	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil	Other
S10001	0	0.765651258346	0	0	0	0.234348741654
S10006	0	0.794534834099	0	0	0	0.205465165901
S1001	0	0.728824187554	0	0	0	0.271175812446
S10010	0	0.659178076121	0	0	0	0.340821923879
S10011	0	0.806927376364	0	0	0	0.193072623636
S10014	0	0.746027415627	0	0	0	0.253972584373
S10026	0	0.677188298479	0	0	0	0.322811701521
S10032	0	0.630952002653	0	0	0	0.369047997347
S10036	0	0.769990058198	0	0	0	0.230009941802
S10042	0	0.708448091701	0	0	0	0.291551908299
S10044	0	0.750692773229	0	0	0	0.249307226771
S10049	0	0.712646225555	0	0	0	0.287353774445
S10057	0	0.802690718712	0	0	0	0.197309281288
S10062	0	0.710144051398	0	0	0	0.289855948602
S10066	0	0.676951816993	0	0	0	0.323048183007
S10067	0	0.771866395224	0	0	0	0.228133604776
S1007	0	0.778687520476	0	0	0	0.221312479524
S10073	0	0.792190610369	0	0	0	0.207809389631
S10077	0	0.755935473598	0	0	0	0.244064526402
S10080	0	0.786836195793	0	0	0	0.213163804207
S10082	0	0.775458342318	0	0	0	0.224541657682
S10087	0	0.690582139903	0	0	0	0.309417860097
S10089	0	0.748221885926	0	0	0	0.251778114074
S1009	0	0.836020485091	0	0	0	0.163979514909
S10090	0	0.798243717017	0	0	0	0.201756282983
S10093	0	0.733355030955	0	0	0	0.266644969045
S10094	0	0.625793712497	0	0	0	0.374206287503
S1010	0	0.727652858341	0	0	0	0.272347141659
S10111	0	0.727659067349	0	0	0	0.272340932651
S10116	0	0.841022996899	0	0	0	0.158977003101
S10119	0	0.779037023309	0	0	0	0.220962976691
S10121	0	0.770496561809	0	0	0	0.229503438191
S10130	0	0.722396806512	0	0	0	0.277603193488
S10140	0	0.687636505543	0	0	0	0.312363494457
S10142	0	0.767123581256	0	0	0	0.232876418744
S10150	0	0.670265708095	0	0	0	0.329734291905
S10155	0	0.736167727101	0	0	0	0.263832272899
S1016	0	0.639414556602	0	0	0	0.360585443398
S10163	0	0.831313044313	0	0	0	0.168686955687
S10167	0	0.795115987117	0	0	0	0.204884012883
S10168	0	0.836205958134	0	0	0	0.163794041866
S10173	0	0.848172341761	0	0	0	0.151827658239
S10175	0	0.70704568875	0	0	0	0.29295431125
S10179	0	0.775776560316	0	0	0	0.224223439684
S10186	0	0.81411390964	0	0	0	0.18588609036
S1019	0	0.740528435182	0	0	0	0.259471564818
S10190	0	0.73250123834	0	0	0	0.26749876166
S10195	0	0.662126997473	0	0	0	0.337873002527
S10196	0	0.721633390847	0	0	0	0.278366609153
S10200	0	0.692906076307	0	0	0	0.307093923693
S10201	0	0.569478616544	0	0	0	0.430521383456
S10202	0	0.793442465111	0	0	0	0.206557534889
S10205	0	0.752269354028	0	0	0	0.247730645972
S10211	0	0.819759715372	0	0	0	0.180240284628
S10221	0	0.74364009283	0	0	0	0.25635990717
S10222	0	0.664484098417	0	0	0	0.335515901583
S10226	0	0.626682051366	0	0	0	0.373317948634
S10227	0	0.638940461508	0	0	0	0.361059538492
S10228	0	0.718969170362	0	0	0	0.281030829638
S10232	0	0.814474953649	0	0	0	0.185525046351
S10248	0	0.751921272628	0	0	0	0.248078727372
S10249	0	0.617966861922	0	0	0	0.382033138078
S1025	0	0.741060598832	0	0	0	0.258939401168
S10266	0	0.706276968729	0	0	0	0.293723031271
S10269	0	0.724576795539	0	0	0	0.275423204461
S10272	0	0.636277263375	0	0	0	0.363722736625
S10273	0	0.760217733225	0	0	0	0.239782266775
S10274	0	0.730153094026	0	0	0	0.269846905974
S1028	0	0.582826125428	0	0	0	0.417173874572
S10280	0	0.737401682574	0	0	0	0.262598317426
S10283	0	0.73734470229	0	0	0	0.26265529771
S1029	0	0.748378130772	0	0	0	0.251621869228
S10292	0	0.793715908728	0	0	0	0.206284091272
S10294	0	0.751611277913	0	0	0	0.248388722087
S10302	0	0.737394208094	0	0	0	0.262605791906
S10303	0	0.792732212775	0	0	0	0.207267787225
S10323	0	0.72362637962	0	0	0	0.27637362038
S10326	0	0.677027967305	0	0	0	0.322972032695
S10328	0	0.858086176862	0	0	0	0.141913823138
S10329	0	0.79385801594	0	0	0	0.20614198406
S10336	0	0.770459483357	0	0	0	0.229540516643
S10340	0	0.782365289992	0	0	0	0.217634710008
S10347	0	0.819772161278	0	0	0	0.180227838722
S10353	0	0.738538511862	0	0	0	0.261461488138
S10356	0	0.812194288827	0	0	0	0.187805711173
S10358	0	0.642106565649	0	0	0	0.357893434351
S10365	0	0.671604697658	0	0	0	0.328395302342
S1037	0	0.8291324059	0	0	0	0.1708675941
S10373	0	0.821034221124	0	0	0	0.178965778876
S10374	0	0.746654603327	0	0	0	0.253345396673
S10375	0	0.755389928769	0	0	0	0.244610071231
S10377	0	0.783168002253	0	0	0	0.216831997747
S10378	0	0.802559812026	0	0	0	0.197440187974
S10390	0	0.843406977945	0	0	0	0.156593022055
S10391	0	0.761929578914	0	0	0	0.238070421086
S10393	0	0.787944641624	0	0	0	0.212055358376
S10400	0	0.6970149987	0	0	0	0.3029850013
S10401	0	0.75269226106	0	0	0	0.24730773894
S10406	0	0.639614010442	0	0	0	0.360385989558
S10408	0	0.803351720903	0	0	0	0.196648279097
S10409	0	0.742751141806	0	0	0	0.257248858194
S10418	0	0.656779458333	0	0	0	0.343220541667
S10431	0	0.723500797325	0	0	0	0.276499202675
S10438	0	0.726607625429	0	0	0	0.273392374571
S10439	0	0.681445417088	0	0	0	0.318554582912
S10441	0	0.660102505551	0	0	0	0.339897494449
S10442	0	0.714304488464	0	0	0	0.285695511536
S1046	0	0.659554004691	0	0	0	0.340445995309
S10478	0	0.562224424872	0	0	0	0.437775575128
S10480	0	0.831516241454	0	0	0	0.168483758546
S10484	0	0.685208992576	0	0	0	0.314791007424
S10492	0	0.748854344783	0	0	0	0.251145655217
S10496	0	0.764628042765	0	0	0	0.235371957235
S10510	0	0.727539617107	0	0	0	0.272460382893
S10513	0	0.709643362604	0	0	0	0.290356637396
S10516	0	0.733487411642	0	0	0	0.266512588358
S10534	0	0.675196861083	0	0	0	0.324803138917
S10535	0	0.783190162324	0	0	0	0.216809837676
S10537	0	0.649567051837	0	0	0	0.350432948163
S1054	0	0.7902237407	0	0	0	0.2097762593
S10543	0	0.808348331129	0	0	0	0.191651668871
S10546	0	0.736729064691	0	0	0	0.263270935309
S1055	0	0.627803035107	0	0	0	0.372196964893
S10551	0	0.739788269643	0	0	0	0.260211730357
S10552	0	0.749428424194	0	0	0	0.250571575806
S10555	0	0.833398961695	0	0	0	0.166601038305
S10559	0	0.637494412529	0	0	0	0.362505587471
S1056	0	0.804129385475	0	0	0	0.195870614525
S10563	0	0.726522623555	0	0	0	0.273477376445
S10574	0	0.742340975347	0	0	0	0.257659024653
S10576	0	0.668125426063	0	0	0	0.331874573937
S10578	0	0.676382499424	0	0	0	0.323617500576
S10579	0	0.714800041334	0	0	0	0.285199958666
S10582	0	0.725726311759	0	0	0	0.274273688241
S1059	0	0.778432467549	0	0	0	0.221567532451
S10599	0	0.716255687877	0	0	0	0.283744312123
S10611	0	0.690442493606	0	0	0	0.309557506394
S10614	0	0.701134383205	0	0	0	0.298865616795
S10624	0	0.743488880486	0	0	0	0.256511119514
S10632	0	0.780057129782	0	0	0	0.219942870218
S10634	0	0.767935238052	0	0	0	0.232064761948
S10638	0	0.737005327019	0	0	0	0.262994672981
S10644	0	0.770311334249	0	0	0	0.229688665751
S10649	0	0.66826070852	0	0	0	0.33173929148
S10652	0	0.757719519676	0	0	0	0.242280480324
S10654	0	0.769787369776	0	0	0	0.230212630224
S10655	0	0.704473671153	0	0	0	0.295526328847
S10656	0	0.741061268372	0	0	0	0.258938731628
S10657	0	0.754347867572	0	0	0	0.245652132428
S10658	0	0.706451592191	0	0	0	0.293548407809
S10660	0	0.81196538541	0	0	0	0.18803461459
S10661	0	0.773299589276	0	0	0	0.226700410724
S10676	0	0.513411429301	0	0	0	0.486588570699
S1068	0	0.762935770301	0	0	0	0.237064229699
S10681	0	0.728433658503	0	0	0	0.271566341497
S10686	0	0.620982090872	0	0	0	0.379017909128
S10688	0	0.760802019841	0	0	0	0.239197980159
S10690	0	0.771009459691	0	0	0	0.228990540309
S10698	0	0.766292481372	0	0	0	0.233707518628
S107	0	0.778759731139	0	0	0	0.221240268861
S10703	0	0.756333476883	0	0	0	0.243666523117
S10726	0	0.787551128443	0	0	0	0.212448871557
S10729	0	0.720476723926	0	0	0	0.279523276074
S10733	0	0.676928699311	0	0	0	0.323071300689
S10734	0	0.697985594723	0	0	0	0.302014405277
S10735	0	0.761397229862	0	0	0	0.238602770138
S10740	0	0.678643902109	0	0	0	0.321356097891
S10745	0	0.65265837392	0	0	0	0.34734162608
S10748	0	0.712117834893	0	0	0	0.287882165107
S10753	0	0.710863170504	0	0	0	0.289136829496
S10756	0	0.746535480021	0	0	0	0.253464519979
S10757	0	0.849873978322	0	0	0	0.150126021678
S1076	0	0.757032055157	0	0	0	0.242967944843
S10764	0	0.762807061587	0	0	0	0.237192938413
S10767	0	0.822610247026	0	0	0	0.177389752974
S10776	0	0.689218715254	0	0	0	0.310781284746
S10778	0	0.722310638935	0	0	0	0.277689361065
S10784	0	0.632378116157	0	0	0	0.367621883843
S10787	0	0.754052560431	0	0	0	0.245947439569
S10800	0	0.742957797394	0	0	0	0.257042202606
S10805	0	0.758042356284	0	0	0	0.241957643716
S10813	0	0.696384299735	0	0	0	0.303615700265
S10814	0	0.810889495437	0	0	0	0.189110504563
S10815	0	0.732993165922	0	0	0	0.267006834078
S10817	0	0.808586220795	0	0	0	0.191413779205
S1083	0	0.690970794043	0	0	0	0.309029205957
S10835	0	0.591154254232	0	0	0	0.408845745768
S10838	0	0.675562347084	0	0	0	0.324437652916
S10844	0	0.764031921078	0	0	0	0.235968078922
S10845	0	0.650020861794	0	0	0	0.349979138206
S10846	0	0.87152361299	0	0	0	0.12847638701
S10853	0	0.683938672617	0	0	0	0.316061327383
S10854	0	0.802926300042	0	0	0	0.197073699958
S10865	0	0.72997550613	0	0	0	0.27002449387
S10866	0	0.719560859887	0	0	0	0.280439140113
S10869	0	0.651644979439	0	0	0	0.348355020561
S10873	0	0.77617938404	0	0	0	0.22382061596
S10876	0	0.668386066628	0	0	0	0.331613933372
