	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	33219.2091	25585.6244	14607.8881	0	0	0
mix_2	32181.7502	24650.4185	14543.0742	0	0	0
mix_3	39179.2728	28731.5905	14160.4086	0	0	0
mix_4	37143.9687	27749.9103	14157.9131	0	0	0
mix_5	37386.504	28032.602	14409.376	0	0	0
mix_6	35524.1352	27222.6282	14316.7565	0	0	0
mix_7	38185.8546	28089.3339	14202.25	0	0	0
mix_8	34466.4604	26593.0117	14022.6068	0	0	0
mix_9	34939.9305	26996.1921	14727.4946	0	0	0
mix_10	37746.5594	27882.885	13848.4393	0	0	0
mix_11	32516.7084	24834.7196	14505.2924	0	0	0
mix_12	34081.7167	26429.7464	14490.8623	0	0	0
mix_13	37741.4422	27839.5227	14220.0771	0	0	0
mix_14	37773.9628	27879.1617	13910.1648	0	0	0
mix_15	38321.116	27942.3213	14864.4625	0	0	0
mix_16	38101.6888	28184.7375	14064.2763	0	0	0
mix_17	39688.0607	28702.8142	13446.4873	0	0	0
mix_18	31764.9668	24409.1929	14308.5112	0	0	0
mix_19	35540.8609	27125.6861	14232.8787	0	0	0
mix_20	39868.5418	28971.924	14501.0125	0	0	0
mix_21	38263.4882	28215.8151	14036.2158	0	0	0
mix_22	35709.6499	26970.8051	14635.6904	0	0	0
mix_23	35984.0945	27201.1315	14029.6757	0	0	0
mix_24	30965.6077	23976.2329	14557.099	0	0	0
mix_25	36245.5037	27628.1886	14006.6952	0	0	0
mix_26	39303.5095	28845.0848	14987.6038	0	0	0
mix_27	32074.2528	24459.4679	14616.0106	0	0	0
mix_28	39824.2412	28846.5976	14474.5973	0	0	0
mix_29	35820.4906	27307.2531	14375.6059	0	0	0
mix_30	36019.9693	27402.7101	14290.789	0	0	0
mix_31	35844.3869	27353.4244	14201.2579	0	0	0
mix_32	37327.9458	27940.8864	14192.5183	0	0	0
mix_33	34936.4835	27037.4686	14227.6228	0	0	0
mix_34	32914.8856	25452.4351	14537.5755	0	0	0
mix_35	34887.3647	26850.318	14503.573	0	0	0
mix_36	38320.0273	28158.0964	13981.196	0	0	0
mix_37	38092.5735	28068.3171	13918.3398	0	0	0
mix_38	39289.3276	28819.8195	14458.7566	0	0	0
mix_39	38651.3878	28236.0062	14364.6923	0	0	0
mix_40	35434.4578	27176.782	14157.5796	0	0	0
mix_41	33779.2701	26071.1092	14608.6603	0	0	0
mix_42	39595.1976	28741.593	14060.2886	0	0	0
mix_43	37494.7342	28253.3184	14519.2863	0	0	0
mix_44	38146.5943	28329.9964	14392.3583	0	0	0
mix_45	36824.3156	27867.1642	14014.7783	0	0	0
mix_46	38859.6724	28669.5908	14383.7939	0	0	0
mix_47	35638.0448	27100.6575	14091.6495	0	0	0
mix_48	31446.1592	24245.7471	14717.0876	0	0	0
mix_49	34244.0098	26186.0654	14616.1651	0	0	0
mix_50	39335.2763	28662.1959	13868.3449	0	0	0
mix_51	33110.9636	25394.7578	14594.2884	0	0	0
mix_52	39093.5436	28347.95	14212.9148	0	0	0
mix_53	34005.988	26155.2753	14558.0207	0	0	0
mix_54	39449.2373	28718.9936	14008.5796	0	0	0
mix_55	34266.8357	26258.2786	14505.5719	0	0	0
mix_56	38122.1587	28236.1315	13916.2572	0	0	0
mix_57	34845.4024	26981.1897	14544.9516	0	0	0
mix_58	37687.7902	28164.1433	14288.439	0	0	0
mix_59	34047.6505	26324.746	14645.5706	0	0	0
mix_60	37057.5359	27535.3535	13903.1126	0	0	0
mix_61	40161.3686	29200.5127	13635.2526	0	0	0
mix_62	39391.9002	28687.4851	14232.409	0	0	0
mix_63	34538.3304	26726.0763	14468.0802	0	0	0
mix_64	35016.6508	26974.7218	14070.9147	0	0	0
mix_65	36654.8007	27529.2281	14913.4545	0	0	0
mix_66	32967.0232	25454.6637	14602.0786	0	0	0
mix_67	39152.1722	28502.8209	14356.1116	0	0	0
mix_68	38591.8777	28474.6145	14836.4167	0	0	0
mix_69	34651.7313	26934.8384	14067.4559	0	0	0
mix_70	33841.9936	25587.759	15080.5617	0	0	0
mix_71	32593.2503	24720.8181	14258.7268	0	0	0
mix_72	38780.6357	28029.9721	13850.7602	0	0	0
mix_73	36463.1729	27155.4504	14597.915	0	0	0
mix_74	36385.323	27420.4869	14147.7773	0	0	0
mix_75	32725.0265	25068.3462	14451.5378	0	0	0
mix_76	37947.8172	28388.7294	14412.5031	0	0	0
mix_77	39785.43	28872.0696	14483.7178	0	0	0
mix_78	34322.7758	26347.2286	14576.6567	0	0	0
mix_79	33979.9388	26401.5167	14409.0565	0	0	0
mix_80	38046.4232	28100.9636	13889.925	0	0	0
mix_81	38399.8986	28371.3679	13968.5472	0	0	0
mix_82	35491.0859	27028.8943	14181.8293	0	0	0
mix_83	33187.7726	25717.875	14453.0508	0	0	0
mix_84	37735.0188	28057.2124	13946.8537	0	0	0
mix_85	37950.1675	28233.3879	13961.4208	0	0	0
mix_86	39162.9856	28761.4974	14303.7882	0	0	0
mix_87	36745.5896	27740.0822	13949.6402	0	0	0
mix_88	38183.2104	28262.3918	14232.8409	0	0	0
mix_89	39355.7414	28810.9426	14163.4496	0	0	0
mix_90	36125.6258	27479.3912	14004.8526	0	0	0
mix_91	33237.8143	25716.791	14632.5609	0	0	0
mix_92	36175.7597	27286.6462	13992.1308	0	0	0
mix_93	30760.9518	23896.5419	14139.4602	0	0	0
mix_94	32340.652	24856.4989	14794.2596	0	0	0
mix_95	32931.87	25462.1738	14721.0026	0	0	0
mix_96	33400.1351	25799.4348	14921.2439	0	0	0
mix_97	34812.1144	26819.4309	14398.9308	0	0	0
mix_98	35340.7203	27044.5976	14141.2336	0	0	0
mix_99	40187.3509	29603.9508	13749.2739	0	0	0
mix_100	36541.8963	27565.7932	14050.2921	0	0	0
