	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	479.635587709	1372.54623609	1590.13335497	0	0	0	0	0
mix_2	500.095070919	1052.6189638	1183.25508909	0	0	0	0	0
mix_3	389.423345228	703.996895611	707.896942035	0	0	0	0	0
mix_4	622.03750836	1499.39210103	1445.86796116	0	0	0	0	0
mix_5	518.376399636	1180.71259374	1238.34532447	0	0	0	0	0
mix_6	587.381872444	1463.93735846	1471.90166975	0	0	0	0	0
mix_7	464.653353401	966.304606211	1021.38075386	0	0	0	0	0
mix_8	417.682461195	1035.5711425	1149.70178915	0	0	0	0	0
mix_9	664.464406412	1698.08217828	1696.03007698	0	0	0	0	0
mix_10	619.174170037	1180.7839009	1011.49435641	0	0	0	0	0
mix_11	619.047376924	1415.4786567	1595.93987034	0	0	0	0	0
mix_12	503.40094235	1328.08748062	1293.88890939	0	0	0	0	0
mix_13	582.895372185	1523.56399053	1284.54268813	0	0	0	0	0
mix_14	688.440099973	1570.83007686	1477.64990205	0	0	0	0	0
mix_15	481.158463617	1185.98056242	1238.09667339	0	0	0	0	0
mix_16	396.398155993	618.612946819	625.314517332	0	0	0	0	0
mix_17	398.261676854	693.043438018	635.127544226	0	0	0	0	0
mix_18	598.398952171	1208.12592348	908.391233595	0	0	0	0	0
mix_19	354.224475215	770.037009424	796.82969415	0	0	0	0	0
mix_20	598.85347402	1410.40678075	1367.00293062	0	0	0	0	0
mix_21	450.229405016	1024.56806044	835.345301145	0	0	0	0	0
mix_22	591.493079108	1438.85254922	1497.56367299	0	0	0	0	0
mix_23	625.447352617	1508.70793627	1494.96604945	0	0	0	0	0
mix_24	508.110148205	1200.52035504	1170.05879166	0	0	0	0	0
mix_25	666.215613579	1643.7919736	1577.95079369	0	0	0	0	0
mix_26	435.614620525	927.461630065	743.049793187	0	0	0	0	0
mix_27	597.538906659	1505.1729698	1604.33314812	0	0	0	0	0
mix_28	568.980233505	1375.46977828	1350.9545809	0	0	0	0	0
mix_29	541.383322078	1353.00782676	1498.67260264	0	0	0	0	0
mix_30	620.971962414	1548.45325343	1482.18863523	0	0	0	0	0
mix_31	549.377138828	1347.58628839	1266.12693042	0	0	0	0	0
mix_32	736.766543033	1645.66118196	1505.95545646	0	0	0	0	0
mix_33	535.391948666	1284.56178319	1087.6772769	0	0	0	0	0
mix_34	459.050798207	803.07551765	673.947457304	0	0	0	0	0
mix_35	540.913169017	1397.40357433	1395.29508034	0	0	0	0	0
mix_36	543.613308498	1235.2149622	1236.54526726	0	0	0	0	0
mix_37	410.259663098	884.687007746	860.025591626	0	0	0	0	0
mix_38	438.640078331	976.807140529	1046.92585819	0	0	0	0	0
mix_39	573.561484092	1378.92889821	1390.00061953	0	0	0	0	0
mix_40	544.40409454	1288.38771804	1198.24369398	0	0	0	0	0
mix_41	463.091375375	918.491278137	792.673673765	0	0	0	0	0
mix_42	757.744671499	1575.97006365	1313.18091254	0	0	0	0	0
mix_43	531.341250743	966.976691777	777.262630625	0	0	0	0	0
mix_44	623.142640622	1393.19619689	1398.48343013	0	0	0	0	0
mix_45	527.924109672	1186.29782282	1271.16035141	0	0	0	0	0
mix_46	475.803280116	1084.78125186	992.355635464	0	0	0	0	0
mix_47	297.83237169	347.544260399	341.836896882	0	0	0	0	0
mix_48	670.772165196	1337.99637335	1095.46881463	0	0	0	0	0
mix_49	626.037763468	1342.54814201	1380.82135451	0	0	0	0	0
mix_50	562.523591185	1407.73692879	1436.28432013	0	0	0	0	0
mix_51	439.521929664	776.158571625	629.57043277	0	0	0	0	0
mix_52	479.212931867	920.350477165	821.673104815	0	0	0	0	0
mix_53	594.982463017	948.74031031	854.123930475	0	0	0	0	0
mix_54	566.163831664	1302.03428601	1191.95933945	0	0	0	0	0
mix_55	499.81212179	1141.34601366	884.911872997	0	0	0	0	0
mix_56	595.277115394	1559.33774076	1433.6702504	0	0	0	0	0
mix_57	636.47728844	1558.821441	1593.52687527	0	0	0	0	0
mix_58	483.625609867	1276.0304765	1272.99934177	0	0	0	0	0
mix_59	497.659859316	787.497964824	733.272155369	0	0	0	0	0
mix_60	551.012082229	1248.81217685	1059.13839288	0	0	0	0	0
mix_61	542.773923534	1198.59848978	1203.62494608	0	0	0	0	0
mix_62	421.881959835	929.612047213	912.019521647	0	0	0	0	0
mix_63	513.503845046	1344.78790014	1301.62543339	0	0	0	0	0
mix_64	364.478955649	380.440381336	393.188716544	0	0	0	0	0
mix_65	439.519859858	853.88384492	794.130863523	0	0	0	0	0
mix_66	534.067752825	933.249456148	993.34632185	0	0	0	0	0
mix_67	545.598222717	1230.05849168	1380.64772593	0	0	0	0	0
mix_68	469.466811853	1025.37739523	952.614969717	0	0	0	0	0
mix_69	627.406701118	1354.28147724	1256.86161693	0	0	0	0	0
mix_70	411.812537789	896.435877428	758.322734794	0	0	0	0	0
mix_71	454.202040625	1007.22030366	1009.20256659	0	0	0	0	0
mix_72	421.521904131	887.857987152	915.449097424	0	0	0	0	0
mix_73	437.391881782	894.28957951	770.305036	0	0	0	0	0
mix_74	684.889082239	1748.05581512	1637.40280845	0	0	0	0	0
mix_75	589.635766844	1227.60490516	1046.20197381	0	0	0	0	0
mix_76	455.722620747	1064.0634374	1216.00697502	0	0	0	0	0
mix_77	612.686504299	1373.71979179	1318.27228911	0	0	0	0	0
mix_78	475.591950681	1097.78300611	992.666010969	0	0	0	0	0
mix_79	500.201892436	663.811354078	606.1280733	0	0	0	0	0
mix_80	620.142153441	1039.4709278	884.004590532	0	0	0	0	0
mix_81	474.362088122	728.69670771	707.741277414	0	0	0	0	0
mix_82	266.27607276	368.617722703	395.216569643	0	0	0	0	0
mix_83	469.887069415	1049.61654829	839.712375431	0	0	0	0	0
mix_84	461.957177833	1065.71122224	1109.77779753	0	0	0	0	0
mix_85	405.771587512	780.880889597	799.653741618	0	0	0	0	0
mix_86	550.198171141	1273.6359041	1240.11807172	0	0	0	0	0
mix_87	745.950738086	1940.81103457	1978.72409835	0	0	0	0	0
mix_88	590.299565312	1490.72579142	1456.45531631	0	0	0	0	0
mix_89	502.390407666	584.62778427	507.939710396	0	0	0	0	0
mix_90	626.9807868	1786.9472626	1840.41241306	0	0	0	0	0
mix_91	529.919049373	1378.33140578	1393.58682015	0	0	0	0	0
mix_92	580.075903618	1376.91997294	1267.38116828	0	0	0	0	0
mix_93	388.290982841	605.705784218	543.083013724	0	0	0	0	0
mix_94	635.210236996	1644.89692062	1592.77872176	0	0	0	0	0
mix_95	562.754453601	1487.82741787	1340.91410528	0	0	0	0	0
mix_96	563.937094299	1196.18257229	1151.61746643	0	0	0	0	0
mix_97	691.287498149	1579.59375123	1491.74094132	0	0	0	0	0
mix_98	592.953371227	1389.31034432	1197.359286	0	0	0	0	0
mix_99	458.059234395	441.822798651	439.469133219	0	0	0	0	0
