	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil	Other
S10001	0.1738	1.4985	0.0475	0	0	5.1227
S10006	0.1488	1.6678	0.0726	0	0	5.0118
S1001	0.1303	1.7889	0.0979	0	0	5.258
S10010	0.1918	1.6861	0.1676	0	0	4.5192
S10011	0.169	2.0295	0.1287	0	0	4.8222
S10014	0.151	1.7137	0.0088	0	0	5.3028
S10026	0.1669	1.9983	0.1447	0	0	4.9103
S10032	0.1463	1.9539	0.2072	0	0	4.5536
S10036	0.1662	1.8123	0.0459	0	0	5.4294
S10042	0.1414	1.8325	0.0805	0	0	5.288
S10044	0.1638	1.909	0.0717	0	0	4.6605
S10049	0.1327	2.0015	0.0404	0	0	4.8711
S10057	0.1475	1.9625	0.0529	0	0	5.6633
S10062	0.1673	1.9576	0.1485	0	0	4.7354
S10066	0.2061	1.6113	0.125	0	0	5.1496
S10067	0.14	2.4091	0.065	0	0	4.5738
S1007	0.1638	1.6085	0.0712	0	0	5.276
S10073	0.1698	2.4745	0.1024	0	0	4.7048
S10077	0.1575	1.5219	0.0357	0	0	5.2656
S10080	0.1422	1.7571	0.0586	0	0	5.4898
S10082	0.1665	2.3455	0.1254	0	0	4.535
S10087	0.1477	2.277	0.0992	0	0	4.7128
S10089	0.172	1.6806	0.0277	0	0	5.0198
S1009	0.1473	2.6352	0.0863	0	0	5.1983
S10090	0.1814	1.8497	0.0706	0	0	4.8676
S10093	0.1414	1.49	0.0681	0	0	5.478
S10094	0.1537	1.7304	0.1129	0	0	4.643
S1010	0.1437	1.985	0.1043	0	0	5.2695
S10111	0.1238	2.1059	0.0566	0	0	4.8289
S10116	0.1174	2.6096	0.097	0	0	5.1731
S10119	0.1649	2.1875	0.0855	0	0	5.2403
S10121	0.1619	2.0603	0.1343	0	0	4.5871
S10130	0.1846	1.4406	0.144	0	0	4.5595
S10140	0.1642	1.6427	0.13	0	0	4.8552
S10142	0.1178	2.2417	0.1219	0	0	4.9853
S10150	0.1856	1.2622	0.149	0	0	4.9336
S10155	0.1353	1.9786	0.0206	0	0	5.2693
S1016	0.1582	1.9645	0.1155	0	0	5.0267
S10163	0.1537	1.8573	0.0465	0	0	5.3046
S10167	0.1205	1.7598	0.0401	0	0	5.2343
S10168	0.1302	2.1771	0.045	0	0	4.9809
S10173	0.1668	2.7481	0.064	0	0	4.7014
S10175	0.1468	1.7075	0.0348	0	0	5.0408
S10179	0.1132	2.1863	0.1153	0	0	4.6943
S10186	0.077	2.5753	0.1172	0	0	4.7283
S1019	0.1354	1.9265	0.0187	0	0	5.0563
S10190	0.1375	2.405	0.119	0	0	4.8519
S10195	0.1807	1.6478	0.1374	0	0	4.5984
S10196	0.1488	1.7514	0.0383	0	0	5.2139
S10200	0.1416	1.768	0.1614	0	0	4.5375
S10201	0.1914	1.0378	0.1527	0	0	4.5815
S10202	0.1459	2.0344	0.1216	0	0	4.9329
S10205	0.1526	2.1431	0.0824	0	0	4.659
S10211	0.1348	1.7014	0.0497	0	0	5.6829
S10221	0.1412	1.7709	0.0663	0	0	5.0276
S10222	0.1617	1.8079	0.1003	0	0	4.7284
S10226	0.1651	2.0453	0.1244	0	0	4.5155
S10227	0.1594	1.6409	0.0222	0	0	5.462
S10228	0.1386	1.7785	0.076	0	0	4.883
S10232	0.1309	2.666	0.0303	0	0	5.4329
S10248	0.159	2.1301	0.0321	0	0	4.7976
S10249	0.1686	1.3278	0.1739	0	0	5.108
S1025	0.1152	2.1284	0.048	0	0	4.8885
S10266	0.1716	1.7308	0.1056	0	0	5.1345
S10269	0.1645	2.0295	0.0715	0	0	5.0031
S10272	0.1898	1.6232	0.0823	0	0	4.6524
S10273	0.1677	2.0699	0.1049	0	0	4.5747
S10274	0.1643	1.697	0.1522	0	0	4.616
S1028	0.1557	2.0162	0.0323	0	0	5.0759
S10280	0.126	2.0213	0.0255	0	0	5.4686
S10283	0.1204	2.4286	0.1326	0	0	4.5362
S1029	0.138	2.0167	0.0978	0	0	4.8203
S10292	0.138	2.0963	0.0473	0	0	5.0118
S10294	0.1205	2.0522	0.0489	0	0	5.0118
S10302	0.1646	1.9741	0.0894	0	0	5.5621
S10303	0.17	2.1648	0.1247	0	0	4.9187
S10323	0.1578	1.8134	0.1009	0	0	5.0623
S10326	0.1448	1.6881	0.1002	0	0	4.9112
S10328	0.158	2.1449	0.0602	0	0	4.7632
S10329	0.1423	2.1783	0.0811	0	0	4.8968
S10336	0.1452	1.7697	0.1004	0	0	4.9538
S10340	0.1735	2.2615	0.08	0	0	4.8673
S10347	0.1648	1.654	0.0791	0	0	5.3481
S10353	0.1617	2.1116	0.0524	0	0	5.0616
S10356	0.1426	1.9925	0.0696	0	0	5.4185
S10358	0.1611	1.6108	0.0984	0	0	4.9066
S10365	0.1635	1.7229	0.0977	0	0	4.9529
S1037	0.1248	2.6805	0.1019	0	0	4.7901
S10373	0.1461	2.0568	0.0941	0	0	4.8935
S10374	0.1581	1.5356	0.0008	0	0	5.7008
S10375	0.1543	1.8147	0.1104	0	0	4.8324
S10377	0.1287	1.8995	0.0826	0	0	5.6973
S10378	0.146	2.2565	0.0641	0	0	4.7481
S10390	0.1739	1.8046	0.0005	0	0	5.6263
S10391	0.146	1.3035	0.0579	0	0	5.4145
S10393	0.1264	2.1331	0.094	0	0	5.2903
S10400	0.1539	1.608	0.1096	0	0	5.2016
S10401	0.1448	1.9432	0.0887	0	0	5.1483
S10406	0.187	1.3518	0.1403	0	0	4.5897
S10408	0.1608	1.6543	0.0948	0	0	5.2546
S10409	0.1395	2.2096	0.1145	0	0	4.9867
S10418	0.2098	0.9191	0.0603	0	0	5.3485
S10431	0.1508	1.8676	0.0506	0	0	5.503
S10438	0.1447	1.9084	0.0893	0	0	5.0557
S10439	0.1426	1.8547	0.1459	0	0	5.0095
S10441	0.1446	1.4452	0.1489	0	0	5.3568
S10442	0.136	1.9848	0.1544	0	0	4.7649
S1046	0.1806	1.6245	0.0831	0	0	4.827
S10478	0.185	1.2449	0.1931	0	0	4.6781
S10480	0.1384	2.6698	0.0751	0	0	5.0439
S10484	0.1707	1.656	0.1492	0	0	4.976
S10492	0.1017	2.1056	0.0595	0	0	5.3788
S10496	0.1435	2.3156	0.0813	0	0	4.8537
S10510	0.1688	1.833	0.0596	0	0	5.5774
S10513	0.181	1.8526	0.1695	0	0	4.974
S10516	0.1492	1.6832	0.093	0	0	4.9538
S10534	0.1642	2.075	0.1381	0	0	4.4347
S10535	0.1249	2.2672	0.0615	0	0	4.8929
S10537	0.143	1.8689	0.0825	0	0	5.1279
S1054	0.1314	2.1028	0.119	0	0	5.4219
S10543	0.1562	2.1808	0.1046	0	0	4.6049
S10546	0.1425	1.823	0.0953	0	0	4.7252
S1055	0.1578	1.3862	0.12	0	0	5.1771
S10551	0.1399	1.7814	0.0563	0	0	5.7392
S10552	0.1683	1.0306	0.105	0	0	5.2077
