	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	0.0	0.0	0	0	0.0	0
Mix_2	0.0	0.0	0	0	0.0	0
Mix_3	0.0	0.0	0	0	0.00155419338263	0
Mix_4	0.0	0.0	0	0	0.0	0
Mix_5	0.0	0.0	0	0	0.0	0
Mix_6	0.0	0.0	0	0	0.0	0
Mix_7	0.0	0.00320511114185	0	0	0.0181583623413	0
Mix_8	0.078974665585	0.0259660343802	0	0	0.0	0
Mix_9	0.0	0.0	0	0	0.0	0
Mix_10	0.0	0.0	0	0	0.0	0
Mix_11	0.0	0.0	0	0	0.0	0
Mix_12	0.0	0.0	0	0	0.0	0
Mix_13	0.0	0.0	0	0	0.0	0
Mix_14	0.0	0.000719313100377	0	0	0.0130877829426	0
Mix_15	0.0	0.0250418169235	0	0	0.0191139111501	0
Mix_16	0.0	0.0	0	0	0.0	0
Mix_17	0.0	0.00435018391412	0	0	0.0222212598734	0
Mix_18	0.0	0.122116200332	0	0	0.0148956902478	0
Mix_19	0.0	0.0	0	0	0.0	0
Mix_20	0.0	0.0	0	0	0.0	0
Mix_21	0.0	0.0	0	0	0.0	0
Mix_22	0.0	0.0	0	0	0.0	0
Mix_23	0.0545167918509	0.0	0	0	0.0	0
Mix_24	0.0	0.250564235779	0	0	0.0884774067908	0
Mix_25	0.0	0.0	0	0	0.0	0
Mix_26	0.0	0.0206342302753	0	0	0.0177721513932	0
Mix_27	0.10917100929	0.0	0	0	0.0	0
Mix_28	0.0	0.0	0	0	0.0	0
Mix_29	0.0185198379808	0.00773723723687	0	0	0.00368823368898	0
Mix_30	0.0	0.0	0	0	0.00147659072512	0
Mix_31	0.0	0.0	0	0	0.0	0
Mix_32	0.0	0.125158551315	0	0	0.0200644100363	0
Mix_33	0.0	0.0143210492663	0	0	0.0323062950267	0
Mix_34	0.0	0.0	0	0	0.0	0
Mix_35	0.0	0.0	0	0	0.0	0
Mix_36	0.0	0.0	0	0	0.0	0
Mix_37	0.0	0.0	0	0	0.0	0
Mix_38	0.0	0.0	0	0	0.000623749108003	0
Mix_39	0.129304578896	0.0	0	0	0.0	0
Mix_40	0.0	0.0	0	0	0.0	0
Mix_41	0.0	0.0	0	0	0.0	0
Mix_42	0.0269667154896	0.0580198548502	0	0	0.0169095415139	0
Mix_43	0.0	0.0	0	0	0.0	0
Mix_44	0.0	0.0	0	0	0.0	0
Mix_45	0.0	0.0	0	0	0.0303682286586	0
Mix_46	0.0767629590823	0.0460772894407	0	0	0.0129137019007	0
Mix_47	0.0	0.0	0	0	0.0	0
Mix_48	0.0	0.0	0	0	0.0	0
Mix_49	0.0	0.0	0	0	0.0	0
Mix_50	0.0	0.120374333854	0	0	0.0723523414288	0
Mix_51	0.0	0.0	0	0	0.0	0
Mix_52	0.0	0.0	0	0	0.0251534086507	0
Mix_53	0.0	0.0	0	0	0.0	0
Mix_54	0.0	0.0	0	0	0.0	0
Mix_55	0.0	0.0	0	0	0.0	0
Mix_56	0.0	0.00984303402871	0	0	0.046812524604	0
Mix_57	-0.0124622352395	0.0	0	0	0.0	0
Mix_58	0.0	0.0155395957467	0	0	0.0202930409571	0
Mix_59	0.0	0.0	0	0	0.0	0
Mix_60	0.0995655065532	0.00356371943674	0	0	0.00679362743586	0
Mix_61	0.0	0.0	0	0	0.0	0
Mix_62	0.0	0.0	0	0	0.0	0
Mix_63	-0.00307881382992	0.0	0	0	0.0	0
Mix_64	0.0	0.0	0	0	0.0	0
Mix_65	0.0	0.0	0	0	0.0	0
Mix_66	0.0	0.0	0	0	0.0	0
Mix_67	0.0361270914382	0.0	0	0	0.0	0
Mix_68	0.0	0.0481784160912	0	0	0.0404477470254	0
Mix_69	0.0	0.0	0	0	0.0	0
Mix_70	0.0	0.0616958319412	0	0	0.0429892887724	0
Mix_71	0.0	0.0	0	0	0.0	0
Mix_72	0.0	0.0908377917473	0	0	0.0066425236869	0
Mix_73	-2.77132007092e-06	0.0	0	0	0.0	0
Mix_74	0.0	0.0	0	0	0.0	0
Mix_75	0.0	0.0	0	0	0.0	0
Mix_76	0.0	0.0	0	0	0.0	0
Mix_77	0.0	0.0	0	0	0.0	0
Mix_78	0.0	0.00549057180872	0	0	0.0193136720205	0
Mix_79	-0.00222092229938	0.0	0	0	0.0	0
Mix_80	0.0	0.0	0	0	0.0	0
Mix_81	0.0	0.0	0	0	0.0	0
Mix_82	0.0	0.0	0	0	0.00130918326602	0
Mix_83	0.0	0.0	0	0	0.0	0
Mix_84	0.0	0.0	0	0	0.00973831637982	0
Mix_85	0.0	0.0	0	0	0.0	0
Mix_86	0.0	0.0	0	0	0.0	0
Mix_87	0.0489513314087	0.0	0	0	0.0	0
Mix_88	0.106543029653	0.0705247026609	0	0	0.0	0
Mix_89	-0.00933412675263	0.0	0	0	0.0	0
Mix_90	0.0	0.0	0	0	0.0	0
Mix_91	0.0664224622297	0.0	0	0	0.0	0
Mix_92	0.0	0.0	0	0	0.0	0
Mix_93	0.00352174058033	0.136462605863	0	0	0.00242063662928	0
Mix_94	0.102444161779	0.00642614697993	0	0	0.0	0
Mix_95	0.0	0.0	0	0	0.0	0
Mix_96	0.0	0.0160085890471	0	0	0.0318406269544	0
Mix_97	0.0	0.0	0	0	0.0	0
Mix_98	0.188603876443	0.0	0	0	0.0	0
Mix_99	0.0	0.11497789663	0	0	0.0539812880109	0
Mix_100	0.0	0.0	0	0	0.0	0
