	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	0.258436475362	0.722274265715	0	0	0.0	0
Mix_2	0.347920979103	0.699521016545	0	0	0.0	0
Mix_3	0.237712522789	0.825237960307	0	0	0.0	0
Mix_4	0.252478813841	0.813298654669	0	0	0.0	0
Mix_5	0.388837069296	0.68189752099	0	0	0.0	0
Mix_6	0.310398198089	0.660747711866	0	0	0.0	0
Mix_7	0.30226423566	0.773841432792	0	0	0.0	0
Mix_8	0.35506502764	0.688260267952	0	0	0.0	0
Mix_9	0.342946658304	0.714611079079	0	0	0.0	0
Mix_10	0.371286337559	0.664141854945	0	0	0.0	0
Mix_11	0.313359473403	0.748483476475	0	0	0.0	0
Mix_12	0.232432867557	0.76232052859	0	0	0.0	0
Mix_13	0.384673263445	0.685647109106	0	0	0.0	0
Mix_14	0.235255172512	0.828491450601	0	0	0.0	0
Mix_15	0.283009960798	0.784072672705	0	0	0.0	0
Mix_16	0.353773385644	0.698124508257	0	0	0.0	0
Mix_17	0.293939811957	0.773075539874	0	0	0.0	0
Mix_18	0.275012194714	0.776978325139	0	0	0.0	0
Mix_19	0.254355136098	0.746398693258	0	0	0.0	0
Mix_20	0.358218688998	0.672398337917	0	0	0.0	0
Mix_21	0.34202298392	0.683343043258	0	0	0.0	0
Mix_22	0.262651824966	0.730387097884	0	0	0.0	0
Mix_23	0.394832709458	0.660552103725	0	0	0.0	0
Mix_24	0.225575456807	0.813744842288	0	0	0.0	0
Mix_25	0.364652122342	0.705558849136	0	0	0.0	0
Mix_26	0.329037737064	0.739710321283	0	0	0.0	0
Mix_27	0.372858398135	0.68299865622	0	0	0.0	0
Mix_28	0.323782431547	0.696514103433	0	0	0.0	0
Mix_29	0.359448626424	0.709283199989	0	0	0.0	0
Mix_30	0.285679716685	0.78078795942	0	0	0.0	0
Mix_31	0.358139784718	0.691330270012	0	0	0.0	0
Mix_32	0.303322162267	0.746909214277	0	0	0.0	0
Mix_33	0.27907701351	0.756981449158	0	0	0.0	0
Mix_34	0.331855874657	0.669465153013	0	0	0.0	0
Mix_35	0.303931645879	0.761471232728	0	0	0.0	0
Mix_36	0.335567733327	0.725337983437	0	0	0.0	0
Mix_37	0.231794320904	0.813741862862	0	0	0.0	0
Mix_38	0.236085667761	0.78417674916	0	0	0.0	0
Mix_39	0.383861141986	0.622405019246	0	0	0.0	0
Mix_40	0.303702710393	0.751490839663	0	0	0.0	0
Mix_41	0.277577281592	0.749494667275	0	0	0.0	0
Mix_42	0.347481437371	0.722255953445	0	0	0.0	0
Mix_43	0.357169727851	0.674879559885	0	0	0.0	0
Mix_44	0.239541852205	0.76956670048	0	0	0.0	0
Mix_45	0.290996591336	0.748973997503	0	0	0.0	0
Mix_46	0.360685252972	0.689762782058	0	0	0.0	0
Mix_47	0.312556928796	0.695512302192	0	0	0.0	0
Mix_48	0.331096438872	0.723553562745	0	0	0.0	0
Mix_49	0.237148228481	0.827437639704	0	0	0.0	0
Mix_50	0.2620593006	0.785176308262	0	0	0.0	0
Mix_51	0.347527330513	0.708843763148	0	0	0.0	0
Mix_52	0.236973923619	0.826715401808	0	0	0.0	0
Mix_53	0.330728543502	0.687833896214	0	0	0.0	0
Mix_54	0.213483480582	0.747538138013	0	0	0.0	0
Mix_55	0.214636770487	0.841935019592	0	0	0.0	0
Mix_56	0.266955896698	0.762975712934	0	0	0.0	0
Mix_57	0.174701868202	0.869882661827	0	0	0.0	0
Mix_58	0.272943353214	0.779110511278	0	0	0.0	0
Mix_59	0.210081566472	0.833291006597	0	0	0.0	0
Mix_60	0.408790529443	0.682784358656	0	0	0.0	0
Mix_61	0.375753806845	0.667091169534	0	0	0.0	0
Mix_62	0.384580908482	0.692738143514	0	0	0.0	0
Mix_63	0.22451260738	0.761227770943	0	0	0.0	0
Mix_64	0.333193100236	0.672915049833	0	0	0.0	0
Mix_65	0.328456038301	0.6902555935	0	0	0.0	0
Mix_66	0.333795882214	0.735536046748	0	0	0.0	0
Mix_67	0.397754578097	0.621008248189	0	0	0.0	0
Mix_68	0.300992422039	0.754108068254	0	0	0.0	0
Mix_69	0.386311271551	0.677239799479	0	0	0.0	0
Mix_70	0.306296321259	0.762932405398	0	0	0.0	0
Mix_71	0.297491034144	0.753499188003	0	0	0.0	0
Mix_72	0.28777792067	0.732019289338	0	0	0.0	0
Mix_73	0.214666083839	0.848577533851	0	0	0.0	0
Mix_74	0.36010365822	0.671141404445	0	0	0.0	0
Mix_75	0.257329292065	0.798768960763	0	0	0.0	0
Mix_76	0.271281509699	0.794373599492	0	0	0.0	0
Mix_77	0.290034667143	0.712561825266	0	0	0.0	0
Mix_78	0.235372451751	0.833474445106	0	0	0.0	0
Mix_79	0.20051655992	0.803429822565	0	0	0.0	0
Mix_80	0.317957448703	0.731672563424	0	0	0.0	0
Mix_81	0.304628925896	0.72258188063	0	0	0.0	0
Mix_82	0.320527877468	0.748989795824	0	0	0.0	0
Mix_83	0.358964503692	0.691304091677	0	0	0.0	0
Mix_84	0.312481001512	0.720696704226	0	0	0.0	0
Mix_85	0.293551723875	0.775179591485	0	0	0.0	0
Mix_86	0.248496919664	0.760157376705	0	0	0.0	0
Mix_87	0.424890086394	0.603655473807	0	0	0.0	0
Mix_88	0.386553597043	0.671849889674	0	0	0.0	0
Mix_89	0.211977905523	0.780431350138	0	0	0.0	0
Mix_90	0.278909038787	0.792152621169	0	0	0.0	0
Mix_91	0.421532046946	0.655884825465	0	0	0.0	0
Mix_92	0.310659385186	0.726922274861	0	0	0.0	0
Mix_93	0.284530206887	0.752130178747	0	0	0.0	0
Mix_94	0.381260475579	0.680903951224	0	0	0.0	0
Mix_95	0.280277083439	0.772742360406	0	0	0.0	0
Mix_96	0.254739002062	0.795513182368	0	0	0.0	0
Mix_97	0.32805455149	0.687167522922	0	0	0.0	0
Mix_98	0.410680878364	0.560965040671	0	0	0.0	0
Mix_99	0.20353921097	0.863819915673	0	0	0.0	0
Mix_100	0.320090036075	0.683789594274	0	0	0.0	0
