	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	0.0	0.0	0.509618978949	0.0971459824699	0.0290728788019	0.0	0	0.27878873951
mix_2	0.0	0.0	0.461921647985	0.138122804507	0.0159336173954	0.0	0	0.305605621364
mix_3	0.0	0.0	0.374745006487	0.119705076114	0.102432134348	0.0	0	0.287721040145
mix_4	0.0	0.0	0.469251961137	0.0699726563088	0.0750957769754	0.0	0	0.306144897193
mix_5	0.0	0.0	0.435316466302	0.0893967815652	0.10545832212	0.0	0	0.288951606624
mix_6	0.0	0.0	0.460028417361	0.0906151988442	0.0724070846964	0.0	0	0.299578907336
mix_7	0.0	0.0	0.416959021384	0.0963217661111	0.110403645345	0.0	0	0.290017265997
mix_8	0.0	0.0	0.443622982431	0.112315987643	0.0817003831373	0.0	0	0.280615035978
mix_9	0.0	0.0	0.556057903711	0.0478400999452	0.0455680758961	0.0	0	0.266364432928
mix_10	0.0	0.0	0.411932526944	0.0858419220251	0.051514494796	0.0	0	0.332916284908
mix_11	0.0	0.0	0.508660349267	0.100020612131	0.0	0.0	0	0.310718484676
mix_12	0.0	0.0	0.435122394742	0.0888740481033	0.104669653699	0.0	0	0.280943433197
mix_13	0.0	0.0	0.462985633812	0.111924679841	0.0285342578154	0.0	0	0.286625525868
mix_14	0.0	0.0	0.477420287062	0.0683525314115	0.0313530553524	0.0	0	0.329016209362
mix_15	0.0	0.0	0.435807617015	0.101315571595	0.0842829388768	0.0	0	0.298300124547
mix_16	0.0	0.0	0.35237203643	0.119665694379	0.118768085243	0.0	0	0.304345737447
mix_17	0.0	0.0	0.35298172495	0.123107292466	0.124511808629	0.0	0	0.292531633511
mix_18	0.0	0.0	0.41479250649	0.125368995166	0.00922672744921	0.0	0	0.324286195666
mix_19	0.0	0.0	0.387960798545	0.129608951994	0.0988851494428	0.0	0	0.268749952571
mix_20	0.0	0.0	0.462175832741	0.108317414511	0.0219373584531	0.0	0	0.31812922781
mix_21	0.0	0.0	0.377432113573	0.111306983241	0.109002071984	0.0	0	0.291772587906
mix_22	0.0	0.0	0.478833672272	0.0730365378476	0.0507166041665	0.0	0	0.309475968225
mix_23	0.0	0.0	0.496499771473	0.10443540323	0.0	0.0	0	0.308516048341
mix_24	0.0	0.0	0.418328912231	0.0944950833212	0.107775030638	0.0	0	0.291362792817
mix_25	0.0	0.0	0.500206517905	0.0761421921678	0.0337669187533	0.0	0	0.30447833962
mix_26	0.0	0.0	0.374245237358	0.11450376849	0.101858251666	0.0	0	0.282222432179
mix_27	0.0	0.0	0.504447364244	0.0863321534056	0.022642696419	0.0	0	0.305306516507
mix_28	0.0	0.0	0.45028910931	0.0900351636947	0.0696141021405	0.0	0	0.300551216543
mix_29	0.0	0.0	0.502137129794	0.0879218747405	0.0308037738073	0.0	0	0.289494120928
mix_30	0.0	0.0	0.477287643262	0.0730393454739	0.0612666556573	0.0	0	0.297738252532
mix_31	0.0	0.0	0.462679027975	0.0906409421582	0.0494632201759	0.0	0	0.296167046231
mix_32	0.0	0.0	0.502399095252	0.0601215505838	0.00429863863297	0.0	0	0.331659074073
mix_33	0.0	0.0	0.425789333874	0.0966357198672	0.050992972869	0.0	0	0.303692749582
mix_34	0.0	0.0	0.372203497707	0.129727293142	0.0539571884478	0.0	0	0.317153011216
mix_35	0.0	0.0	0.468708767181	0.0863937107489	0.0846990648744	0.0	0	0.269385410029
mix_36	0.0	0.0	0.435924877371	0.0852786157089	0.0846523445953	0.0	0	0.298693767202
mix_37	0.0	0.0	0.389460805469	0.113201816753	0.110162180959	0.0	0	0.289180998921
mix_38	0.0	0.0	0.415295261257	0.106981205841	0.0927917740308	0.0	0	0.293127408475
mix_39	0.0	0.0	0.467533999887	0.0905134332637	0.0593598275444	0.0	0	0.295941839058
mix_40	0.0	0.0	0.430441755526	0.0826339509015	0.0866612991879	0.0	0	0.294990874049
mix_41	0.0	0.0	0.382139887254	0.110228153152	0.0862979189682	0.0	0	0.303245819765
mix_42	0.0	0.0	0.476353194731	0.0647481817189	0.000355553682263	0.0	0	0.36206057568
mix_43	0.0	0.0	0.380282373131	0.106928583902	0.0724212656399	0.0	0	0.316755379088
mix_44	0.0	0.0	0.481616764168	0.112781221672	0.0	0.0	0	0.320209616113
mix_45	0.0	0.0	0.442531028701	0.0920588980663	0.0826155840121	0.0	0	0.299191273819
mix_46	0.0	0.0	0.404985348272	0.09737850234	0.077984499186	0.0	0	0.292004776183
