	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil	Other
S10001	0	16.832524	0	0	0	17.776564
S10006	0	17.176472	0	0	0	17.765188
S1001	0	17.064754	0	0	0	17.837308
S10010	0	16.7852	0	0	0	17.794644
S10011	0	16.824718	0	0	0	17.737878
S10014	0	16.959326	0	0	0	17.667092
S10026	0	17.058682	0	0	0	17.77362
S10032	0	16.95451	0	0	0	17.962604
S10036	0	16.981276	0	0	0	17.45148
S10042	0	17.131276	0	0	0	17.997556
S10044	0	17.326082	0	0	0	18.036902
S10049	0	17.238494	0	0	0	18.014908
S10057	0	16.899576	0	0	0	17.47138
S10062	0	17.12467	0	0	0	17.968508
S10066	0	16.677978	0	0	0	17.77083
S10067	0	17.134304	0	0	0	17.807514
S1007	0	17.075244	0	0	0	17.73582
S10073	0	17.16315	0	0	0	18.027212
S10077	0	16.820076	0	0	0	17.857256
S10080	0	17.07511	0	0	0	18.021646
S10082	0	17.024956	0	0	0	17.85049
S10087	0	17.090704	0	0	0	18.01927
S10089	0	16.77619	0	0	0	17.529844
S1009	0	17.156392	0	0	0	17.956866
S10090	0	16.910506	0	0	0	17.459566
S10093	0	17.11867	0	0	0	17.681234
S10094	0	17.017228	0	0	0	18.001978
S1010	0	17.179012	0	0	0	17.92051
S10111	0	17.128594	0	0	0	18.055422
S10116	0	17.03197	0	0	0	17.845536
S10119	0	17.101402	0	0	0	17.759276
S10121	0	16.813476	0	0	0	17.663662
S10130	0	16.90534	0	0	0	17.708798
S10140	0	16.851346	0	0	0	17.925354
S10142	0	17.113808	0	0	0	17.929052
S10150	0	16.834782	0	0	0	17.542502
S10155	0	17.212046	0	0	0	17.886338
S1016	0	16.81473	0	0	0	17.482062
S10163	0	17.007262	0	0	0	18.103768
S10167	0	17.194834	0	0	0	17.893574
S10168	0	17.058522	0	0	0	17.755634
S10173	0	17.108224	0	0	0	17.659216
S10175	0	17.058702	0	0	0	17.726998
S10179	0	17.522404	0	0	0	18.303122
S10186	0	17.204154	0	0	0	17.882008
S1019	0	16.998734	0	0	0	17.814488
S10190	0	17.446842	0	0	0	18.008768
S10195	0	17.079154	0	0	0	17.794086
S10196	0	17.335344	0	0	0	18.134464
S10200	0	16.877328	0	0	0	17.799846
S10201	0	16.53421	0	0	0	17.475134
S10202	0	16.800298	0	0	0	17.765306
S10205	0	17.229114	0	0	0	18.076284
S10211	0	17.11437	0	0	0	17.61766
S10221	0	17.344714	0	0	0	18.19182
S10222	0	16.841992	0	0	0	17.53806
S10226	0	16.994318	0	0	0	17.817414
S10227	0	16.907658	0	0	0	17.793986
S10228	0	17.011122	0	0	0	17.735252
S10232	0	17.211466	0	0	0	17.479124
S10248	0	17.054884	0	0	0	17.649136
S10249	0	16.767176	0	0	0	17.94325
S1025	0	17.136598	0	0	0	17.90526
S10266	0	16.822302	0	0	0	17.711842
S10269	0	16.879772	0	0	0	17.676296
S10272	0	16.91463	0	0	0	17.57937
S10273	0	16.899054	0	0	0	17.725026
S10274	0	17.161872	0	0	0	17.826838
S1028	0	17.123516	0	0	0	17.722158
S10280	0	17.319772	0	0	0	18.337028
S10283	0	17.168348	0	0	0	18.159622
S1029	0	17.03911	0	0	0	17.856732
S10292	0	17.008938	0	0	0	17.57641
S10294	0	17.346458	0	0	0	17.87031
S10302	0	17.152268	0	0	0	17.814334
S10303	0	16.818888	0	0	0	17.619468
S10323	0	16.93479	0	0	0	17.836896
S10326	0	17.001834	0	0	0	17.845602
S10328	0	17.028994	0	0	0	17.91501
S10329	0	17.150782	0	0	0	17.92987
S10336	0	16.858264	0	0	0	17.767004
S10340	0	16.937456	0	0	0	17.72622
S10347	0	16.631292	0	0	0	17.594088
S10353	0	17.034766	0	0	0	17.715264
S10356	0	16.896654	0	0	0	17.729216
S10358	0	16.886318	0	0	0	17.941472
S10365	0	16.82538	0	0	0	17.57199
S1037	0	17.191026	0	0	0	17.896114
S10373	0	17.324706	0	0	0	17.9697
S10374	0	17.032264	0	0	0	17.483514
S10375	0	17.149492	0	0	0	18.039208
S10377	0	17.282392	0	0	0	17.723826
S10378	0	17.337698	0	0	0	18.03086
S10390	0	16.661228	0	0	0	17.215166
S10391	0	17.081882	0	0	0	17.783628
S10393	0	17.207724	0	0	0	17.624116
