	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil	Other
S10001	0	37.5168703624	0	0	0	29.0964163926
S10006	0	37.5364841905	0	0	0	29.3419157295
S1001	0	37.4069321265	0	0	0	29.1985827597
S10010	0	36.7963227122	0	0	0	29.2504035952
S10011	0	37.661649015	0	0	0	29.0773795981
S10014	0	37.1815976201	0	0	0	29.4387428584
S10026	0	37.6470244943	0	0	0	29.5114152497
S10032	0	37.8157914768	0	0	0	29.669349293
S10036	0	36.490474656	0	0	0	29.3011567178
S10042	0	38.2300875742	0	0	0	30.1834165747
S10044	0	38.4997508422	0	0	0	29.9560981531
S10049	0	38.6203104106	0	0	0	29.2980335483
S10057	0	37.1075203812	0	0	0	29.0414575453
S10062	0	38.4208430671	0	0	0	29.6150783486
S10066	0	37.2894141665	0	0	0	29.9510195189
S10067	0	38.2373072148	0	0	0	29.0073442668
S1007	0	37.4583882811	0	0	0	29.2067117945
S10073	0	39.1470925032	0	0	0	29.0769353434
S10077	0	37.6567019926	0	0	0	29.1095001602
S10080	0	38.1009339462	0	0	0	29.7247523468
S10082	0	38.7281135724	0	0	0	28.953261048
S10087	0	38.8528425634	0	0	0	29.1910843296
S10089	0	37.2887146665	0	0	0	28.996554195
S1009	0	39.5855310587	0	0	0	28.8742024418
S10090	0	37.6252062072	0	0	0	28.8428574017
S10093	0	36.4015823821	0	0	0	29.329341783
S10094	0	37.4957850929	0	0	0	29.4097067391
S1010	0	39.1478096849	0	0	0	30.0223689264
S10111	0	38.5639270246	0	0	0	29.3554780307
S10116	0	38.6261190691	0	0	0	28.5556757642
S10119	0	38.2320112189	0	0	0	28.9822164505
S10121	0	37.6459580532	0	0	0	28.9632996645
S10130	0	37.1180629897	0	0	0	29.1949661606
S10140	0	37.7922524476	0	0	0	29.7207435964
S10142	0	38.1627750809	0	0	0	28.9942125916
S10150	0	36.4747906835	0	0	0	29.5488372738
S10155	0	38.600886905	0	0	0	29.7331626343
