	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil	Other
S10001	1.17376526417e-13	5.12829673392e-05	3.67691433013e-11	0	0	0.999948716996
S10006	1.07570082037e-13	5.10592418034e-05	3.01157496989e-11	0	0	0.999948940728
S1001	1.09556423438e-13	5.43699743253e-05	3.98664658765e-11	0	0	0.999945629986
S10010	1.63793338411e-13	5.40219960352e-05	4.81509474211e-11	0	0	0.999945977956
S10011	1.2331730947e-13	6.18318042182e-05	4.81097056276e-11	0	0	0.999938168148
S10014	1.08065306684e-13	5.13192083485e-05	3.84713342516e-11	0	0	0.999948680753
S10026	1.32007390808e-13	5.91329251112e-05	3.86344003362e-11	0	0	0.999940867036
S10032	1.31171328006e-13	6.49905315624e-05	6.44554355752e-11	0	0	0.999935009404
S10036	1.13347810358e-13	5.13032085093e-05	3.38931569954e-11	0	0	0.999948696757
S10042	1.28495085567e-13	5.71732108832e-05	4.30456846638e-11	0	0	0.999942826746
S10044	1.33102441602e-13	5.58613928407e-05	3.90587492134e-11	0	0	0.999944138568
S10049	1.2551094854e-13	6.64945567296e-05	3.88414805844e-11	0	0	0.999933505404
S10057	7.6218006665e-14	4.95719391972e-05	2.79991435709e-11	0	0	0.999950428033
S10062	1.24915582717e-13	6.00713840354e-05	4.97735432373e-11	0	0	0.999939928566
S10066	1.61493241001e-13	4.73751996243e-05	4.1451967491e-11	0	0	0.999952624759
S10067	1.11802498381e-13	6.3792225577e-05	3.91615442874e-11	0	0	0.999936207735
S1007	9.89721382106e-14	5.28452827375e-05	3.32572405873e-11	0	0	0.999947154684
S10073	1.29470321656e-13	6.44318904919e-05	4.23731785717e-11	0	0	0.999935568067
S10077	1.10624976243e-13	5.9279034895e-05	4.69521891522e-11	0	0	0.999940720918
S10080	1.26153485844e-13	6.10607043507e-05	4.92337067013e-11	0	0	0.999938939246
S10082	1.39264044652e-13	6.90518347334e-05	4.35566548634e-11	0	0	0.999930948122
S10087	1.19888296791e-13	7.04435686742e-05	4.63292243008e-11	0	0	0.999929556385
S10089	1.20976731488e-13	5.32382813847e-05	3.61823542585e-11	0	0	0.999946761682
S1009	9.79502570439e-14	7.23187732019e-05	3.60536684183e-11	0	0	0.999927681191
S10090	1.12208869254e-13	5.36664297529e-05	3.30456373832e-11	0	0	0.999946333537
S10093	9.54384147472e-14	4.32451926026e-05	2.71025192814e-11	0	0	0.99995675478
S10094	1.404925277e-13	5.59407760279e-05	4.56026055429e-11	0	0	0.999944059178
S1010	1.11546130376e-13	6.20645263116e-05	4.73727198088e-11	0	0	0.999937935426
S10111	1.20621949398e-13	6.1935867308e-05	4.23532116215e-11	0	0	0.99993806409
S10116	7.39602752693e-14	6.14430936482e-05	3.50931646084e-11	0	0	0.999938556871
S10119	9.88556238416e-14	6.17964107994e-05	3.52803598961e-11	0	0	0.999938203554
S10121	1.30837373095e-13	6.5335355147e-05	4.22056366269e-11	0	0	0.999934664603
S10130	1.21396907425e-13	5.04928654045e-05	4.12856634417e-11	0	0	0.999949507093
S10140	1.63980210564e-13	6.58442989983e-05	4.73870816998e-11	0	0	0.999934155653
S10142	8.84157479229e-14	6.45205705648e-05	4.11042698414e-11	0	0	0.999935479388
S10150	1.50301157521e-13	4.67765294341e-05	4.21002551163e-11	0	0	0.999953223428
S10155	1.11421359081e-13	6.16320113431e-05	4.31603783813e-11	0	0	0.999938367945
S1016	1.13914673745e-13	5.37835663069e-05	3.97549925367e-11	0	0	0.999946216394
S10163	1.15788741977e-13	5.8166983958e-05	4.3578211429e-11	0	0	0.999941832972
S10167	9.89394211006e-14	5.28230892307e-05	3.12166500129e-11	0	0	0.999947176879
S10168	1.05067824822e-13	6.531184091e-05	3.45815886348e-11	0	0	0.999934688124
S10173	1.13378841452e-13	7.26373397109e-05	4.21288233234e-11	0	0	0.999927362618
S10175	1.2539419775e-13	5.73418955239e-05	3.91892330146e-11	0	0	0.999942658065
S10179	1.02370952764e-13	5.781592357e-05	3.88154914676e-11	0	0	0.999942184038
S10186	6.89083051494e-14	7.09872841515e-05	3.75930920861e-11	0	0	0.999929012678
S1019	1.00372192238e-13	5.82767057761e-05	4.14001507816e-11	0	0	0.999941723253
S10190	1.25784614403e-13	6.89831658233e-05	4.01052666947e-11	0	0	0.999931016794
S10195	1.24144206622e-13	4.96972986028e-05	3.75548671392e-11	0	0	0.999950302664
S10196	1.18036982926e-13	4.88856441277e-05	3.74057494994e-11	0	0	0.999951114318
S10200	1.3528647648e-13	5.44039423785e-05	4.96719417147e-11	0	0	0.999945596008
S10201	1.5669279116e-13	4.72173231561e-05	3.52808026062e-11	0	0	0.999952782641
S10202	1.33088357632e-13	6.15549775036e-05	5.1510636211e-11	0	0	0.999938444971
S10205	1.31193441633e-13	5.84979813079e-05	3.74698335308e-11	0	0	0.999941501981
S10211	9.16397798062e-14	5.40284296537e-05	3.24250807442e-11	0	0	0.999945971538
S10221	1.14108058245e-13	5.554911307e-05	4.03716972617e-11	0	0	0.999944450846
S10222	1.20440650293e-13	5.66324836736e-05	3.9713766598e-11	0	0	0.999943367476
S10226	1.27926430549e-13	6.25593699638e-05	4.27598387953e-11	0	0	0.999937440587
S10227	1.2204763207e-13	4.61900797323e-05	4.06743896042e-11	0	0	0.999953809879
S10228	1.17128530109e-13	5.52081143085e-05	4.00487174612e-11	0	0	0.999944791846
S10232	8.27207948738e-14	6.37122520605e-05	3.21138372617e-11	0	0	0.999936287716
S10248	1.26573396305e-13	5.7587098229e-05	3.21370266352e-11	0	0	0.99994241287
S10249	1.52197812231e-13	4.67414599472e-05	6.22414438247e-11	0	0	0.999953258478
S1025	1.10832747701e-13	6.60899463901e-05	4.42650850578e-11	0	0	0.999933910009
S10266	1.30419689983e-13	5.28017994314e-05	4.23383443682e-11	0	0	0.999947198158
S10269	1.32100144089e-13	6.27368464953e-05	4.1627086084e-11	0	0	0.999937263112
S10272	1.19305575994e-13	5.04423776897e-05	3.15538577409e-11	0	0	0.999949557591
