	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil	Other
S10001	0	0.527595384966	0.472404615034	0	0	0
S10006	0	0.541188127571	0.458811872429	0	0	0
S1001	0	0.536449853012	0.463550146988	0	0	0
S10010	0	0.528505507874	0.471494492126	0	0	0
S10011	0	0.526197650844	0.473802349156	0	0	0
S10014	0	0.537171428417	0.462828571583	0	0	0
S10026	0	0.542126824406	0.457873175594	0	0	0
S10032	0	0.531382846475	0.468617153525	0	0	0
S10036	0	0.542908876497	0.457091123503	0	0	0
S10042	0	0.529109547337	0.470890452663	0	0	0
S10044	0	0.545163706539	0.454836293461	0	0	0
S10049	0	0.543357452774	0.456642547226	0	0	0
S10057	0	0.53767632132	0.46232367868	0	0	0
S10062	0	0.535574940665	0.464425059335	0	0	0
S10066	0	0.519951929282	0.480048070718	0	0	0
S10067	0	0.552943962608	0.447056037392	0	0	0
S1007	0	0.532221597463	0.467778402537	0	0	0
S10073	0	0.544727779355	0.455272220645	0	0	0
S10077	0	0.520199222879	0.479800777121	0	0	0
S10080	0	0.525033469757	0.474966530243	0	0	0
S10082	0	0.546973767296	0.453026232704	0	0	0
S10087	0	0.539125545856	0.460874454144	0	0	0
S10089	0	0.530081406103	0.469918593897	0	0	0
S1009	0	0.538030672852	0.461969327148	0	0	0
S10090	0	0.534897154972	0.465102845028	0	0	0
S10093	0	0.53043737823	0.46956262177	0	0	0
S10094	0	0.536831953684	0.463168046316	0	0	0
S1010	0	0.522320946465	0.477679053535	0	0	0
S10111	0	0.545776308158	0.454223691842	0	0	0
S10116	0	0.53218178841	0.46781821159	0	0	0
S10119	0	0.543054199915	0.456945800085	0	0	0
S10121	0	0.544198340981	0.455801659019	0	0	0
S10130	0	0.52484793898	0.47515206102	0	0	0
S10140	0	0.531427735337	0.468572264663	0	0	0
S10142	0	0.549884678595	0.450115321405	0	0	0
S10150	0	0.503434952321	0.496565047679	0	0	0
S10155	0	0.540565111965	0.459434888035	0	0	0
S1016	0	0.538114768467	0.461885231533	0	0	0
S10163	0	0.510008528018	0.489991471982	0	0	0
S10167	0	0.5342012732	0.4657987268	0	0	0
S10168	0	0.54348835826	0.45651164174	0	0	0
S10173	0	0.541324465922	0.458675534078	0	0	0
S10175	0	0.543173756978	0.456826243022	0	0	0
S10179	0	0.543324718925	0.456675281075	0	0	0
S10186	0	0.551684819774	0.448315180226	0	0	0
S1019	0	0.544745617819	0.455254382181	0	0	0
S10190	0	0.548241796568	0.451758203432	0	0	0
S10195	0	0.529124489512	0.470875510488	0	0	0
S10196	0	0.538075273556	0.461924726444	0	0	0
S10200	0	0.540219282832	0.459780717168	0	0	0
S10201	0	0.520604088144	0.479395911856	0	0	0
S10202	0	0.528518733519	0.471481266481	0	0	0
S10205	0	0.542649875655	0.457350124345	0	0	0
S10211	0	0.542246146237	0.457753853763	0	0	0
S10221	0	0.538155739966	0.461844260034	0	0	0
S10222	0	0.529435615493	0.470564384507	0	0	0
S10226	0	0.532082991436	0.467917008564	0	0	0
S10227	0	0.535487699406	0.464512300594	0	0	0
S10228	0	0.539006484946	0.460993515054	0	0	0
S10232	0	0.539589369244	0.460410630756	0	0	0
S10248	0	0.552718917589	0.447281082411	0	0	0
S10249	0	0.513150307835	0.486849692165	0	0	0
S1025	0	0.543188251328	0.456811748672	0	0	0
S10266	0	0.517299692888	0.482700307112	0	0	0
S10269	0	0.535316403494	0.464683596506	0	0	0
S10272	0	0.53617245432	0.46382754568	0	0	0
S10273	0	0.529473855332	0.470526144668	0	0	0
S10274	0	0.536591647675	0.463408352325	0	0	0
S1028	0	0.547747832023	0.452252167977	0	0	0
S10280	0	0.532103846831	0.467896153169	0	0	0
S10283	0	0.554216277326	0.445783722674	0	0	0
S1029	0	0.536777375927	0.463222624073	0	0	0
S10292	0	0.552954972337	0.447045027663	0	0	0
S10294	0	0.555372216196	0.444627783804	0	0	0
S10302	0	0.547324792395	0.452675207605	0	0	0
S10303	0	0.531564049641	0.468435950359	0	0	0
S10323	0	0.532653780315	0.467346219685	0	0	0
S10326	0	0.542607747888	0.457392252112	0	0	0
S10328	0	0.541188730658	0.458811269342	0	0	0
