	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	0.1068	0.0499	0.2577	0.275	0.3106	0
Mix_2	0.3286	0.2039	0.1621	0.0453	0.2602	0
Mix_3	0.0223	0.0414	0.2981	0.0412	0.597	0
Mix_4	0.087	0.1312	0.264	0.0	0.5178	0
Mix_5	0.4827	0.0	0.2527	0.0	0.2646	0
Mix_6	0.2245	0.0	0.1957	0.3133	0.2664	0
Mix_7	0.1387	0.1791	0.1099	0.0	0.5723	0
Mix_8	0.3	0.2997	0.0	0.1408	0.2595	0
Mix_9	0.2727	0.1031	0.1918	0.0245	0.4078	0
Mix_10	0.3765	0.0	0.1416	0.138	0.3438	0
Mix_11	0.2019	0.3201	0.1423	0.0	0.3357	0
Mix_12	0.0	0.0816	0.2507	0.2083	0.4594	0
Mix_13	0.4345	0.041	0.1051	0.0	0.4194	0
Mix_14	0.0	0.1274	0.2284	0.0	0.6442	0
Mix_15	0.106	0.3321	0.0696	0.0186	0.4737	0
Mix_16	0.267	0.1967	0.0223	0.0769	0.4372	0
Mix_17	0.1326	0.2688	0.0769	0.0	0.5217	0
Mix_18	0.0996	0.5049	0.0	0.0463	0.3491	0
Mix_19	0.062	0.0	0.2428	0.227	0.4683	0
Mix_20	0.3305	0.0902	0.0804	0.1374	0.3615	0
Mix_21	0.299	0.0861	0.0317	0.2253	0.358	0
Mix_22	0.0752	0.0	0.1858	0.2895	0.4495	0
Mix_23	0.4616	0.197	0.0662	0.0259	0.2493	0
Mix_24	0.0	0.414	0.0	0.1088	0.4772	0
Mix_25	0.3788	0.0999	0.0746	0.0	0.4467	0
Mix_26	0.2498	0.2236	0.016	0.0	0.5105	0
Mix_27	0.3527	0.0652	0.0	0.1668	0.4153	0
Mix_28	0.2185	0.1109	0.1138	0.1868	0.37	0
Mix_29	0.3091	0.2036	0.0053	0.0	0.4819	0
Mix_30	0.1316	0.0277	0.2602	0.0	0.5803	0
Mix_31	0.2909	0.1574	0.0581	0.0562	0.4373	0
Mix_32	0.1203	0.4461	0.0	0.1071	0.3265	0
Mix_33	0.0309	0.2483	0.0581	0.1273	0.5354	0
Mix_34	0.2884	0.0	0.1588	0.2584	0.2944	0
Mix_35	0.1829	0.1668	0.2446	0.0	0.4057	0
Mix_36	0.2594	0.0986	0.135	0.0284	0.4786	0
Mix_37	0.0528	0.0203	0.319	0.0611	0.5468	0
Mix_38	0.0058	0.1697	0.2041	0.175	0.4455	0
Mix_39	0.4176	0.1274	0.0	0.2631	0.1919	0
Mix_40	0.2209	0.0	0.3075	0.0	0.4716	0
