	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	0.192474522732	0.0930417924674	0	0	0.999078342234	0
Mix_2	0.392855371579	0.24438915501	0	0	0.706558387308	0
Mix_3	0.0979537769107	0.0843741523834	0	0	1.02634486457	0
Mix_4	0.158985082324	0.106078091655	0	0	0.915551108607	0
Mix_5	0.452259695657	0.0690523258605	0	0	0.736703477819	0
Mix_6	0.351442389218	0.0	0	0	0.964401450833	0
Mix_7	0.236426950202	0.138611044414	0	0	0.855949725102	0
Mix_8	0.506960452441	0.17045890235	0	0	0.616663992314	0
Mix_9	0.280524228007	0.104048631039	0	0	0.924867136259	0
Mix_10	0.349308511232	0.0998541695402	0	0	0.904665645283	0
Mix_11	0.247426587237	0.220060970279	0	0	0.778671419016	0
Mix_12	0.0797429537963	0.0526765341656	0	0	1.03488536965	0
Mix_13	0.412535501305	0.0462709867199	0	0	0.78298392436	0
Mix_14	0.0733779554982	0.0586964171686	0	0	0.879501838605	0
Mix_15	0.182401980775	0.130343207216	0	0	0.855404494774	0
Mix_16	0.398724553301	0.147889056087	0	0	0.796952331667	0
Mix_17	0.244642462373	0.127604335017	0	0	0.881184924678	0
Mix_18	0.241902055755	0.282797791539	0	0	0.620123463044	0
Mix_19	0.142048444021	0.0144746968518	0	0	1.10321639951	0
Mix_20	0.499737783146	0.0246552638479	0	0	0.877623901708	0
Mix_21	0.479296213592	0.0173668742724	0	0	0.818128135127	0
Mix_22	0.152580142925	0.0699775685352	0	0	1.13050054751	0
Mix_23	0.580290729025	0.229010961304	0	0	0.582898521646	0
Mix_24	0.0735007684729	0.243965193485	0	0	0.698799414106	0
Mix_25	0.425550538364	0.0930357737012	0	0	0.697293108681	0
Mix_26	0.334469079969	0.141120973406	0	0	0.74485604931	0
Mix_27	0.645926821219	0.02660873891	0	0	0.644614784649	0
Mix_28	0.269925881059	0.0885934963687	0	0	0.930560788086	0
Mix_29	0.43364374304	0.13411365537	0	0	0.687520290479	0
Mix_30	0.135989014089	0.065078817529	0	0	0.907347194592	0
Mix_31	0.436414921798	0.041961102785	0	0	0.861469087434	0
Mix_32	0.221148271397	0.302959310806	0	0	0.699629558322	0
Mix_33	0.127620280767	0.0958856896954	0	0	1.02658839267	0
Mix_34	0.328785796	0.111145395554	0	0	0.890759047694	0
