	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	0.205672342836	0.666855624084	0.0585034600013	0.142623966155	0.0	0
Mix_2	0.223311462123	0.721598325527	0.0460033288348	0.0752688109585	0.0	0
Mix_3	0.0916750576346	0.836806594539	0.057731604231	0.0731636376814	0.0	0
Mix_4	0.106727972816	0.845180368107	0.0613368617345	0.0562049411313	0.0	0
Mix_5	0.253301462926	0.695254116655	0.0631349975653	0.0515961394238	0.0	0
Mix_6	0.313306326352	0.592946322955	0.0	0.17456363839	0.0	0
Mix_7	0.116742175692	0.855581766468	0.0460867050933	0.0477712801906	0.0	0
Mix_8	0.241469582542	0.719088385597	0.0	0.108892175651	0.0	0
Mix_9	0.184407932791	0.76345339054	0.0456536155647	0.0706895382903	0.0	0
Mix_10	0.31380170341	0.643414659672	0.0	0.112233780707	0.0	0
Mix_11	0.156280465275	0.79089581328	0.0534831548533	0.0652325879318	0.0	0
Mix_12	0.117714127376	0.781129923993	0.0496557017862	0.119179766366	0.0	0
Mix_13	0.286007202576	0.724388171012	0.0	0.0624915430793	0.0	0
Mix_14	0.0682978734373	0.888810071543	0.0693338227624	0.034352444356	0.0	0
Mix_15	0.115287783197	0.84787535538	0.0347804546991	0.0695998541312	0.0	0
Mix_16	0.214999620227	0.765424793653	0.0	0.0905241269923	0.0	0
Mix_17	0.114935753709	0.871950806385	0.0262582840065	0.0609693997957	0.0	0
Mix_18	0.129858095368	0.833931254021	0.027415691269	0.0899673657973	0.0	0
Mix_19	0.162974344029	0.75561458125	0.034291595134	0.127370066533	0.0	0
Mix_20	0.267631890669	0.692509193188	0.0	0.115975974985	0.0	0
Mix_21	0.256979621587	0.668122787811	0.0	0.142509074066	0.0	0
Mix_22	0.17647361876	0.729884724828	0.0272974335899	0.146594809768	0.0	0
Mix_23	0.28735938163	0.700497128724	0.0	0.0783254170892	0.0	0
Mix_24	0.0528586028613	0.913389076413	0.0	0.11344808343	0.0	0
Mix_25	0.250722040904	0.765992138361	0.0	0.0467908507343	0.0	0
Mix_26	0.176907484972	0.827070482244	0.0	0.0621005666529	0.0	0
Mix_27	0.273061757694	0.679087517713	0.0	0.125636207713	0.0	0
Mix_28	0.234345511348	0.710456629355	0.0	0.120903368109	0.0	0
Mix_29	0.209304484312	0.798819128622	0.0	0.0633688875246	0.0	0
Mix_30	0.119514530082	0.831647955334	0.0730080383381	0.0376512928488	0.0	0
Mix_31	0.221132154518	0.753576889182	0.0	0.0847422410157	0.0	0
Mix_32	0.137963067245	0.822268961138	0.0154328156727	0.105254036037	0.0	0
Mix_33	0.129499980141	0.837548516451	0.0	0.101412301615	0.0	0
Mix_34	0.302488702301	0.617825721551	0.0	0.152572492816	0.0	0
Mix_35	0.147808038584	0.801040171054	0.0599066404254	0.0575304709558	0.0	0
Mix_36	0.224635329238	0.76854217859	0.0	0.07736254011	0.0	0
