	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil	Other
S10001	0.409516375451	0.456482906186	0.134000718363	0	0	0
S10006	0.414383720985	0.515164856552	0.0704514224621	0	0	0
S1001	0.384437878463	0.499017937647	0.11654418389	0	0	0
S10010	0.498869798154	0.394832674391	0.106297527455	0	0	0
S10011	0.404333350438	0.453822631733	0.141844017829	0	0	0
S10014	0.428944518028	0.4816288658	0.0894266161721	0	0	0
S10026	0.446450404721	0.471460019217	0.082089576063	0	0	0
S10032	0.371971988667	0.442503300057	0.185524711277	0	0	0
S10036	0.447454162917	0.494642551141	0.057903285942	0	0	0
S10042	0.408904621047	0.47980341641	0.111291962543	0	0	0
S10044	0.434169253487	0.488556508485	0.0772742380281	0	0	0
S10049	0.385104068268	0.520899032553	0.0939968991796	0	0	0
S10057	0.340978449874	0.539414483197	0.119607066929	0	0	0
S10062	0.365325006199	0.471488953806	0.163186039995	0	0	0
S10066	0.478029516707	0.396238636361	0.125731846932	0	0	0
S10067	0.301888691288	0.574694002927	0.123417305785	0	0	0
S1007	0.366994484908	0.4951139955	0.137891519592	0	0	0
S10073	0.383627782571	0.509492262269	0.10687995516	0	0	0
S10077	0.338356789389	0.480913049746	0.180730160865	0	0	0
S10080	0.380754916915	0.459291579794	0.159953503291	0	0	0
S10082	0.38748384722	0.491997215528	0.120518937253	0	0	0
S10087	0.352203920533	0.511807943826	0.135988135641	0	0	0
S10089	0.397590401086	0.485998886479	0.116410712435	0	0	0
S1009	0.315895877154	0.557488818753	0.126615304093	0	0	0
S10090	0.407366234962	0.467087437535	0.125546327504	0	0	0
S10093	0.467048696412	0.440524090996	0.0924272125923	0	0	0
S10094	0.38090549226	0.470943169528	0.148151338212	0	0	0
S1010	0.336610302971	0.503020893008	0.160368804021	0	0	0
S10111	0.37223892404	0.530351858023	0.0974092179375	0	0	0
S10116	0.263565208167	0.564920181202	0.171514610631	0	0	0
S10119	0.366741266912	0.519103426192	0.114155306897	0	0	0
S10121	0.378858835882	0.50461468422	0.116526479898	0	0	0
S10130	0.420793823716	0.445909071431	0.133297104854	0	0	0
S10140	0.469533697425	0.440031223284	0.0904350792907	0	0	0
S10142	0.314550871758	0.57215415241	0.113294975832	0	0	0
S10150	0.541622614532	0.36159779731	0.096779588158	0	0	0
S10155	0.384044427461	0.491351384213	0.124604188326	0	0	0
S1016	0.421636730256	0.458991644576	0.119371625168	0	0	0
S10163	0.422460211774	0.439964691107	0.137575097119	0	0	0
S10167	0.411651789796	0.508982845565	0.0793653646397	0	0	0
S10168	0.315212845762	0.566750820088	0.11803633415	0	0	0
S10173	0.360397238913	0.540055000821	0.0995477602661	0	0	0
S10175	0.411055525615	0.502491132287	0.0864533420978	0	0	0
S10179	0.31121662122	0.561856022207	0.126927356573	0	0	0
S10186	0.238694800651	0.588291099097	0.173014100252	0	0	0
S1019	0.30963598935	0.527884881341	0.162479129309	0	0	0
S10190	0.379596351728	0.520064839128	0.100338809145	0	0	0
S10195	0.4515436392	0.44004246568	0.10841389512	0	0	0
S10196	0.433046395746	0.468217394728	0.0987362095264	0	0	0
S10200	0.437055022461	0.45914746792	0.103797509619	0	0	0
S10201	0.522396983631	0.369203861233	0.108399155136	0	0	0
S10202	0.391074009775	0.468929751359	0.139996238866	0	0	0
S10205	0.394347757787	0.542316830365	0.0633354118477	0	0	0
S10211	0.391772714086	0.511591359267	0.0966359266472	0	0	0
S10221	0.420714938547	0.486318404954	0.0929666564983	0	0	0
S10222	0.45528995282	0.456534541355	0.088175505825	0	0	0
S10226	0.42090650016	0.462352051226	0.116741448613	0	0	0
S10227	0.437256610172	0.444812675229	0.117930714599	0	0	0
S10228	0.41094563967	0.491480268047	0.097574092283	0	0	0
