	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	1106.11700751	1513.53371976	946.410301409	2259.14425567	3814.19124679	762.862878602	0	12345.0931397
mix_2	1098.44578212	1429.61144547	781.103983503	2406.29501346	3850.20318533	750.013871457	0	12572.7943536
mix_3	1047.76134377	1248.92905891	595.351077786	2183.5779768	4250.39376797	805.529642633	0	13275.9865315
mix_4	1119.88616052	1665.7964701	999.748113539	1961.40224845	3884.72802527	690.938550661	0	12235.5777939
mix_5	1079.63252457	1478.4540672	851.168415189	1935.65311697	4131.75599891	738.389792931	0	12687.114971
mix_6	1115.14331873	1607.52226567	984.363277212	2030.82581373	3928.90224976	693.36464158	0	12352.2772137
mix_7	1050.3221084	1372.11433805	731.102628559	2002.12912273	4223.90586624	750.677691801	0	12946.4801975
mix_8	1057.3731974	1365.30871754	763.152751575	2246.80909601	4099.95198195	756.51326527	0	12913.1572901
mix_9	1154.78425516	1736.08338062	1100.28934451	1992.30825384	3747.18683813	669.407668742	0	11948.0703214
mix_10	1132.34640598	1554.91830742	825.597686542	2096.52885536	3887.53607866	768.631376768	0	12443.0810601
mix_11	1150.96303091	1616.10114133	1000.04847204	2293.31698415	3599.54447107	756.619064995	0	11994.4588212
mix_12	1084.13495391	1532.83270683	893.331403526	1979.33833903	4060.80113618	724.877006263	0	12626.3738567
mix_13	1125.45556991	1681.54921765	962.791139857	2274.74822038	3697.172441	699.983608992	0	12175.3229465
mix_14	1166.59004513	1711.97739865	1030.3139559	2021.9173115	3694.31444843	731.404318058	0	11942.5225108
mix_15	1079.10106824	1443.77878723	836.960440237	2155.26123519	4071.88132536	733.161153626	0	12736.6194288
mix_16	1026.4920392	1199.3955204	554.459961529	2197.75974998	4373.49489961	762.363294161	0	13395.4846465
mix_17	1019.75613142	1245.22371876	578.151341389	2216.16890184	4325.2393007	757.479267448	0	13361.5462188
mix_18	1139.16966494	1586.16753761	806.85004736	2354.60827489	3717.07950316	763.966140449	0	12355.5032704
mix_19	1041.82673836	1258.32921299	611.506030292	2278.52939337	4226.3438644	801.246415871	0	13190.1697908
mix_20	1127.34459463	1600.64074115	943.597206616	2323.19966796	3752.85005	692.200857607	0	12315.8781548
mix_21	1054.32270196	1411.88372549	715.738930124	2176.02569811	4190.23294929	729.39853151	0	12988.8548215
mix_22	1125.44687722	1630.74530634	983.641809274	1983.84487809	3830.48320256	780.33830488	0	12149.559963
mix_23	1154.09080034	1642.78571559	991.332907848	2276.49116879	3638.157264	727.03578732	0	12033.7218172
mix_24	1072.27599455	1469.93326894	840.94189379	2030.00052631	4143.05322894	713.52209556	0	12761.4357472
mix_25	1159.82923644	1719.80349545	1054.76709175	2110.11049017	3697.99787322	680.264835712	0	11999.0316945
mix_26	1053.40303163	1369.94541861	661.743771576	2200.18004862	4168.55287754	768.895617786	0	13046.2280698
mix_27	1142.86746804	1607.00247531	1012.90097163	2211.8859485	3761.32595633	726.745277734	0	12153.131197
mix_28	1111.79525054	1577.74403563	937.97577418	2105.83015208	3929.6163065	704.806723437	0	12448.7551251
mix_29	1118.54532457	1551.15606033	941.064321594	2197.29456787	3786.42108149	760.065726583	0	12302.8196975
mix_30	1132.7538257	1669.98150783	1014.53757576	2037.75111311	3823.06162047	698.26905297	0	12167.9066324
mix_31	1115.87647275	1578.46172403	901.568377874	2187.64080601	3821.58275387	747.182285735	0	12371.6915962
mix_32	1182.18352197	1788.36864284	1070.47038513	1983.9762508	3555.34209126	739.401801771	0	11728.2276164
mix_33	1107.23590074	1544.18870132	852.207059169	2235.98802895	3866.68713373	759.346103943	0	12500.0581103
mix_34	1077.2672086	1357.79314917	617.245884931	2337.51562702	4008.57835972	812.47505527	0	12928.8496668
mix_35	1109.38912503	1590.09478172	936.444511973	2001.67228276	3933.98436424	737.982891034	0	12403.1723469
mix_36	1102.80624399	1528.97631865	870.042125829	1992.30129055	3995.88996492	761.17833438	0	12526.1087388
mix_37	1035.10315369	1315.2380448	677.295639995	2170.1138573	4241.44595928	761.107836762	0	13121.758007
mix_38	1055.5435555	1362.237118	743.083149615	2142.38349112	4188.80396541	766.779304057	0	12970.0379922
mix_39	1115.64161568	1577.80282665	934.887803887	2132.07870319	3878.94088384	705.396047046	0	12367.3871443
mix_40	1109.33661495	1556.78984805	877.851780384	1964.70720713	3992.22787133	767.24881674	0	12467.7565266
mix_41	1064.08285886	1371.51466518	675.915792014	2230.3779795	4130.01974218	803.330242969	0	12937.8811279
mix_42	1183.48052551	1807.34249529	1011.96489061	2071.56926414	3553.28477179	701.156790259	0	11779.8837352
mix_43	1090.15472272	1438.05271483	709.554073439	2195.60935831	4016.2905746	776.701314715	0	12782.3128459
mix_44	1138.9276172	1598.84942216	946.164804334	2330.94180179	3644.78827042	728.695269231	0	12143.5331179
mix_45	1103.45040725	1494.61644096	855.985597064	2027.78263545	4021.68256645	746.279353608	0	12571.7948558
mix_46	1102.60391938	1435.18909878	768.636760318	2114.77766302	4050.74613967	804.995182524	0	12728.5227897
mix_47	992.822875515	1058.48405767	402.925070547	2441.01033498	4454.12600389	777.594981956	0	13791.5441758
mix_48	1152.11789454	1655.55114057	899.022721102	2179.39704637	3692.05511045	759.821017241	0	12147.9658278
mix_49	1153.29882829	1603.48192282	944.221968513	1947.98611589	3742.43271112	834.241642801	0	12087.7900259
mix_50	1120.44059642	1599.69779465	953.525748404	2036.91920819	3879.50022019	714.35796507	0	12318.8835778
mix_51	1042.17864579	1315.18720601	610.335885495	2168.58373061	4241.8932205	782.231769703	0	13189.1814134
mix_52	1079.10560529	1396.21245654	691.810868255	2211.06954958	4085.72509769	786.55080938	0	12869.3362047
mix_53	1125.03977074	1445.77353104	729.317855007	2313.09792111	3849.77692776	783.230495088	0	12614.1167115
mix_54	1109.17922266	1561.46431758	892.211161036	2089.15979478	3970.50643258	718.220066667	0	12512.087235
mix_55	1084.78168527	1496.32823947	760.761227525	2280.03917234	3990.63541266	742.204860494	0	12760.9977099
