	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil	Other
S10001	0.212320551282	0.177167214421	0.00416622630346	0	0	0.606346007994
S10006	0.210394226528	0.19058203284	0.000593625968843	0	0	0.598430114663
S1001	0.209914384659	0.197420885856	0.00210318893167	0	0	0.590561540553
S10010	0.231039963047	0.189148859262	0.00136252986962	0	0	0.578448647822
S10011	0.213577878262	0.185359336219	0.00497791729016	0	0	0.596084868229
S10014	0.210905201577	0.188204675362	0.00336964320056	0	0	0.597520479861
S10026	0.221090350915	0.195260177679	0.000769913457731	0	0	0.582879557948
S10032	0.206195025359	0.188971208883	0.0151563355711	0	0	0.589677430187
S10036	0.214542208596	0.188211453975	0.000264465742798	0	0	0.596981871687
S10042	0.215615640107	0.193367527293	0.00199739125889	0	0	0.589019441341
S10044	0.219780125741	0.195904640126	0.000704259845416	0	0	0.583610974288
S10049	0.210863646485	0.202360911869	0.00131893377106	0	0	0.585456507875
S10057	0.196963124965	0.187861947576	0.000407280622016	0	0	0.614767646837
S10062	0.203490386358	0.191385317657	0.0132173132126	0	0	0.591906982772
S10066	0.227425450934	0.175510292049	0.00319185450547	0	0	0.593872402512
S10067	0.197163192178	0.214173639616	0.00416245649837	0	0	0.584500711707
S1007	0.205498057612	0.188447549757	0.00472943487094	0	0	0.60132495776
S10073	0.211339946663	0.204251356179	0.00369076512455	0	0	0.580717932033
S10077	0.192623404231	0.184655232926	0.0204603873137	0	0	0.602260975529
S10080	0.208798528291	0.184791458601	0.00783737219931	0	0	0.598572640909
S10082	0.209077550919	0.197347130118	0.00530024188744	0	0	0.588275077075
S10087	0.205128635524	0.200155848579	0.00696163799387	0	0	0.587753877904
S10089	0.207178132928	0.184232164207	0.00296294763643	0	0	0.605626755229
S1009	0.199264630736	0.203117845756	0.00307074320307	0	0	0.594546780305
S10090	0.20715256094	0.18475550404	0.00358736402881	0	0	0.604504570992
S10093	0.217368379152	0.171991213186	0.000752389906934	0	0	0.609888017755
S10094	0.209622230418	0.192457190218	0.00568543100947	0	0	0.592235148355
S1010	0.199865092425	0.190379219	0.00871656841061	0	0	0.601039120165
S10111	0.208208864413	0.207130408769	0.00107525654782	0	0	0.583585470271
S10116	0.189176224434	0.203185808969	0.0078898425828	0	0	0.599748124014
S10119	0.204029884739	0.19594113822	0.00358996285189	0	0	0.596439014189
S10121	0.206650490796	0.195851105974	0.00437550010388	0	0	0.593122903126
S10130	0.212439281542	0.185433859968	0.00387709788719	0	0	0.598249760603
S10140	0.226728839801	0.185281823283	0.00140415657363	0	0	0.586585180342
S10142	0.194443529844	0.210980043318	0.00345913929987	0	0	0.591117287538
S10150	0.237320604088	0.172154287994	0.00050283106625	0	0	0.590022276851
S10155	0.210404677532	0.19295618465	0.00204067389517	0	0	0.594598463923
S1016	0.211997603522	0.187731292901	0.00391037160951	0	0	0.596360731968
S10163	0.208477028484	0.183593661721	0.0160602525719	0	0	0.591869057223
S10167	0.208970202933	0.193599181373	0.000537062247948	0	0	0.596893553446
S10168	0.194178323512	0.208583782839	0.0038089974158	0	0	0.593428896233
S10173	0.207015052787	0.203018916457	0.00400830666259	0	0	0.585957724094
S10175	0.212734307212	0.196167537143	0.000415163133981	0	0	0.590682992511
S10179	0.198530660627	0.21330850105	0.00594332190449	0	0	0.582217516418
S10186	0.18006671179	0.203965734929	0.0152204209522	0	0	0.600747132329
S1019	0.189334146483	0.192874316328	0.0147801721099	0	0	0.60301136508
S10190	0.211767754102	0.201093052612	0.00179935471223	0	0	0.585339838574
S10195	0.220237276414	0.181692336724	0.00233895338278	0	0	0.595731433479
S10196	0.218495322881	0.189199761383	0.000564117312211	0	0	0.591740798424
S10200	0.217672394675	0.199496967195	0.00257176539565	0	0	0.580258872735
S10201	0.23130643458	0.164560231888	0.000941325770575	0	0	0.603192007762
S10202	0.210728430454	0.195501705404	0.00486383309909	0	0	0.588906031043
S10205	0.211141994332	0.206645663786	0.000619941040798	0	0	0.581592400841
S10211	0.206464610268	0.190515925277	0.000809572904112	0	0	0.602209891551
S10221	0.215547797469	0.194573457322	0.000686588731251	0	0	0.589192156478
S10222	0.221838878002	0.180851745851	0.000815497498233	0	0	0.596493878649
S10226	0.216824230597	0.19001940395	0.00433241146177	0	0	0.588823953991
S10227	0.218014432631	0.183502842596	0.003241525329	0	0	0.595241199444
S10228	0.213586199528	0.198306143508	0.00140500064391	0	0	0.58670265632
S10232	0.194763472129	0.206294895421	0.000532034187291	0	0	0.598409598263
S10248	0.217644601765	0.196019665621	0.000979143097426	0	0	0.585356589517
S10249	0.228404121474	0.168340737951	0.00985615893159	0	0	0.593398981644
S1025	0.201758183424	0.204371261129	0.00380196792147	0	0	0.590068587526
S10266	0.218441655744	0.181438084022	0.0045230201259	0	0	0.595597240108
S10269	0.212040298638	0.188682232341	0.0026938469582	0	0	0.596583622063
S10272	0.219727408401	0.181919581386	0.000635719335938	0	0	0.597717290877
S10273	0.217060070052	0.190270650874	0.00244392430425	0	0	0.59022535477
S10274	0.203873256817	0.194167357657	0.00375355999206	0	0	0.598205825535
S1028	0.215454560202	0.197892658173	0.00125128393987	0	0	0.585401497685
S10280	0.208554570727	0.198230278483	0.00457701469085	0	0	0.588638136099
S10283	0.195901090401	0.214100838757	0.00793394889282	0	0	0.582064121948
S1029	0.212742123317	0.19783814784	0.000892310207213	0	0	0.588527418637
S10292	0.198711606953	0.195797004155	0.000276193412743	0	0	0.605215195479
S10294	0.208546485661	0.200863393315	8.6589933883e-05	0	0	0.59050353109
S10302	0.214606102647	0.193456158282	0.0013671386491	0	0	0.590570600422
S10303	0.21088854321	0.192463855141	0.00469828115609	0	0	0.591949320493
S10323	0.209327644006	0.188596046817	0.00244885022864	0	0	0.599627458949
S10326	0.213699418655	0.199297907061	0.00125366772026	0	0	0.585749006564
S10328	0.205995231109	0.205462059564	0.00161900682893	0	0	0.586923702498
S10329	0.204895769124	0.204335163267	0.00444826175735	0	0	0.586320805851
S10336	0.205091781539	0.194531244809	0.00555597526282	0	0	0.594820998389
S10340	0.215709263282	0.192579392679	0.00107772648932	0	0	0.59063361755
S10347	0.197922572967	0.188478822265	0.00427659362643	0	0	0.609322011141
S10353	0.206394324363	0.194385564777	0.00625922928853	0	0	0.592960881572
S10356	0.203612080867	0.185179345501	0.00559997828377	0	0	0.605608595348
S10358	0.214034270775	0.195544227987	0.0045397852932	0	0	0.585881715945
S10365	0.215469591467	0.185499339254	0.00513217022482	0	0	0.593898899054
S1037	0.195888046766	0.216930246424	0.000865209972307	0	0	0.586316496838
S10373	0.204788414918	0.199870417679	0.00290082342449	0	0	0.592440343979
S10374	0.203976591811	0.187087108212	0.000636228492289	0	0	0.608300071485
S10375	0.219147702537	0.189812246833	0.00392712911673	0	0	0.587112921513
S10377	0.201983096423	0.182977856245	0.00248045365726	0	0	0.612558593675
S10378	0.210457468096	0.204733150159	0.00170840868402	0	0	0.583100973061
S10390	0.204486099867	0.167436816356	0.00291882094912	0	0	0.625158262828
S10391	0.196019389374	0.188024612246	0.00516992516474	0	0	0.610786073215
S10393	0.214374081544	0.197206322813	0.000174258911703	0	0	0.588245336731
S10400	0.207179631761	0.180957209906	0.0089320597315	0	0	0.602931098601
S10401	0.205605705696	0.188567640354	0.00637604242111	0	0	0.599450611529
S10406	0.226130630589	0.172076262814	0.00149768406894	0	0	0.600295422529
S10408	0.217619684408	0.186865438789	0.00298693694415	0	0	0.592527939859
S10409	0.208856232457	0.203823579933	0.00108421492767	0	0	0.586235972682
S10418	0.210117976273	0.169685373113	0.00171211461788	0	0	0.618484535997
S10431	0.212353356999	0.18877965627	0.00237271924368	0	0	0.596494267488
S10438	0.213645557706	0.186667194113	0.00202108921027	0	0	0.597666158971
S10439	0.219866797602	0.18692446308	0.00536204158665	0	0	0.587846697731
S10441	0.216103931322	0.187339831402	0.00504615406096	0	0	0.591510083215
S10442	0.216630888332	0.188256767775	0.00486228284916	0	0	0.590250061044
S1046	0.225662935534	0.179160739217	0.00339725398529	0	0	0.591779071264
S10478	0.227910023568	0.168328357044	0.0097118913498	0	0	0.594049728038
S10480	0.183116733913	0.202316546368	0.00512239521631	0	0	0.609444324503
S10484	0.21252784884	0.184447522337	0.00680495195414	0	0	0.596219676869
S10492	0.209337602064	0.20267205175	0.00214178307289	0	0	0.585848563113
S10496	0.207553902341	0.214376878591	0.000342145484431	0	0	0.577727073584
S10510	0.209992166292	0.188379853451	0.00087869597913	0	0	0.600749284277
S10513	0.21642224264	0.189895741523	0.00898536107026	0	0	0.584696654767
S10516	0.200778503276	0.190447800302	0.00881872052827	0	0	0.599954975894
S10534	0.205428731988	0.193236174758	0.00851394451724	0	0	0.592821148736
S10535	0.204311238023	0.196148672324	0.00248358568166	0	0	0.597056503971
S10537	0.210512179625	0.191179998001	0.008960441966	0	0	0.589347380408
S1054	0.196775959122	0.193582442071	0.00401749451731	0	0	0.60562410429
S10543	0.21241599795	0.198438023908	0.000770080224245	0	0	0.588375897919
S10546	0.212109937801	0.192186482561	0.000763588923484	0	0	0.594939990715
S1055	0.225431825912	0.173328999658	0.00347483695756	0	0	0.597764337473
S10551	0.200650535808	0.189484142109	0.0108131041568	0	0	0.599052217926
S10552	0.192990625963	0.168991185414	0.0317852484776	0	0	0.606232940146
S10555	0.204180298068	0.216582957213	0.00193541212549	0	0	0.577301332594
S10559	0.207049551432	0.191909157775	0.0065152743707	0	0	0.594526016422
S1056	0.207570189605	0.197369353836	0.00662535975214	0	0	0.588435096807
S10563	0.215670639299	0.187092927352	0.00493543614461	0	0	0.592300997205
S10574	0.203313269604	0.20831077437	0.0043790647102	0	0	0.583996891316
S10576	0.220385193215	0.178743654734	0.000783192918053	0	0	0.600087959132
S10578	0.217158197044	0.187799993932	0.00354533567005	0	0	0.591496473354
S10579	0.220423559135	0.192450586352	0.000140591126243	0	0	0.586985263386
S10582	0.218967086236	0.196478108444	0.00163877560285	0	0	0.582916029717
S1059	0.210665773198	0.197470009891	0.00423581380493	0	0	0.587628403106
S10599	0.216545835851	0.188403707145	0.00419166804774	0	0	0.590858788956
