	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_59	164.5521	400.8794	613.6913	1064.0952	300.1892	4359.4946
mix_60	261.2025	551.7421	642.9824	814.717	315.2699	4396.3448
mix_61	267.7021	859.0266	809.9037	448.7526	418.858	4252.9912
mix_62	244.9015	754.5229	772.1986	540.5769	423.5647	4248.0578
mix_63	171.0523	461.7306	585.8069	1035.3028	301.9185	4297.145
mix_64	222.0156	503.4355	537.0357	979.7423	294.4431	4510.1644
mix_65	210.3133	528.035	682.5109	802.0078	395.1194	4517.9534
mix_66	221.1071	362.992	509.903	1096.6584	303.237	4679.0264
mix_67	277.9482	700.5071	788.2027	500.6776	434.9568	4419.0348
mix_68	201.0933	619.5673	869.0139	616.7301	424.7005	4175.2227
mix_69	217.3627	473.2796	539.0313	1005.476	289.7111	4451.7094
mix_70	274.4316	391.1524	551.9554	875.548	382.4105	5138.8358
mix_71	239.5502	363.7162	453.8289	1125.7622	259.6247	4754.3199
mix_72	326.4799	682.2173	642.8645	595.4018	378.3031	4617.668
mix_73	270.0351	489.7957	648.2688	758.4685	377.3	4801.6182
mix_74	239.3234	558.69	588.785	858.0739	341.4736	4434.4735
mix_75	214.4683	376.0827	473.3973	1113.5341	285.3353	4586.6039
mix_76	190.0119	598.0059	784.1686	704.7759	395.0368	4173.3578
mix_77	216.6609	804.1221	882.8688	484.5399	432.6938	4162.516
mix_78	206.793	416.2093	574.8867	1013.646	306.1359	4545.4185
mix_79	171.4747	432.4024	563.8279	1085.0775	283.0662	4316.4741
mix_80	258.3238	614.0966	688.8668	733.3531	338.9375	4324.0373
mix_81	214.3661	701.5061	725.6435	709.1525	350.8506	4183.3673
mix_82	226.3878	467.93	605.7886	935.811	299.6793	4510.6076
mix_83	207.0715	396.6404	501.9921	1102.396	291.6774	4564.9439
mix_84	225.4275	605.3209	680.248	783.7652	333.782	4247.6981
mix_85	214.766	624.6391	717.2468	767.1633	339.5749	4146.6609
mix_86	204.1186	743.4748	808.7931	607.106	419.4513	4160.7894
mix_87	197.6044	587.2858	643.312	884.9708	309.1615	4195.7463
mix_88	229.1865	621.8996	728.9568	692.0491	381.587	4267.8737
mix_89	232.4885	738.3526	838.3091	543.525	418.5953	4176.5307
mix_90	190.8285	532.2701	635.9632	927.8186	302.7715	4152.7467
mix_91	201.4894	384.8247	523.7641	1092.214	305.221	4632.9289
mix_92	208.2623	546.2315	595.9056	920.2477	310.9722	4284.9756
mix_93	152.7392	280.3813	423.2758	1328.0743	232.5513	4729.2789
mix_94	155.7881	326.0512	549.6342	1154.9961	290.4191	4424.875
mix_95	225.9929	364.397	500.501	1056.1634	314.3582	4783.5128
mix_96	216.1484	369.0048	555.0773	1012.514	336.974	4689.3497
mix_97	198.976	459.1514	588.9663	1004.969	298.3238	4382.5769
mix_98	216.3682	508.9643	557.8855	970.3321	302.0159	4492.8808
mix_99	230.004	874.2955	906.2442	417.9334	438.5927	4150.9958
mix_100	212.7643	564.6672	615.6325	876.5831	322.804	4330.4414
