	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_83	0.1547	0.0	0.008	0.1817	0.6556	0
Mix_84	0.0301	0.133	0.0	0.1543	0.6826	0
Mix_85	0.0552	0.0	0.0473	0.0547	0.8429	0
Mix_86	0.0352	0.0	0.0666	0.1863	0.7119	0
Mix_87	0.3681	0.0	0.0729	0.252	0.3069	0
Mix_88	0.0718	0.2045	0.0	0.0953	0.6285	0
Mix_89	0.0	0.1211	0.0759	0.1845	0.6185	0
Mix_90	0.0659	0.0	0.2607	0.0452	0.6281	0
Mix_91	0.2982	0.0214	0.0048	0.1109	0.5647	0
Mix_92	0.0979	0.0082	0.1692	0.1512	0.5736	0
Mix_93	0.0	0.4671	0.0	0.1292	0.4037	0
Mix_94	0.1127	0.1975	0.0	0.1071	0.5827	0
Mix_95	0.0178	0.1905	0.0411	0.0866	0.664	0
Mix_96	0.0	0.2128	0.0	0.0794	0.7078	0
Mix_97	0.1247	0.0	0.0776	0.2175	0.5803	0
Mix_98	0.2024	0.2884	0.0	0.3559	0.1533	0
Mix_99	0.0	0.3256	0.0	0.0	0.6744	0
Mix_100	0.0904	0.1795	0.0576	0.2384	0.4341	0
