	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil	Other
S10001	0	48.090478	6.409798	0	0	0
S10006	0	48.343076	6.258878	0	0	0
S1001	0	48.154786	6.257948	0	0	0
S10010	0	48.00118	6.398554	0	0	0
S10011	0	48.185824	6.39362	0	0	0
S10014	0	47.540204	6.28511	0	0	0
S10026	0	48.187886	6.205688	0	0	0
S10032	0	48.248978	6.335084	0	0	0
S10036	0	47.761756	6.113352	0	0	0
S10042	0	48.67541	6.326912	0	0	0
S10044	0	48.879428	6.261062	0	0	0
S10049	0	48.691902	6.287196	0	0	0
S10057	0	47.731432	6.28184	0	0	0
S10062	0	48.612844	6.366396	0	0	0
S10066	0	48.022148	6.438252	0	0	0
S10067	0	48.309298	6.209772	0	0	0
S1007	0	48.179864	6.355474	0	0	0
S10073	0	48.897762	6.276924	0	0	0
S10077	0	48.096426	6.485814	0	0	0
S10080	0	48.602662	6.49551	0	0	0
S10082	0	48.485296	6.273246	0	0	0
S10087	0	48.511294	6.32102	0	0	0
S10089	0	47.621344	6.3669	0	0	0
S1009	0	48.755234	6.378654	0	0	0
S10090	0	47.415564	6.251866	0	0	0
S10093	0	47.978634	6.329774	0	0	0
S10094	0	48.642744	6.378628	0	0	0
S1010	0	48.669714	6.412584	0	0	0
S10111	0	48.858214	6.262422	0	0	0
S10116	0	48.47601	6.344804	0	0	0
S10119	0	48.37498	6.284382	0	0	0
S10121	0	47.773488	6.277856	0	0	0
S10130	0	47.94664	6.39299	0	0	0
S10140	0	48.334674	6.356374	0	0	0
S10142	0	48.088348	6.24459	0	0	0
S10150	0	47.82774	6.409278	0	0	0
S10155	0	48.678422	6.274564	0	0	0
S1016	0	47.366436	6.234174	0	0	0
S10163	0	48.67143	6.497074	0	0	0
S10167	0	48.415514	6.346392	0	0	0
S10168	0	48.073988	6.250992	0	0	0
S10173	0	48.296784	6.219778	0	0	0
S10175	0	47.996766	6.302828	0	0	0
S10179	0	49.460348	6.228532	0	0	0
S10186	0	48.304362	6.198684	0	0	0
S1019	0	48.04947	6.32581	0	0	0
S10190	0	49.01502	6.200504	0	0	0
S10195	0	48.446804	6.36204	0	0	0
S10196	0	48.941682	6.35974	0	0	0
S10200	0	47.817338	6.360162	0	0	0
S10201	0	47.456226	6.392496	0	0	0
S10202	0	47.69032	6.314606	0	0	0
S10205	0	48.889152	6.30828	0	0	0
S10211	0	47.613564	6.240018	0	0	0
S10221	0	49.28631	6.378668	0	0	0
S10222	0	47.4726	6.271242	0	0	0
S10226	0	48.173286	6.286016	0	0	0
S10227	0	48.234444	6.365928	0	0	0
S10228	0	47.977578	6.272536	0	0	0
S10232	0	47.96798	6.093822	0	0	0
S10248	0	48.138562	6.079428	0	0	0
S10249	0	47.9568	6.384774	0	0	0
S1025	0	48.305542	6.328086	0	0	0
S10266	0	48.137188	6.404232	0	0	0
S10269	0	47.685312	6.324032	0	0	0
S10272	0	47.690438	6.259054	0	0	0
S10273	0	47.938372	6.327998	0	0	0
S10274	0	48.33696	6.330972	0	0	0
S1028	0	48.142164	6.134974	0	0	0
S10280	0	49.024684	6.40157	0	0	0
S10283	0	48.620624	6.265524	0	0	0
S1029	0	48.383042	6.300034	0	0	0
S10292	0	48.05465	6.252014	0	0	0
S10294	0	48.349356	6.175634	0	0	0
S10302	0	48.13779	6.297314	0	0	0
S10303	0	47.704202	6.30895	0	0	0
S10323	0	48.20982	6.348234	0	0	0
S10326	0	48.108604	6.356068	0	0	0
S10328	0	48.211886	6.362486	0	0	0
S10329	0	48.531908	6.35627	0	0	0
S10336	0	47.83356	6.355866	0	0	0
S10340	0	48.075224	6.29525	0	0	0
S10347	0	47.582262	6.328806	0	0	0
S10353	0	48.01672	6.329418	0	0	0
S10356	0	47.967498	6.34535	0	0	0
S10358	0	48.085616	6.368398	0	0	0
S10365	0	47.611928	6.283476	0	0	0
S1037	0	48.563224	6.20397	0	0	0
S10373	0	48.870644	6.350816	0	0	0
S10374	0	47.49512	6.12706	0	0	0
S10375	0	48.90174	6.331338	0	0	0
S10377	0	48.273674	6.27312	0	0	0
S10378	0	48.894268	6.274	0	0	0
S10390	0	47.126062	6.32499	0	0	0
S10391	0	47.97534	6.217494	0	0	0
S10393	0	48.114796	6.153124	0	0	0
S10400	0	48.269452	6.416504	0	0	0
S10401	0	48.255648	6.448278	0	0	0
S10406	0	47.709768	6.276436	0	0	0
S10408	0	48.584114	6.481666	0	0	0
S10409	0	49.106388	6.266992	0	0	0
S10418	0	47.08462	6.377762	0	0	0
S10431	0	47.97701	6.352788	0	0	0
S10438	0	48.444658	6.353966	0	0	0
S10439	0	48.774478	6.3499	0	0	0
S10441	0	48.424246	6.443496	0	0	0
S10442	0	48.609578	6.354868	0	0	0
S1046	0	48.208282	6.348576	0	0	0
S10478	0	47.868466	6.479944	0	0	0
S10480	0	47.72907	6.217748	0	0	0
S10484	0	48.275952	6.439606	0	0	0
S10492	0	49.598894	6.311256	0	0	0
S10496	0	48.643966	6.241658	0	0	0
S10510	0	47.345272	6.155344	0	0	0
S10513	0	47.97872	6.30353	0	0	0
S10516	0	47.745646	6.328724	0	0	0
S10534	0	48.223326	6.300512	0	0	0
S10535	0	48.087602	6.169848	0	0	0
S10537	0	48.398942	6.402166	0	0	0
S1054	0	47.83121	6.328486	0	0	0
S10543	0	48.349704	6.33112	0	0	0
S10546	0	47.65117	6.07314	0	0	0
S1055	0	47.40962	6.359136	0	0	0
S10551	0	47.698054	6.3504	0	0	0
S10552	0	47.768394	6.397074	0	0	0
S10555	0	49.058608	6.329196	0	0	0
S10559	0	47.813972	6.313792	0	0	0
S1056	0	48.551256	6.27677	0	0	0
S10563	0	48.376918	6.428564	0	0	0
S10574	0	48.457092	6.295936	0	0	0
S10576	0	47.641256	6.264608	0	0	0
S10578	0	47.575122	6.256894	0	0	0
S10579	0	47.98608	6.256654	0	0	0
S10582	0	48.209704	6.269994	0	0	0
S1059	0	48.6273	6.402672	0	0	0
S10599	0	48.270396	6.296954	0	0	0
S10611	0	47.985754	6.318982	0	0	0
S10614	0	48.109496	6.438922	0	0	0
S10624	0	47.786352	6.307782	0	0	0
S10632	0	47.412254	6.28833	0	0	0
S10634	0	47.99489	6.259414	0	0	0
S10638	0	48.422854	6.380508	0	0	0
S10644	0	48.428094	6.260102	0	0	0
S10649	0	47.90753	6.244972	0	0	0
S10652	0	47.673406	6.32953	0	0	0
S10654	0	48.255366	6.237384	0	0	0
S10655	0	47.866726	6.261166	0	0	0
S10656	0	49.075012	6.29774	0	0	0
S10657	0	48.099014	6.355634	0	0	0
S10658	0	48.87658	6.270798	0	0	0
S10660	0	47.794094	6.283568	0	0	0
S10661	0	48.537792	6.217038	0	0	0
S10676	0	48.077328	6.28883	0	0	0
S1068	0	48.446394	6.309748	0	0	0
S10681	0	47.60378	6.196568	0	0	0
S10686	0	47.330448	6.324424	0	0	0
S10688	0	48.672346	6.317298	0	0	0
S10690	0	48.043122	6.377634	0	0	0
S10698	0	47.80896	6.26525	0	0	0
S107	0	48.827442	6.279748	0	0	0
S10703	0	48.301866	6.211462	0	0	0
S10726	0	48.49165	6.312654	0	0	0
S10729	0	48.58697	6.451498	0	0	0
S10733	0	48.113198	6.221502	0	0	0
S10734	0	48.528756	6.29347	0	0	0
S10735	0	48.232142	6.324712	0	0	0
