	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	2823.4528125	159.925833333	704.646	1594.42091331	616.423333333	0
mix_2	2868.0384375	122.886666667	566.289	1823.8123839	469.939166666	0
mix_3	3375.371875	464.128333333	1558.936	657.024086687	484.57375	0
mix_4	3483.4425	275.329166667	1063.14	1047.42417183	539.4925	0
mix_5	3338.9604375	245.670833333	1246.689	928.363475232	669.820416666	0
mix_6	3149.8560625	218.555	999.847	1278.39609907	533.190833333	0
mix_7	3520.88025	300.166666667	1125.426	769.787360682	616.814166667	0
mix_8	3394.980625	215.513333333	650.112	1454.3253483	353.565416667	0
mix_9	2928.6119375	238.5025	932.134	1297.72543344	655.3075	0
mix_10	3728.9614375	236.436666667	1122.546	937.585580495	374.149166667	0
mix_11	2935.988	175.4975	543.406	1729.39750774	457.068333333	0
mix_12	2870.356375	212.245833333	903.641	1533.84259288	462.331666667	0
mix_13	3750.8535625	230.623333333	899.951	785.572213623	679.335416667	0
mix_14	3745.9160625	194.796666667	1109.014	909.79119195	415.977916667	0
mix_15	3580.90825	190.979166667	1167.396	610.611764706	960.702916667	0
mix_16	3453.1951875	364.351666667	1252.294	930.863382353	473.80375	0
mix_17	4289.448375	315.078333333	1486.503	300.354465945	430.54125	0
mix_18	2932.1194375	104.671666667	480.207	1857.71065015	410.822916667	0
mix_19	3320.8955625	177.299166667	934.491	1247.66268576	490.015	0
mix_20	3276.6824375	403.629166667	2099.938	341.179814241	644.9425	0
mix_21	3523.2601875	264.029166667	1358.036	863.850982972	466.156666666	0
mix_22	3390.257375	153.424166667	820.252	1177.5344195	671.475833334	0
mix_23	3472.1888125	256.931666667	821.454	1215.40803405	402.396666667	0
mix_24	2798.72975	86.3216666667	359.593	1995.36647059	521.072916666	0
mix_25	3013.8845	327.855833333	1188.326	1286.57106037	368.111666667	0
mix_26	3127.0256875	483.070833333	1738.594	382.249148607	984.715416667	0
mix_27	3301.0975	64.1375	261.162	1603.38518576	621.433333333	0
mix_28	3467.8515	435.415833333	1866.111	355.704705882	633.71875	0
mix_29	3119.1325	252.029166667	972.619	1229.03268576	595.503333333	0
mix_30	3229.0074375	243.055	987.116	1198.69874613	535.54125	0
mix_31	3153.3799375	313.9875	976.868	1272.09828947	450.000833333	0
