	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil	Other
S10001	0	0.3825	0	0	0	0.6175
S10006	0	0.4509	0	0	0	0.5491
S1001	0	0.4281	0	0	0	0.5718
S10010	0	0.3441	0	0	0	0.6559
S10011	0	0.3931	0	0	0	0.607
S10014	0	0.4602	0	0	0	0.5397
S10026	0	0.3514	0	0	0	0.6486
S10032	0	0.384	0	0	0	0.616
S10036	0	0.4139	0	0	0	0.5861
S10042	0	0.4051	0	0	0	0.5949
S10044	0	0.4288	0	0	0	0.5712
S10049	0	0.4911	0	0	0	0.5089
S10057	0	0.5383	0	0	0	0.4617
S10062	0	0.3722	0	0	0	0.6277
S10066	0	0.2973	0	0	0	0.7026
S10067	0	0.4812	0	0	0	0.5188
S1007	0	0.4206	0	0	0	0.5793
S10073	0	0.483	0	0	0	0.5169
S10077	0	0.4102	0	0	0	0.5898
S10080	0	0.4216	0	0	0	0.5785
S10082	0	0.4346	0	0	0	0.5654
S10087	0	0.4534	0	0	0	0.5467
S10089	0	0.4575	0	0	0	0.5425
S1009	0	0.54	0	0	0	0.46
S10090	0	0.4482	0	0	0	0.5519
S10093	0	0.4742	0	0	0	0.5258
S10094	0	0.4136	0	0	0	0.5864
S1010	0	0.4108	0	0	0	0.5892
S10111	0	0.4624	0	0	0	0.5377
S10116	0	0.5359	0	0	0	0.4641
S10119	0	0.4446	0	0	0	0.5553
S10121	0	0.4569	0	0	0	0.543
S10130	0	0.4237	0	0	0	0.5762
S10140	0	0.4136	0	0	0	0.5864
S10142	0	0.5687	0	0	0	0.4313
S10150	0	0.4102	0	0	0	0.5898
S10155	0	0.4144	0	0	0	0.5856
S1016	0	0.4165	0	0	0	0.5836
S10163	0	0.4362	0	0	0	0.5638
S10167	0	0.4965	0	0	0	0.5035
S10168	0	0.519	0	0	0	0.4809
S10173	0	0.4816	0	0	0	0.5183
S10175	0	0.427	0	0	0	0.573
S10179	0	0.5359	0	0	0	0.4642
S10186	0	0.4789	0	0	0	0.521
S1019	0	0.4319	0	0	0	0.5682
S10190	0	0.4083	0	0	0	0.5916
S10195	0	0.3949	0	0	0	0.6051
S10196	0	0.3861	0	0	0	0.6138
S10200	0	0.4176	0	0	0	0.5825
S10201	0	0.4647	0	0	0	0.5354
S10202	0	0.5181	0	0	0	0.482
S10205	0	0.4325	0	0	0	0.5675
S10211	0	0.3726	0	0	0	0.6274
S10221	0	0.3641	0	0	0	0.636
S10222	0	0.4316	0	0	0	0.5683
S10226	0	0.4537	0	0	0	0.5464
S10227	0	0.3812	0	0	0	0.6188
S10228	0	0.4071	0	0	0	0.5928
S10232	0	0.5376	0	0	0	0.4625
S10248	0	0.4369	0	0	0	0.5632
S10249	0	0.3302	0	0	0	0.6699
S1025	0	0.4958	0	0	0	0.5043
S10266	0	0.3934	0	0	0	0.6066
S10269	0	0.468	0	0	0	0.532
S10272	0	0.4122	0	0	0	0.5878
S10273	0	0.5493	0	0	0	0.4507
S10274	0	0.4037	0	0	0	0.5962
S1028	0	0.3772	0	0	0	0.6227
S10280	0	0.4159	0	0	0	0.584
S10283	0	0.5171	0	0	0	0.4828
S1029	0	0.4564	0	0	0	0.5436
S10292	0	0.5234	0	0	0	0.4767
S10294	0	0.5404	0	0	0	0.4595
S10302	0	0.461	0	0	0	0.539
S10303	0	0.4746	0	0	0	0.5253
S10323	0	0.38	0	0	0	0.62
S10326	0	0.4302	0	0	0	0.5699
S10328	0	0.5579	0	0	0	0.4421
S10329	0	0.5011	0	0	0	0.4989
S10336	0	0.4892	0	0	0	0.5109
S10340	0	0.4783	0	0	0	0.5217
S10347	0	0.4894	0	0	0	0.5106
S10353	0	0.3804	0	0	0	0.6197
S10356	0	0.4409	0	0	0	0.559
S10358	0	0.3909	0	0	0	0.6091
S10365	0	0.3897	0	0	0	0.6103
S1037	0	0.5339	0	0	0	0.4659
S10373	0	0.4406	0	0	0	0.5592
S10374	0	0.4907	0	0	0	0.5092
S10375	0	0.4263	0	0	0	0.5737
S10377	0	0.4853	0	0	0	0.5148
S10378	0	0.4502	0	0	0	0.5497
S10390	0	0.4513	0	0	0	0.5486
S10391	0	0.4262	0	0	0	0.5737
S10393	0	0.4119	0	0	0	0.5882
S10400	0	0.3692	0	0	0	0.6308
S10401	0	0.4544	0	0	0	0.5456
S10406	0	0.3973	0	0	0	0.6026
S10408	0	0.4953	0	0	0	0.5048
S10409	0	0.4179	0	0	0	0.5822
S10418	0	0.4507	0	0	0	0.5494
S10431	0	0.4101	0	0	0	0.5899
S10438	0	0.403	0	0	0	0.597
