	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	1.81233637878e-236	1.82998729596e-119	1.44210667031e-65	4.90873272809e-95	2.03110873605e-218	1.92215779712e-120	0	1.0
mix_2	1.38200238101e-215	1.02969223622e-134	4.32281676455e-118	5.04682335865e-54	2.04687897352e-205	4.15665228793e-156	0	1.0
mix_3	1.29098039251e-164	2.15185847333e-102	1.98851418769e-144	0.977712386988	1.67827738464e-61	1.97493093051e-24	0	0.0222876130116
mix_4	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
mix_5	8.57778105653e-221	5.8177751338e-105	1.07408632241e-119	1.1013056672e-98	4.66471451459e-132	9.44725464233e-111	0	1.0
mix_6	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
mix_7	1.60453719102e-191	1.21398018631e-105	1.06945020372e-118	1.79295831675e-52	8.43197684593e-87	1.38272960456e-68	0	1.0
mix_8	1.88760314685e-189	4.59329567787e-102	4.08672701616e-86	1.00724204817e-21	7.20246463659e-107	3.02139731193e-89	0	1.0
mix_9	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
mix_10	4.59746968535e-204	7.71827747641e-56	3.93075093898e-179	2.31219994918e-92	7.14489987651e-190	2.50401151351e-92	0	1.0
mix_11	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
mix_12	2.21345387082e-235	5.27162905468e-81	1.63245348497e-129	3.59259117834e-105	2.55413669738e-143	1.12846488649e-123	0	1.0
mix_13	1.13627718103e-246	5.02794363176e-47	6.28878762361e-162	6.963998241e-104	6.24264539474e-234	1.01164365481e-174	0	1.0
mix_14	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
mix_15	2.50239232984e-219	2.21185673245e-107	2.03564206085e-118	5.39338955703e-73	3.23410541491e-143	1.40290011773e-129	0	1.0
mix_16	1.06436310101e-228	6.97687934165e-186	1.84237203542e-214	2.06633187139e-53	4.22632473987e-102	6.12599468366e-125	0	1.0
mix_17	5.21457261606e-193	1.38651913329e-121	9.00768464358e-187	1.39924311709e-14	1.12757948459e-65	7.28698896659e-88	0	1.0
mix_18	2.99219259613e-195	1.81283523212e-29	2.31484017849e-186	1.31128168463e-57	7.32815207623e-207	5.47258654503e-108	0	1.0
mix_19	6.75419805531e-184	4.92407589343e-108	3.91606898369e-136	1.0	2.17138120168e-77	2.88450269758e-45	0	1.21239878402e-39
mix_20	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
mix_21	3.90792537335e-185	5.01703549926e-53	7.02944984549e-156	1.06090048014e-18	9.3374376081e-81	1.51427509799e-86	0	1.0
mix_22	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
mix_23	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
mix_24	1.36923780008e-220	6.2856157436e-91	2.52008374737e-132	2.17750388621e-81	8.8280953574e-126	1.08402359581e-126	0	1.0
mix_25	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
mix_26	7.0928364881e-165	1.32527263541e-39	1.7797592098e-151	0.984521242898	2.15542584055e-67	2.29178908526e-38	0	0.0154787570977
mix_27	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
mix_28	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
mix_29	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
mix_30	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
mix_31	3.60476740798e-230	3.84536019114e-71	1.14905651569e-138	2.53098137754e-98	7.17971487023e-205	5.47119177955e-128	0	1.0
mix_32	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
mix_33	3.20406151596e-202	1.89053840468e-36	7.01454585308e-150	2.56622371136e-63	2.06578212502e-167	2.00688424683e-97	0	1.0
mix_34	1.59005412845e-166	1.16514536146e-66	1.47942364727e-166	1.0	1.00617603116e-123	8.95311947868e-36	0	1.824994077e-17
mix_35	7.29386745426e-247	1.91760959234e-89	3.53464367985e-125	9.90303289636e-127	6.26171630677e-189	2.43787060298e-137	0	1.0
mix_36	4.27777352683e-210	2.352709719e-75	1.54994300865e-115	7.03540312167e-93	1.3999876879e-150	1.40598763857e-83	0	1.0
mix_37	9.87937161086e-169	7.17902566029e-84	5.53706280355e-115	0.994528167702	9.45210026482e-54	1.19191121137e-56	0	0.00547183229774
mix_38	1.3033034553e-181	1.5243230499e-97	1.31525637505e-104	2.40222535126e-28	4.00776606672e-90	9.86924567866e-61	0	1.0
mix_39	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
mix_40	1.84991520691e-205	2.12623187465e-56	5.21411473231e-127	1.16059252901e-96	5.79589200981e-151	2.21509966525e-73	0	1.0
mix_41	1.08526960349e-168	2.5070972163e-57	3.69130720074e-153	8.36316218222e-16	1.00383467242e-97	1.14123303367e-35	0	1.0
mix_42	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
mix_43	4.09160815558e-177	4.52501349215e-56	3.42462597859e-171	3.75485493442e-36	1.1628582436e-127	6.71171283247e-60	0	1.0
mix_44	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
mix_45	1.56022500932e-214	8.58713000323e-107	1.62230299382e-111	4.78352031331e-94	2.18361042849e-156	3.41632220835e-106	0	1.0
mix_46	3.82824782467e-178	7.39340135275e-38	5.41119470608e-126	5.05663871676e-42	6.14618359842e-115	8.74214879922e-24	0	1.0
mix_47	8.35918239955e-239	3.43762017669e-228	3.72457919402e-261	1.0	2.36579660323e-101	6.06620382783e-143	0	8.47465940078e-34
mix_48	4.13667559401e-222	4.00732606838e-59	4.00190379446e-185	2.14118797903e-118	6.95156246727e-249	5.01310109966e-134	0	1.0
