	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	0.00596819085682	0.667676321791	0.0	0	0	0	0	0
mix_2	0.0122262447328	0.659478700329	0.0	0	0	0	0	0
mix_3	0.0	0.618418820721	0.0307027770346	0	0	0	0	0
mix_4	0.0	0.709019993455	0.0	0	0	0	0	0
mix_5	0.0	0.695935285501	0.0	0	0	0	0	0
mix_6	0.0	0.707053509531	0.0	0	0	0	0	0
mix_7	0.0	0.683888603877	0.0	0	0	0	0	0
mix_8	0.0	0.67538340241	0.0	0	0	0	0	0
mix_9	0.00638958307634	0.706175420426	0.0	0	0	0	0	0
mix_10	0.0	0.685614099997	0.0	0	0	0	0	0
mix_11	0.0283061338023	0.659194976173	0.0	0	0	0	0	0
mix_12	0.0	0.698516624097	0.0	0	0	0	0	0
mix_13	0.0	0.719710116382	0.0	0	0	0	0	0
mix_14	0.010472048988	0.687830003408	0.0	0	0	0	0	0
mix_15	0.0	0.68305963174	0.0	0	0	0	0	0
mix_16	0.0	0.603888745764	0.0300642299694	0	0	0	0	0
mix_17	0.0	0.621391910559	0.0307040531502	0	0	0	0	0
mix_18	0.0	0.702240336531	0.0	0	0	0	0	0
mix_19	0.0	0.646373770137	0.0	0	0	0	0	0
mix_20	0.006107040382	0.699513290545	0.0	0	0	0	0	0
mix_21	0.0	0.678706181	0.0	0	0	0	0	0
mix_22	0.00858177790501	0.687780738673	0.0	0	0	0	0	0
mix_23	0.0214585965731	0.678001063453	0.0	0	0	0	0	0
mix_24	0.0	0.699375340575	0.0	0	0	0	0	0
mix_25	0.0105514159564	0.705702921823	0.0	0	0	0	0	0
mix_26	0.0	0.657050498081	0.0	0	0	0	0	0
mix_27	0.0219213845	0.684744866046	0.0	0	0	0	0	0
mix_28	0.0	0.710728368865	0.0	0	0	0	0	0
mix_29	0.0163896370816	0.673394486389	0.0	0	0	0	0	0
mix_30	0.00176666533885	0.710718281236	0.0	0	0	0	0	0
mix_31	0.0	0.686833534749	0.0	0	0	0	0	0
mix_32	0.0119897445888	0.691756119142	0.0	0	0	0	0	0
mix_33	0.0	0.688635201782	0.0	0	0	0	0	0
mix_34	0.0	0.630790576785	0.0	0	0	0	0	0
mix_35	0.0	0.697554558136	0.0	0	0	0	0	0
mix_36	0.0	0.6822556293	0.0	0	0	0	0	0
mix_37	0.0	0.672966806469	0.0	0	0	0	0	0
mix_38	0.0	0.668830961395	0.0	0	0	0	0	0
mix_39	0.00177701201849	0.69653471413	0.0	0	0	0	0	0
mix_40	0.0	0.689712383828	0.0	0	0	0	0	0
mix_41	0.0	0.647825921424	0.0	0	0	0	0	0
mix_42	0.00715778934144	0.719059363504	0.0	0	0	0	0	0
mix_43	0.0	0.671086069144	0.0	0	0	0	0	0
mix_44	0.0183863936598	0.681550321249	0.0	0	0	0	0	0
mix_45	0.0	0.689654823127	0.0	0	0	0	0	0
mix_46	0.0	0.656688232411	0.0	0	0	0	0	0
mix_47	0.0	0.576355006295	0.0673468982713	0	0	0	0	0
mix_48	0.000854828509149	0.701763097331	0.0	0	0	0	0	0
mix_49	0.0138734275353	0.642873413074	0.0	0	0	0	0	0
mix_50	0.0	0.699821434881	0.0	0	0	0	0	0
mix_51	0.0	0.642501277545	0.0	0	0	0	0	0
mix_52	0.0	0.661305245891	0.0	0	0	0	0	0
mix_53	0.0	0.648740751184	0.0	0	0	0	0	0
mix_54	0.0	0.696555905109	0.0	0	0	0	0	0
mix_55	0.0	0.692817338718	0.0	0	0	0	0	0
mix_56	0.00265204623387	0.701309035147	0.0	0	0	0	0	0
mix_57	0.0	0.699951631212	0.0	0	0	0	0	0
mix_58	0.0	0.689835475629	0.0	0	0	0	0	0
mix_59	0.0	0.630762762604	0.0	0	0	0	0	0
mix_60	0.0	0.692595509205	0.0	0	0	0	0	0
mix_61	0.0	0.678410975532	0.0	0	0	0	0	0
mix_62	0.0	0.666019760543	0.0	0	0	0	0	0
mix_63	0.0	0.70204817635	0.0	0	0	0	0	0
mix_64	0.0	0.568323250126	0.04274033199	0	0	0	0	0
mix_65	0.0	0.631020706456	0.0	0	0	0	0	0
mix_66	0.0	0.649405334372	0.0	0	0	0	0	0
mix_67	0.00113570968577	0.672571272036	0.0	0	0	0	0	0
mix_68	0.0	0.681510345654	0.0	0	0	0	0	0
mix_69	0.0	0.712465713423	0.0	0	0	0	0	0
mix_70	0.0	0.665165405491	0.0	0	0	0	0	0
mix_71	0.0	0.666754968204	0.0	0	0	0	0	0
mix_72	0.0	0.656704773283	0.0	0	0	0	0	0
mix_73	0.0	0.671836104623	0.0	0	0	0	0	0
mix_74	0.0168055010288	0.700490514955	0.0	0	0	0	0	0
mix_75	0.0	0.695101394081	0.0	0	0	0	0	0
mix_76	0.0	0.674283260962	0.0	0	0	0	0	0
mix_77	0.0	0.688155845996	0.0	0	0	0	0	0
mix_78	0.0	0.685749599223	0.0	0	0	0	0	0
mix_79	0.0	0.600668506957	0.0217524825518	0	0	0	0	0
mix_80	0.0	0.659324088259	0.0	0	0	0	0	0
mix_81	0.00841851734455	0.610709922734	0.0143291954259	0	0	0	0	0
mix_82	0.0	0.580939847357	0.040358093643	0	0	0	0	0
mix_83	0.0	0.695576239204	0.0	0	0	0	0	0
mix_84	0.0	0.678171056615	0.0	0	0	0	0	0
mix_85	0.0	0.639799465244	0.0	0	0	0	0	0
