	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	0.0	0.167672703696	0.533589029838	0.119315285968	0.0762207482168	0.103202232282	0	0
mix_2	0.0	0.194723244317	0.407271671625	0.244285341932	0.0926484498917	0.0610712922344	0	0
mix_3	0.0	0.19651723226	0.222626337461	0.172692676149	0.303483020961	0.104680733169	0	0
mix_4	0.0	0.314449076003	0.463536992344	0.00599425699481	0.133646524461	0.0823731501977	0	0
mix_5	0.0	0.234274513348	0.407940665454	0.0157366728989	0.256153454925	0.0858946933748	0	0
mix_6	0.0	0.295611841891	0.465541154866	0.0214924705188	0.140419936452	0.0769345962722	0	0
mix_7	0.0	0.217223406493	0.33580691565	0.0693862809558	0.297767351513	0.0798160453879	0	0
mix_8	0.0	0.158825647358	0.383148772281	0.157734736117	0.220868295461	0.0794225487839	0	0
mix_9	0.0	0.292857983836	0.549000691506	0.00686674097485	0.0691009024101	0.082173681273	0	0
mix_10	0.0	0.399813060713	0.290824182902	0.0751826838472	0.111675893459	0.122504179078	0	0
mix_11	0.0	0.212724447787	0.565424095696	0.110398818917	0.00940515599124	0.102047481609	0	0
mix_12	0.0	0.290225997285	0.373890883659	0.0269609710237	0.218921391029	0.0900007570034	0	0
mix_13	0.0	0.395074677945	0.330879202427	0.126834226345	0.0522944271123	0.0949174661696	0	0
mix_14	0.0	0.374551797191	0.4519840918	0.0190319849981	0.0424999197525	0.111932206258	0	0
mix_15	0.0	0.215410194549	0.391244877635	0.119333366992	0.192107870771	0.0819036900528	0	0
mix_16	0.0	0.171589516516	0.17705962806	0.197657936762	0.382407688308	0.0712852303544	0	0
mix_17	0.0	0.200096811594	0.167021287733	0.198307545821	0.364999802773	0.0695745520789	0	0
mix_18	0.0	0.458158050313	0.20960068114	0.167741698332	0.0479990281059	0.116500542108	0	0
mix_19	0.0	0.165609279237	0.252038913895	0.204359056606	0.276053947045	0.101938803216	0	0
mix_20	0.0	0.283826202916	0.433642880278	0.153972438089	0.0645589070197	0.0639995716972	0	0
mix_21	0.0	0.281869628672	0.230822983139	0.154270049437	0.255844905051	0.0771924337008	0	0
mix_22	0.0	0.300500440405	0.487514877423	0.0094262724039	0.0818135009474	0.12074490882	0	0
mix_23	0.0	0.318556044956	0.453462019287	0.110752450941	0.0194662514892	0.0977632333265	0	0
mix_24	0.0	0.264020610366	0.347854357922	0.0568131815756	0.256443745092	0.0748681050444	0	0
mix_25	0.0	0.3440517806	0.468798218241	0.0517309726688	0.0529941214062	0.0824249070835	0	0
mix_26	0.0	0.300585186294	0.192020479197	0.154280405924	0.254777463393	0.0983364651918	0	0
mix_27	0.0	0.222207441056	0.562806105223	0.0699323172563	0.0537403124647	0.0913138240007	0	0
mix_28	0.0	0.27094035777	0.445704094259	0.0662893921253	0.133590035578	0.0834761202678	0	0
mix_29	0.0	0.192216137991	0.53914701393	0.102340859814	0.0692056938744	0.09709029439	0	0
mix_30	0.0	0.327620638968	0.453677033684	0.0323866086224	0.0925705372777	0.093745181448	0	0
mix_31	0.0	0.330743365397	0.381538695854	0.09666757937	0.0913892908404	0.0996610685379	0	0
mix_32	0.0	0.412502172719	0.436907929058	0.00568177271968	0.0183014183101	0.126606707194	0	0
mix_33	0.0	0.402493418241	0.257201177243	0.122001401292	0.101789391494	0.116514611731	0	0
mix_34	0.0	0.335697906504	0.163885144273	0.209216745208	0.166934234447	0.124265969569	0	0
mix_35	0.0	0.291633488378	0.443622913012	0.0202447807301	0.147238854042	0.0972599638371	0	0
mix_36	0.0	0.309125060197	0.376874207165	0.0289614112457	0.171887068425	0.113152252967	0	0
mix_37	0.0	0.197647730324	0.267991801196	0.159726237244	0.297770677614	0.0768635536221	0	0
mix_38	0.0	0.18193187611	0.344268125186	0.131760458966	0.247914017355	0.0941255223833	0	0
mix_39	0.0	0.280798155719	0.449805323177	0.0745103170828	0.113425826145	0.0814603778754	0	0
mix_40	0.0	0.343088148558	0.371723664723	0.0163236234458	0.159125357323	0.10973920595	0	0
mix_41	0.0	0.302975090739	0.221648747528	0.151929182241	0.208809376928	0.114637602563	0	0
mix_42	0.0	0.472128445681	0.394715083786	0.018875601933	0.0166531644103	0.0976277041895	0	0
mix_43	0.0	0.353035970003	0.229219030566	0.129756391121	0.17291070742	0.115077900891	0	0
mix_44	0.0	0.272430855718	0.474750009886	0.140773536068	0.0213471757731	0.0906984225546	0	0
mix_45	0.0	0.229226287417	0.44399549589	0.054163752658	0.181431318688	0.091183145348	0	0
mix_46	0.0	0.328736858276	0.282606451973	0.0874109992547	0.169172665331	0.132073025165	0	0
mix_47	0.0	0.0989425722565	0.049344169043	0.374718812879	0.437846146983	0.0391482988387	0	0
mix_48	0.0	0.448644706044	0.305525346485	0.0870530616829	0.0396179219704	0.119158963817	0	0
mix_49	0.0	0.354645151478	0.432159120181	0.0019815926562	0.0544286650783	0.156785470606	0	0
mix_50	0.0	0.287495270992	0.463945738494	0.0213357532753	0.132576765184	0.0946464720555	0	0
mix_51	0.0	0.270312347795	0.179807018841	0.154804248525	0.295510110684	0.0995662741551	0	0
mix_52	0.0	0.306391257679	0.235253690167	0.156756556148	0.193772318872	0.107826177134	0	0
mix_53	0.0	0.366898871813	0.24943441523	0.187554853076	0.0921093899195	0.104002469961	0	0
mix_54	0.0	0.340744527355	0.349873719965	0.0667329145087	0.14946975646	0.0931790817109	0	0
mix_55	0.0	0.37209658392	0.217054547788	0.158804497863	0.155186266136	0.0968581042933	0	0
mix_56	0.0	0.356110626956	0.416976487039	0.0286372664489	0.0840646653252	0.114210954231	0	0
mix_57	0.0	0.271581927576	0.538897047886	0.00553308496539	0.0920458237293	0.0919421158428	0	0
mix_58	0.0	0.232926025038	0.395159131722	0.0962883584156	0.193786046709	0.0818404381143	0	0
mix_59	0.0	0.283659763729	0.239163359666	0.142091227045	0.223929863169	0.111155786392	0	0
mix_60	0.0	0.365771119149	0.290835384898	0.128216850881	0.120858667522	0.0943179775495	0	0
mix_61	0.0	0.301907049544	0.358296748483	0.0235953923667	0.219286111269	0.0969146983375	0	0
mix_62	0.0	0.217976926975	0.27655372524	0.135553048222	0.270478018136	0.0994382814261	0	0
mix_63	0.0	0.269115334221	0.402492582425	0.0533427715318	0.185432886028	0.0896164257946	0	0
mix_64	0.0	0.139549220777	0.0873490908648	0.317961589424	0.400964758238	0.0541753406951	0	0
mix_65	0.0	0.268780410648	0.22805794342	0.169181131433	0.222997096911	0.110983417588	0	0
mix_66	0.0	0.30544495705	0.31473826376	0.159831347712	0.108149818763	0.111835612715	0	0
mix_67	0.0	0.201969530019	0.4867546745	0.0789547588195	0.132858346941	0.0994626897206	0	0
mix_68	0.0	0.280679112705	0.276941026457	0.136125635769	0.226092920025	0.0801613050433	0	0
mix_69	0.0	0.319641216622	0.418713783579	0.0536403074483	0.141911643333	0.0660930490175	0	0
mix_70	0.0	0.274212489245	0.188275756096	0.149229776346	0.301045230212	0.0872367481004	0	0
mix_71	0.0	0.211625539525	0.326321395923	0.155953660002	0.214438077374	0.0916613271762	0	0
mix_72	0.0	0.207089329466	0.272651363858	0.130306860794	0.289658956285	0.100293489596	0	0
mix_73	0.0	0.24233894524	0.230059106458	0.0767739015505	0.378178667664	0.0726493790869	0	0
mix_74	0.0	0.364564857306	0.472586213912	0.0566461925538	0.00846267790041	0.0977400583279	0	0
mix_75	0.0	0.381250931387	0.30075554271	0.0985284878434	0.12365620222	0.0958088358401	0	0
mix_76	0.0	0.153036502484	0.446447287241	0.032176153343	0.271981499048	0.0963585578834	0	0
mix_77	0.0	0.336360611668	0.418606881873	0.0390580298596	0.111741278906	0.0942331976931	0	0
mix_78	0.0	0.277667159671	0.270545813455	0.152243763413	0.21586946502	0.0836737984412	0	0
mix_79	0.0	0.232542756826	0.201426621531	0.119964635247	0.342212621628	0.103853364767	0	0
mix_80	0.0	0.413617714402	0.256972258517	0.118314040154	0.0912061230213	0.119889863906	0	0
mix_81	0.0	0.289612793108	0.197976774932	0.296753080771	0.102814611051	0.112842740137	0	0
mix_82	0.0	0.132899017622	0.088299064395	0.203168123626	0.489598186485	0.0860356078724	0	0
mix_83	0.0	0.337586692132	0.217616070872	0.038688608593	0.322625527337	0.0834831010667	0	0
mix_84	0.0	0.208269863403	0.365051038161	0.0933116325624	0.248927467145	0.0844399987278	0	0
mix_85	0.0	0.199137530686	0.263667690639	0.172624586792	0.259720941627	0.104849250256	0	0
mix_86	0.0	0.301995707766	0.365261814687	0.0371451209582	0.211287965905	0.0843093906851	0	0
mix_87	0.0	0.247576591134	0.64053057862	0.0	0.0102202518249	0.101672578421	0	0
mix_88	0.0	0.320093694394	0.449319221167	0.0638854967268	0.0607050650112	0.105996522701	0	0
mix_89	0.0	0.271855793688	0.118063365181	0.300750135327	0.211196133453	0.0981345723514	0	0
