	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_62	0.3991	0.2158	0.1247	0.0	0.0494	0.7859
mix_63	0.0123	0.0848	0.0849	0.0909	0.0161	0.5389
mix_64	0.383	0.098	0.006	0.0816	0.0	0.7761
mix_65	0.274	0.0517	0.1245	0.0376	0.0763	0.7117
mix_66	0.43	0.0	0.0274	0.0906	0.0261	0.8848
mix_67	0.5769	0.0985	0.1689	0.0	0.0576	0.9103
mix_68	0.1343	0.0681	0.2436	0.015	0.0819	0.5641
mix_69	0.3593	0.0785	0.0179	0.0836	0.0	0.7656
mix_70	0.6519	0.0	0.0455	0.0492	0.0613	1.0289
mix_71	0.5215	0.0	0.0	0.1072	0.0	0.9743
mix_72	0.768	0.1411	0.0228	0.0042	0.0002	0.9971
mix_73	0.5841	0.0	0.0993	0.0295	0.0576	0.9465
mix_74	0.4422	0.1137	0.0285	0.055	0.0206	0.8145
mix_75	0.3966	0.0	0.0071	0.0995	0.0069	0.8742
mix_76	0.1078	0.1022	0.1833	0.0327	0.0608	0.5862
mix_77	0.1734	0.234	0.2256	0.0	0.0388	0.6372
mix_78	0.3119	0.0065	0.0731	0.0829	0.0209	0.7586
mix_79	0.0512	0.0769	0.0642	0.1039	0.005	0.536
mix_80	0.4947	0.0941	0.0698	0.029	0.0	0.8279
mix_81	0.2307	0.2126	0.0886	0.0315	0.0	0.6104
mix_82	0.3847	0.0302	0.0716	0.0705	0.0	0.805
mix_83	0.3142	0.006	0.0186	0.0947	0.0121	0.8179
mix_84	0.3508	0.1451	0.0879	0.0451	0.0	0.7099
mix_85	0.2417	0.1762	0.1075	0.0416	0.0	0.6028
mix_86	0.0899	0.2079	0.1938	0.0121	0.0447	0.5357
mix_87	0.168	0.1708	0.0637	0.0656	0.0	0.5668
mix_88	0.3319	0.1187	0.148	0.0252	0.0326	0.7305
mix_89	0.307	0.1773	0.2002	0.0027	0.0312	0.6528
mix_90	0.1242	0.1174	0.0839	0.076	0.0	0.5548
mix_91	0.2996	0.0076	0.03	0.0912	0.0312	0.7734
mix_92	0.2608	0.1299	0.0503	0.0726	0.0	0.6624
mix_93	0.0001	0.0037	0.0002	0.1497	0.0039	0.5934
mix_94	0.0	0.0	0.084	0.1186	0.0462	0.5043
mix_95	0.4401	0.0	0.0317	0.085	0.0334	0.8935
mix_96	0.3587	0.0	0.0464	0.0743	0.0607	0.8344
mix_97	0.2284	0.057	0.0757	0.0838	0.0041	0.6636
mix_98	0.342	0.0828	0.0319	0.0765	0.0	0.7633
mix_99	0.2039	0.3222	0.2105	0.0	0.0045	0.6543
mix_100	0.2999	0.1322	0.0681	0.0624	0.0	0.6812
