	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	0.277808994302	0.0923093861305	0.0275763709164	0.387583135466	0.214722113185	0
Mix_2	0.349092534019	0.163269998145	0.0154166094516	0.277631786602	0.194589071783	0
Mix_3	0.232916472471	0.167998955256	0.0363009458504	0.260359811115	0.302423815308	0
Mix_4	0.302356949398	0.162224336646	0.0144200047541	0.219713177273	0.301285531929	0
Mix_5	0.482047654735	0.129205825958	0.0415419969032	0.16490670808	0.182297814325	0
Mix_6	0.305983671973	0.0710126041556	0.031202269892	0.409124984405	0.182676469574	0
Mix_7	0.299588313065	0.20437651175	0.0	0.188071607627	0.307963567558	0
Mix_8	0.343499320924	0.183904234731	0.0	0.330347235754	0.142249208591	0
Mix_9	0.348963779998	0.137737404257	0.0168562209933	0.251659489999	0.244783104753	0
Mix_10	0.379005410451	0.0914556818631	0.0289290599399	0.312939252499	0.187670595246	0
Mix_11	0.308098479702	0.225222527253	0.00199741051885	0.222407913641	0.242273668885	0
Mix_12	0.202833537036	0.136795469684	0.00483797360683	0.362529583654	0.29300343602	0
Mix_13	0.429926546722	0.149869296045	0.0237486895514	0.206630038316	0.189825429365	0
Mix_14	0.275675794588	0.180352826304	0.00341250860654	0.146795551313	0.393763319189	0
Mix_15	0.247580566502	0.22557075563	0.0	0.247466791911	0.279381885957	0
Mix_16	0.323754133713	0.1840485878	0.00347940093495	0.281715103453	0.207002774099	0
Mix_17	0.268621230694	0.212099257608	0.0	0.229845053439	0.289434458259	0
Mix_18	0.249649206879	0.248817012335	0.0	0.258895121253	0.242638659533	0
Mix_19	0.253084160574	0.0885574739781	0.0224098320047	0.366135616447	0.269812916996	0
Mix_20	0.337260052594	0.125647105137	0.0162218686395	0.327565959468	0.193305014161	0
Mix_21	0.325562416461	0.127088081934	0.0104147837931	0.363930241416	0.173004476395	0
Mix_22	0.247825744956	0.0775582688478	0.0210373153262	0.395128514075	0.258450156794	0
Mix_23	0.415909332047	0.178341179346	0.0140051958437	0.246277261589	0.145467031175	0
Mix_24	0.187190744156	0.284254285262	0.0	0.313025087028	0.215529883555	0
Mix_25	0.428991216147	0.18063206616	0.0183494664026	0.168157449921	0.203869801369	0
Mix_26	0.334924780733	0.217186928321	0.0	0.209034508425	0.238853782521	0
Mix_27	0.350063482011	0.146200342761	0.0	0.326242745599	0.177493429629	0
Mix_28	0.30409675453	0.134979257005	0.0192786793116	0.354193414821	0.187451894333	0
Mix_29	0.369553996718	0.217672364826	0.0	0.202828014366	0.209945624089	0
Mix_30	0.328090730933	0.159325420538	0.0195865869352	0.164784659616	0.328212601977	0
Mix_31	0.334961066146	0.183808709806	0.0111162182892	0.269645441174	0.200468564585	0
Mix_32	0.236729970933	0.269686742174	0.0	0.304551156222	0.189032130672	0
Mix_33	0.210410226986	0.231171839328	0.00845127085465	0.321529605485	0.228437057346	0
Mix_34	0.331744887787	0.0822633723211	0.0318068147851	0.378943648752	0.175241276354	0
Mix_35	0.33019229145	0.167087558105	0.0135196949292	0.227893988232	0.261306467284	0
Mix_36	0.333759230182	0.156273800859	0.0152346243212	0.247779782085	0.246952562553	0
Mix_37	0.239031386929	0.161181476596	0.0381131686257	0.268327026827	0.293346941023	0
Mix_38	0.203079399074	0.155277238361	0.0	0.346705733439	0.294937629125	0
Mix_39	0.394880043493	0.124363879539	0.0127269532761	0.376054899435	0.0919742242572	0
Mix_40	0.341166459293	0.106182201224	0.0266245191309	0.21867569954	0.307351120811	0
Mix_41	0.300889091197	0.124899624891	0.0259316695528	0.271981303887	0.276298310472	0
Mix_42	0.356213032987	0.227145864156	0.0	0.205747569863	0.210893532994	0
Mix_43	0.315199351609	0.153906207437	0.0490809044868	0.317718215797	0.16409532067	0
Mix_44	0.250952117095	0.128894979989	0.0118958336796	0.343746407386	0.26451066185	0
Mix_45	0.248316290075	0.194686173876	0.0215957459484	0.306955878085	0.228445912016	0
Mix_46	0.343591289123	0.191326737253	0.0	0.278446973691	0.186634999933	0
Mix_47	0.296947704222	0.0904282057658	0.028642359913	0.361117433604	0.222864296494	0
