	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	4.9117073724e-62	8.46353775537e-85	0	0	1.0	0
Mix_2	0.999999999999	1.11038955711e-42	0	0	7.13583341222e-13	0
Mix_3	8.64184376865e-130	1.12781673148e-138	0	0	1.0	0
Mix_4	3.33840731971e-97	1.6722777595e-104	0	0	1.0	0
Mix_5	3.0549116892e-25	1.00895502342e-107	0	0	1.0	0
Mix_6	2.55562403592e-13	5.14531967287e-73	0	0	1.0	0
Mix_7	1.78645649964e-23	2.93320794381e-38	0	0	1.0	0
Mix_8	1.0	8.91074703616e-42	0	0	0.0	0
Mix_9	2.0401607289e-27	3.33853346045e-66	0	0	1.0	0
Mix_10	1.0	3.16876040315e-75	0	0	8.47033625761e-22	0
Mix_11	3.33665452594e-06	6.43643186354e-21	0	0	0.999996663345	0
Mix_12	1.72776163295e-96	1.96357512487e-98	0	0	1.0	0
Mix_13	1.0	1.13261984164e-68	0	0	4.91826831317e-34	0
Mix_14	5.35608110531e-127	6.14865210318e-121	0	0	1.0	0
Mix_15	0.232503999364	0.767496000129	0	0	5.06641531442e-10	0
Mix_16	1.0	3.64572310183e-37	0	0	1.59297933243e-63	0
Mix_17	0.999999741574	3.64566939802e-11	0	0	2.58389849324e-07	0
Mix_18	6.40065991219e-09	0.999999993599	0	0	0.0	0
Mix_19	6.47706942794e-87	8.77602679509e-112	0	0	1.0	0
Mix_20	1.0	7.35851180737e-56	0	0	2.56506443193e-53	0
Mix_21	1.0	3.16589324622e-56	0	0	4.41019493933e-75	0
Mix_22	1.14456302667e-47	2.8144753354e-74	0	0	1.0	0
Mix_23	1.0	1.81403720028e-65	0	0	2.37287836114e-82	0
Mix_24	8.51111627317e-34	1.0	0	0	0.0	0
Mix_25	1.0	4.09646842218e-58	0	0	5.0006762765e-37	0
Mix_26	1.0	1.77957815372e-27	0	0	3.6516744968e-53	0
Mix_27	1.0	2.70706546004e-70	0	0	0.0	0
Mix_28	1.0	2.62640562669e-37	0	0	1.80275800009e-13	0
Mix_29	1.0	6.43368591548e-41	0	0	1.9713315296e-77	0
Mix_30	7.54992603069e-119	1.21060544946e-143	0	0	1.0	0
Mix_31	1.0	1.71274515348e-40	0	0	7.56761125419e-47	0
Mix_32	0.256448146152	0.743551853848	0	0	0.0	0
Mix_33	0.00169694260523	0.995814199072	0	0	0.00248885832275	0
Mix_34	0.999999999955	9.30257696793e-65	0	0	4.48655758097e-11	0
Mix_35	2.25809495935e-62	4.73356430611e-81	0	0	1.0	0
Mix_36	2.17824654633e-06	2.46199274982e-44	0	0	0.999997821753	0
Mix_37	7.24051464292e-134	1.73459587985e-146	0	0	1.0	0
Mix_38	6.42530418376e-68	3.04779527775e-64	0	0	1.0	0
Mix_39	1.0	6.50179786572e-76	0	0	0.0	0
Mix_40	2.45653235944e-103	2.44038777915e-143	0	0	1.0	0
Mix_41	1.10592879216e-123	5.73836304929e-149	0	0	1.0	0
Mix_42	1.0	1.09871626731e-31	0	0	0.0	0
Mix_43	4.08745764621e-10	2.88787992616e-75	0	0	0.999999999591	0
Mix_44	1.61642267803e-103	6.97892766609e-112	0	0	1.0	0
Mix_45	2.31342176332e-14	9.05097529718e-36	0	0	1.0	0
Mix_46	1.0	1.13659858413e-51	0	0	0.0	0
Mix_47	1.21524434201e-18	8.26223823864e-64	0	0	1.0	0
Mix_48	0.993039780759	1.53811760605e-35	0	0	0.00696021924112	0
Mix_49	1.46785016072e-155	2.36062121047e-153	0	0	1.0	0
Mix_50	0.999906868078	9.31319218634e-05	0	0	3.61920957937e-50	0
Mix_51	1.0	1.38429576643e-31	0	0	4.03624094078e-39	0
Mix_52	3.74359329261e-93	1.73875799603e-88	0	0	1.0	0
Mix_53	1.0	5.78078285809e-44	0	0	4.18214236825e-51	0
Mix_54	9.1657598127e-191	7.21760621771e-212	0	0	1.0	0
Mix_55	4.84671384113e-180	8.26483587432e-179	0	0	1.0	0
Mix_56	1.0	1.4884226324e-14	0	0	1.04412745131e-24	0
Mix_57	3.31067712687e-223	2.3350534107e-200	0	0	1.0	0
Mix_58	0.97189967524	0.0225630642849	0	0	0.00553726047497	0
Mix_59	7.42450839344e-217	1.65208323141e-226	0	0	1.0	0
Mix_60	1.0	1.82664153897e-74	0	0	2.84725153321e-107	0
Mix_61	4.00012239771e-12	1.20958289348e-85	0	0	0.999999999996	0
Mix_62	2.56078461074e-58	8.68236151323e-133	0	0	1.0	0
Mix_63	8.27900026581e-178	2.50822113157e-188	0	0	1.0	0
Mix_64	1.0	2.6305357424e-59	0	0	5.34466924251e-31	0
Mix_65	1.0	1.16931375111e-49	0	0	1.20669765525e-43	0
Mix_66	3.51997326765e-13	8.67194097533e-49	0	0	1.0	0
Mix_67	1.0	4.43705032701e-94	0	0	4.37313756988e-74	0
Mix_68	1.0	1.65925998698e-21	0	0	2.87222524955e-65	0
Mix_69	1.0	2.3116460928e-77	0	0	5.06452730306e-22	0
Mix_70	0.999999999534	4.65554711907e-10	0	0	1.21622367193e-45	0
Mix_71	2.52363493986e-95	1.40026315446e-128	0	0	1.0	0
Mix_72	0.999999988868	1.11319394268e-08	0	0	0.0	0
Mix_73	2.0811774687e-182	1.55015288358e-172	0	0	1.0	0
Mix_74	3.20098020215e-28	4.8660750012e-100	0	0	1.0	0
Mix_75	5.17783716781e-141	2.72091487491e-155	0	0	1.0	0
Mix_76	4.38088936296e-144	6.08737399146e-163	0	0	1.0	0
Mix_77	4.15485474943e-38	1.77296640703e-64	0	0	1.0	0
Mix_78	1.54966874702e-107	2.92233591135e-91	0	0	1.0	0
Mix_79	1.17855144332e-235	7.21022750489e-246	0	0	1.0	0
Mix_80	1.0	2.37579695776e-16	0	0	5.53747639012e-14	0
Mix_81	2.33039127579e-70	2.09335560382e-108	0	0	1.0	0
Mix_82	3.90776618373e-64	5.10042531564e-98	0	0	1.0	0
Mix_83	0.000916354094088	2.18488047786e-61	0	0	0.999083645906	0
Mix_84	1.0	8.01022010116e-29	0	0	1.69810520261e-41	0
Mix_85	2.00561483516e-92	9.68811236849e-109	0	0	1.0	0
Mix_86	4.48443604188e-110	4.12674653839e-138	0	0	1.0	0
Mix_87	1.0	3.37777252672e-116	0	0	2.02745428941e-68	0
Mix_88	1.0	1.5637992828e-44	0	0	0.0	0
Mix_89	1.10358313236e-123	1.45741033036e-118	0	0	1.0	0
Mix_90	1.60147515482e-194	1.55703064481e-216	0	0	1.0	0
Mix_91	1.0	3.93393606101e-91	0	0	1.04149367768e-74	0
Mix_92	1.40437129421e-94	3.56248019688e-129	0	0	1.0	0
Mix_93	0.999999376805	6.23195392496e-07	0	0	0.0	0
Mix_94	1.0	9.67477603325e-57	0	0	0.0	0
Mix_95	1.72800660369e-56	1.26525418775e-63	0	0	1.0	0
Mix_96	2.06705218977e-16	2.05194934928e-07	0	0	0.999999794805	0
Mix_97	5.08643831442e-49	1.21895712327e-102	0	0	1.0	0
Mix_98	1.0	1.1160010042e-97	0	0	0.0	0
Mix_99	1.02756572549e-48	1.0	0	0	4.38300997979e-19	0
Mix_100	9.34362135285e-17	1.8701228388e-58	0	0	1.0	0
