	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil	Other
S10001	0	0.921320614919	0	0	0	0.0786793850811
S10006	0	0.962995161949	0	0	0	0.0370048380511
S1001	0	0.963647273644	0	0	0	0.0363527263556
S10010	0	0.916318874488	0	0	0	0.0836811255116
S10011	0	0.946796187372	0	0	0	0.0532038126278
S10014	0	0.962347591594	0	0	0	0.0376524084064
S10026	0	0.974215815671	0	0	0	0.0257841843286
S10032	0	0.973596023969	0	0	0	0.0264039760311
S10036	0	0.950187360278	0	0	0	0.049812639722
S10042	0	0.962317827385	0	0	0	0.037682172615
S10044	0	0.98399715961	0	0	0	0.0160028403904
S10049	0	0.968516843608	0	0	0	0.0314831563922
S10057	0	0.971129794901	0	0	0	0.0288702050995
S10062	0	0.985556537884	0	0	0	0.0144434621157
S10066	0	0.914901919736	0	0	0	0.0850980802638
S10067	0	0.963151440078	0	0	0	0.0368485599218
S1007	0	0.931111885612	0	0	0	0.068888114388
S10073	0	0.980674008064	0	0	0	0.0193259919356
S10077	0	0.898000945802	0	0	0	0.101999054198
S10080	0	0.942058815956	0	0	0	0.0579411840444
S10082	0	0.956423604868	0	0	0	0.0435763951321
S10087	0	0.943558163584	0	0	0	0.056441836416
S10089	0	0.980602675283	0	0	0	0.0193973247167
S1009	0	0.974840750819	0	0	0	0.0251592491814
S10090	0	0.940643767835	0	0	0	0.059356232165
S10093	0	0.905515406586	0	0	0	0.094484593414
S10094	0	0.956001915464	0	0	0	0.0439980845362
S1010	0	0.967376780752	0	0	0	0.0326232192479
S10111	0	0.979441297181	0	0	0	0.0205587028194
S10116	0	0.962718999252	0	0	0	0.0372810007482
S10119	0	0.978691316828	0	0	0	0.0213086831721
S10121	0	0.963305645774	0	0	0	0.0366943542265
S10130	0	0.933704242291	0	0	0	0.0662957577092
S10140	0	0.921127812851	0	0	0	0.0788721871492
S10142	0	0.949800987642	0	0	0	0.0501990123583
S10150	0	0.74592094729	0	0	0	0.25407905271
S10155	0	0.957878001047	0	0	0	0.0421219989527
S1016	0	0.967922578731	0	0	0	0.0320774212688
S10163	0	0.93409519476	0	0	0	0.0659048052402
S10167	0	0.964826964647	0	0	0	0.0351730353527
S10168	0	0.957417137071	0	0	0	0.0425828629294
S10173	0	0.981235567321	0	0	0	0.0187644326788
S10175	0	0.96532761503	0	0	0	0.0346723849702
S10179	0	0.987342573219	0	0	0	0.0126574267813
S10186	0	0.996149839828	0	0	0	0.00385016017196
S1019	0	0.94214599359	0	0	0	0.0578540064096
S10190	0	0.977211696912	0	0	0	0.022788303088
S10195	0	0.939115265755	0	0	0	0.0608847342445
S10196	0	0.964812147983	0	0	0	0.0351878520171
S10200	0	0.961274402937	0	0	0	0.0387255970631
S10201	0	0.733103083908	0	0	0	0.266896916092
S10202	0	0.953042307974	0	0	0	0.0469576920263
S10205	0	0.985581654382	0	0	0	0.0144183456177
S10211	0	0.992039504681	0	0	0	0.00796049531934
S10221	0	0.958620072361	0	0	0	0.0413799276394
S10222	0	0.924375783958	0	0	0	0.0756242160418
S10226	0	0.962780272188	0	0	0	0.0372197278124
S10227	0	0.945215508056	0	0	0	0.0547844919436
S10228	0	0.976267447674	0	0	0	0.0237325523257
S10232	0	0.970208324079	0	0	0	0.0297916759212
S10248	0	0.974883161409	0	0	0	0.0251168385908
S10249	0	0.863797727605	0	0	0	0.136202272395
S1025	0	0.979524337497	0	0	0	0.0204756625035
S10266	0	0.946882230386	0	0	0	0.0531177696141
S10269	0	0.929142965365	0	0	0	0.0708570346351
S10272	0	0.945227283715	0	0	0	0.0547727162847
S10273	0	0.96250821718	0	0	0	0.0374917828195
S10274	0	0.965146654069	0	0	0	0.0348533459312
S1028	0	0.952991783488	0	0	0	0.0470082165125
S10280	0	0.938655254676	0	0	0	0.0613447453243
S10283	0	0.989328957925	0	0	0	0.0106710420754
S1029	0	0.965591591538	0	0	0	0.0344084084625
S10292	0	0.982556011231	0	0	0	0.0174439887695
S10294	0	0.960543625117	0	0	0	0.0394563748829
S10302	0	0.964458045951	0	0	0	0.0355419540493
S10303	0	0.962906785155	0	0	0	0.0370932148455
S10323	0	0.93792578733	0	0	0	0.06207421267
S10326	0	0.977610722055	0	0	0	0.0223892779454
S10328	0	0.98328630423	0	0	0	0.0167136957704
S10329	0	0.987588985131	0	0	0	0.0124110148689
S10336	0	0.948968715282	0	0	0	0.0510312847176
S10340	0	0.974494458459	0	0	0	0.0255055415415
S10347	0	0.934578667569	0	0	0	0.0654213324309
S10353	0	0.963531933694	0	0	0	0.0364680663064
S10356	0	0.968873945958	0	0	0	0.0311260540419
S10358	0	0.951646854562	0	0	0	0.0483531454376
S10365	0	0.952248247661	0	0	0	0.0477517523391
S1037	0	0.957754626487	0	0	0	0.0422453735128
S10373	0	0.980946270866	0	0	0	0.0190537291345
S10374	0	0.968572651626	0	0	0	0.0314273483738
S10375	0	0.963737722097	0	0	0	0.0362622779026
S10377	0	0.933575762986	0	0	0	0.0664242370144
S10378	0	0.972764347622	0	0	0	0.0272356523778
S10390	0	0.973192136463	0	0	0	0.0268078635367
S10391	0	0.968881968414	0	0	0	0.0311180315864
S10393	0	0.976998136329	0	0	0	0.0230018636712
S10400	0	0.929155916939	0	0	0	0.0708440830607
S10401	0	0.923119010372	0	0	0	0.0768809896285
S10406	0	0.906924061386	0	0	0	0.0930759386135
S10408	0	0.950623258854	0	0	0	0.0493767411464
S10409	0	0.987988892081	0	0	0	0.0120111079185
S10418	0	0.851847496807	0	0	0	0.148152503193
S10431	0	0.957110413645	0	0	0	0.0428895863549
S10438	0	0.96285220094	0	0	0	0.0371477990595
S10439	0	0.967778633854	0	0	0	0.0322213661457
S10441	0	0.948393578681	0	0	0	0.0516064213192
S10442	0	0.952105623517	0	0	0	0.0478943764834
S1046	0	0.932672996464	0	0	0	0.0673270035365
S10478	0	0.852308886994	0	0	0	0.147691113006
S10480	0	0.961866491867	0	0	0	0.0381335081327
S10484	0	0.919861800748	0	0	0	0.0801381992515
S10492	0	0.965312579946	0	0	0	0.0346874200543
S10496	0	0.952587529484	0	0	0	0.0474124705163
S10510	0	0.981087748224	0	0	0	0.0189122517759
S10513	0	0.911121278835	0	0	0	0.088878721165
S10516	0	0.949391285786	0	0	0	0.0506087142141
S10534	0	0.960941864172	0	0	0	0.0390581358283
S10535	0	0.975506330504	0	0	0	0.0244936694964
S10537	0	0.934148172463	0	0	0	0.0658518275365
S1054	0	0.980286207545	0	0	0	0.0197137924548
S10543	0	0.96001155952	0	0	0	0.0399884404801
S10546	0	0.969445001073	0	0	0	0.0305549989269
S1055	0	0.934554036181	0	0	0	0.0654459638188
S10551	0	0.956640860375	0	0	0	0.0433591396245
S10552	0	0.91534629653	0	0	0	0.08465370347
S10555	0	0.967911994201	0	0	0	0.0320880057987
S10559	0	0.967222095013	0	0	0	0.0327779049873
S1056	0	0.976100669597	0	0	0	0.0238993304026
S10563	0	0.966518276009	0	0	0	0.0334817239907
S10574	0	0.958826291919	0	0	0	0.0411737080806
S10576	0	0.953196628613	0	0	0	0.0468033713872
S10578	0	0.960021056112	0	0	0	0.0399789438879
S10579	0	0.931318905122	0	0	0	0.068681094878
S10582	0	0.93668518047	0	0	0	0.0633148195299
S1059	0	0.951229330446	0	0	0	0.0487706695542
S10599	0	0.946248338279	0	0	0	0.0537516617211
S10611	0	0.972179969396	0	0	0	0.0278200306043
S10614	0	0.905798135754	0	0	0	0.0942018642456
S10624	0	0.944449277101	0	0	0	0.0555507228994
S10632	0	0.925851594875	0	0	0	0.0741484051247
S10634	0	0.950234714607	0	0	0	0.0497652853931
S10638	0	0.976132349455	0	0	0	0.023867650545
S10644	0	0.951720207141	0	0	0	0.0482797928592
S10649	0	0.934250266203	0	0	0	0.0657497337975
S10652	0	0.884612360895	0	0	0	0.115387639105
S10654	0	0.970563136463	0	0	0	0.0294368635374
S10655	0	0.956280348499	0	0	0	0.0437196515014
