	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_72	0.0	0.2313	0.1119	0	0	0.1259	0.1276	0.2343
mix_73	0.0123	0.3688	0.0181	0	0	0.0971	0.1192	0.213
mix_74	0.0048	0.5166	0.2499	0	0	0.0	0.0	0.1352
mix_75	0.0012	0.4682	0.0772	0	0	0.0375	0.0586	0.2223
mix_76	0.0001	0.2162	0.2043	0	0	0.0997	0.1074	0.1993
mix_77	0.0	0.4107	0.1746	0	0	0.0244	0.0512	0.2053
mix_78	0.0042	0.358	0.1188	0	0	0.0837	0.0893	0.2031
mix_79	0.0	0.2436	0.0233	0	0	0.1472	0.0986	0.3106
mix_80	0.0051	0.3905	0.0603	0	0	0.091	0.0487	0.2635
mix_81	0.0201	0.1864	0.0702	0	0	0.1773	0.1076	0.2924
mix_82	0.0131	0.0941	0.0277	0	0	0.1745	0.224	0.2646
mix_83	0.0032	0.4622	0.0092	0	0	0.0699	0.1423	0.1538
mix_84	0.0	0.2685	0.164	0	0	0.0803	0.1269	0.1974
mix_85	0.0106	0.1837	0.1245	0	0	0.1461	0.1532	0.23
mix_86	0.0	0.3864	0.1587	0	0	0.0446	0.0613	0.1928
mix_87	0.0004	0.4831	0.3246	0	0	0.0	0.0	0.1037
mix_88	0.0042	0.4245	0.216	0	0	0.043	0.033	0.1611
mix_89	0.0207	0.1601	0.0465	0	0	0.1774	0.0823	0.3519
mix_90	0.0	0.4226	0.3206	0	0	0.0	0.0202	0.1297
mix_91	0.0	0.3803	0.2033	0	0	0.0373	0.09	0.148
mix_92	0.0074	0.4404	0.177	0	0	0.0212	0.0607	0.1655
mix_93	0.0208	0.2304	0.0045	0	0	0.1308	0.146	0.2525
mix_94	0.0	0.487	0.2139	0	0	0.0025	0.0207	0.154
mix_95	0.0073	0.5188	0.146	0	0	0.0212	0.0474	0.1436
mix_96	0.0128	0.3362	0.1704	0	0	0.0732	0.0772	0.2005
mix_97	0.0	0.4748	0.1544	0	0	0.0001	0.0779	0.1822
mix_98	0.0	0.5177	0.0846	0	0	0.0423	0.0714	0.1611
mix_99	0.0068	0.1599	0.0	0	0	0.1303	0.1888	0.3252
mix_100	0.0	0.4297	0.1306	0	0	0.0445	0.0956	0.1559
