	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	0.185574413933	0.90512095045	0	0	0.0680793357489	0
Mix_2	0.219412935915	0.661797403597	0	0	0.0202981178666	0
Mix_3	0.102856169405	0.57456297441	0	0	0.106938621332	0
Mix_4	0.119399872858	0.507020242192	0	0	0.0667449095206	0
Mix_5	0.347695950933	0.350594949141	0	0	0.138825029914	0
Mix_6	0.347706370586	0.622398145511	0	0	0.0965938140594	0
Mix_7	0.148710093428	0.546638950917	0	0	0.0952019848646	0
Mix_8	0.225692164214	0.701829115775	0	0	0.0613336445088	0
Mix_9	0.231932541834	0.594372150269	0	0	0.0925940752504	0
Mix_10	0.39665453131	0.496078735082	0	0	0.115758622635	0
Mix_11	0.16386042787	0.630906675034	0	0	0.032900960477	0
Mix_12	0.108620420919	0.710846539538	0	0	0.0861802151135	0
Mix_13	0.341959016501	0.50339546845	0	0	0.0949304791562	0
Mix_14	0.0920848332604	0.466460431253	0	0	0.0999910994059	0
Mix_15	0.124066441928	0.654151588666	0	0	0.0617076226999	0
Mix_16	0.19594595538	0.633589200014	0	0	0.0834818295879	0
Mix_17	0.137749209565	0.587525683718	0	0	0.0851321666152	0
Mix_18	0.12401904952	0.617216277644	0	0	0.0513448287829	0
Mix_19	0.143778467602	0.714842049181	0	0	0.143605055461	0
Mix_20	0.311355165903	0.649559485357	0	0	0.0843635247211	0
Mix_21	0.310602007755	0.675817424049	0	0	0.0957361200426	0
Mix_22	0.169246311715	0.798013523456	0	0	0.128826519601	0
Mix_23	0.268779962837	0.625617113305	0	0	0.0299672427671	0
Mix_24	0.0509827728848	0.682490019212	0	0	0.091809470284	0
Mix_25	0.275863869113	0.437250929513	0	0	0.0912423197029	0
Mix_26	0.182557224703	0.596944429217	0	0	0.117993815779	0
Mix_27	0.314598486911	0.477418134828	0	0	0.148564017012	0
Mix_28	0.257671824836	0.700483437666	0	0	0.0732227415887	0
Mix_29	0.214470090952	0.536387993245	0	0	0.139325598765	0
Mix_30	0.127548901957	0.379950314782	0	0	0.146009794484	0
