	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	1273.22088758	882.339164182	1913.02594412	0	0	1928.54534649	247.107678628	5000.34556902
mix_2	1299.45721455	672.426044665	1312.57384006	0	0	1704.08905505	308.337255166	5027.43596216
mix_3	1272.1207111	438.186753879	759.130172077	0	0	2177.61089913	341.326982429	4905.94611291
mix_4	1360.12360271	1210.8195127	1826.7496555	0	0	1473.44012668	258.361870041	5226.27398512
mix_5	1333.68532524	857.478936111	1522.56674903	0	0	1714.45478322	305.079701368	5146.46175762
mix_6	1373.33993142	1129.20618689	1871.92458049	0	0	1526.67659555	252.446452689	5184.47357376
mix_7	1315.49739747	629.425444647	1202.6046133	0	0	1862.80908417	338.85260136	5076.07295144
mix_8	1285.59056152	641.974743561	1348.42584393	0	0	1850.91560225	314.98951208	5016.91094956
mix_9	1382.64578883	1350.19414385	2183.96953878	0	0	1430.65204257	205.68008784	5255.58032474
mix_10	1311.63301722	1010.65717149	1239.59427586	0	0	1889.94166675	275.531854082	5125.27382588
mix_11	1307.71163419	994.188754616	1879.7125583	0	0	1783.20779346	224.137214131	5125.05657922
mix_12	1320.36702856	1019.98121256	1637.71092887	0	0	1744.43951707	298.24440347	5112.08777401
mix_13	1291.30621918	1282.33202172	1656.64957001	0	0	1730.02417663	235.72303948	5139.7648337
mix_14	1348.10931007	1307.87757897	1868.31369783	0	0	1710.30967787	213.585203384	5235.27883055
mix_15	1317.0822133	819.203544333	1486.86962102	0	0	1772.43841167	286.281094409	5112.42089733
mix_16	1327.45090941	387.996937651	690.960973359	0	0	2001.90908696	334.286350415	4997.70334203
mix_17	1298.46768177	494.105970232	692.381873328	0	0	1943.95212565	352.887129505	4947.60516974
mix_18	1273.141374	1093.52547882	1099.37880948	0	0	1938.16796246	258.21058719	5041.99210799
mix_19	1245.32533078	514.807204621	876.590954357	0	0	2215.77538035	337.24791565	4869.34576165
mix_20	1336.95508672	1102.40168681	1708.0585131	0	0	1564.06521291	221.931319657	5157.53423032
mix_21	1312.82296274	833.284922098	1035.57979764	0	0	1895.67428046	301.97658516	5029.82285686
mix_22	1301.17408991	1111.46128319	1871.95595438	0	0	1829.97376049	256.006551224	5094.31580724
mix_23	1321.65349631	1181.92328273	1832.94496471	0	0	1716.87921268	210.985379022	5148.90273232
