	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil	Other
S10001	0.0	7.10299824669e-229	0.0	0	0	1.0
S10006	0.0	2.47328437629e-229	0.0	0	0	1.0
S1001	0.0	2.93920936679e-229	0.0	0	0	1.0
S10010	0.0	2.3906917579e-229	0.0	0	0	1.0
S10011	0.0	3.77121167283e-229	0.0	0	0	1.0
S10014	0.0	3.03086192396e-229	0.0	0	0	1.0
S10026	0.0	3.27598358757e-229	0.0	0	0	1.0
S10032	0.0	3.54756256807e-229	0.0	0	0	1.0
S10036	0.0	3.02456597207e-229	0.0	0	0	1.0
S10042	0.0	2.60833311255e-229	0.0	0	0	1.0
S10044	0.0	3.81908791017e-229	0.0	0	0	1.0
S10049	0.0	2.59588798171e-229	0.0	0	0	1.0
S10057	0.0	3.5658057896e-229	0.0	0	0	1.0
S10062	0.0	3.67088553492e-229	0.0	0	0	1.0
S10066	0.0	3.8638206505e-229	0.0	0	0	1.0
S10067	0.0	2.54211294343e-229	0.0	0	0	1.0
S1007	0.0	2.99951267772e-229	0.0	0	0	1.0
S10073	0.0	4.39002187693e-229	0.0	0	0	1.0
S10077	0.0	3.50819302603e-229	0.0	0	0	1.0
S10080	0.0	2.79980845235e-229	0.0	0	0	1.0
S10082	0.0	3.02267973804e-229	0.0	0	0	1.0
S10087	0.0	2.1712534318e-229	0.0	0	0	1.0
S10089	0.0	2.4662655191e-229	0.0	0	0	1.0
S1009	0.0	3.77932379989e-229	0.0	0	0	1.0
S10090	0.0	3.01619170912e-229	0.0	0	0	1.0
S10093	0.0	4.62940932544e-229	0.0	0	0	1.0
S10094	0.0	2.63979908299e-229	0.0	0	0	1.0
S1010	0.0	4.32778289984e-229	0.0	0	0	1.0
S10111	0.0	3.19303447394e-229	0.0	0	0	1.0
S10116	0.0	3.51184246406e-229	0.0	0	0	1.0
S10119	0.0	3.22707728497e-229	0.0	0	0	1.0
S10121	0.0	2.77027294959e-229	0.0	0	0	1.0
S10130	0.0	2.46506916986e-229	0.0	0	0	1.0
S10140	0.0	2.81674337325e-229	0.0	0	0	1.0
S10142	0.0	3.00721523455e-229	0.0	0	0	1.0
S10150	0.0	2.05000599568e-229	0.0	0	0	1.0
S10155	0.0	3.79796899821e-229	0.0	0	0	1.0
S1016	0.0	3.01055219303e-229	0.0	0	0	1.0
S10163	0.0	3.52354619681e-229	0.0	0	0	1.0
S10167	0.0	2.65613436414e-229	0.0	0	0	1.0
S10168	0.0	2.16059419502e-229	0.0	0	0	1.0
S10173	0.0	3.41273437589e-229	0.0	0	0	1.0
S10175	0.0	3.63518334274e-229	0.0	0	0	1.0
S10179	0.0	3.12147547159e-229	0.0	0	0	1.0
S10186	0.0	3.47142530511e-229	0.0	0	0	1.0
S1019	0.0	3.00867469853e-229	0.0	0	0	1.0
S10190	0.0	2.8465770079e-229	0.0	0	0	1.0
S10195	0.0	3.68414062124e-229	0.0	0	0	1.0
S10196	0.0	3.12623911499e-229	0.0	0	0	1.0
S10200	0.0	2.90800173337e-229	0.0	0	0	1.0
S10201	0.0	3.03569769443e-229	0.0	0	0	1.0
S10202	0.0	1.88181933649e-229	0.0	0	0	1.0
S10205	0.0	3.40989692347e-229	0.0	0	0	1.0
S10211	0.0	3.24412212132e-229	0.0	0	0	1.0
S10221	0.0	1.96200419907e-229	0.0	0	0	1.0
S10222	0.0	2.84914318978e-229	0.0	0	0	1.0
S10226	0.0	4.20914768286e-229	0.0	0	0	1.0
S10227	0.0	3.0067983749e-229	0.0	0	0	1.0
S10228	0.0	4.82934700308e-229	0.0	0	0	1.0
S10232	0.0	2.81030775792e-229	0.0	0	0	1.0
S10248	0.0	3.48347722074e-229	0.0	0	0	1.0
S10249	0.0	2.63103078501e-229	0.0	0	0	1.0
S1025	0.0	2.42894214903e-229	0.0	0	0	1.0
S10266	0.0	4.34943537668e-229	0.0	0	0	1.0
S10269	0.0	2.76298576472e-229	0.0	0	0	1.0
S10272	0.0	2.30238345377e-229	0.0	0	0	1.0
S10273	0.0	2.96643080158e-229	0.0	0	0	1.0
S10274	0.0	3.39904186021e-229	0.0	0	0	1.0
S1028	0.0	3.29191738346e-229	0.0	0	0	1.0
S10280	0.0	3.77827609409e-229	0.0	0	0	1.0
S10283	0.0	3.8531227023e-229	0.0	0	0	1.0
S1029	0.0	2.88771453008e-229	0.0	0	0	1.0
S10292	0.0	3.82624201557e-229	0.0	0	0	1.0
S10294	0.0	2.6177514614e-229	0.0	0	0	1.0
S10302	0.0	3.13252957228e-229	0.0	0	0	1.0
S10303	0.0	3.16285656026e-229	0.0	0	0	1.0
S10323	0.0	3.06806304588e-229	0.0	0	0	1.0
S10326	0.0	2.183478203e-229	0.0	0	0	1.0
S10328	0.0	2.47122801152e-229	0.0	0	0	1.0
S10329	0.0	2.43416696509e-229	0.0	0	0	1.0
S10336	0.0	3.39762853235e-229	0.0	0	0	1.0
S10340	0.0	2.57349348313e-229	0.0	0	0	1.0
S10347	0.0	4.66904705813e-229	0.0	0	0	1.0
S10353	0.0	2.64639447787e-229	0.0	0	0	1.0
S10356	0.0	2.63504596711e-229	0.0	0	0	1.0
S10358	0.0	3.04792653421e-229	0.0	0	0	1.0
S10365	0.0	2.32145309128e-229	0.0	0	0	1.0
S1037	0.0	3.77304192014e-229	0.0	0	0	1.0
S10373	0.0	3.93926952395e-229	0.0	0	0	1.0
S10374	0.0	2.5558942201e-229	0.0	0	0	1.0
S10375	0.0	2.81537701235e-229	0.0	0	0	1.0
S10377	0.0	3.4400466499e-229	0.0	0	0	1.0
S10378	0.0	4.80264152874e-229	0.0	0	0	1.0
S10390	0.0	2.70518663118e-229	0.0	0	0	1.0
S10391	0.0	2.99494213521e-229	0.0	0	0	1.0
S10393	0.0	1.78537623702e-229	0.0	0	0	1.0
S10400	0.0	3.50892261011e-229	0.0	0	0	1.0
S10401	0.0	2.49601763839e-229	0.0	0	0	1.0
S10406	0.0	3.45390434705e-229	0.0	0	0	1.0
S10408	0.0	2.76336882243e-229	0.0	0	0	1.0
S10409	0.0	1.83264599008e-229	0.0	0	0	1.0
S10418	0.0	3.52892343516e-229	0.0	0	0	1.0
S10431	0.0	3.38329301492e-229	0.0	0	0	1.0
S10438	0.0	2.79089554426e-229	0.0	0	0	1.0
S10439	0.0	4.02315725181e-229	0.0	0	0	1.0
S10441	0.0	3.01535555913e-229	0.0	0	0	1.0
S10442	0.0	4.09603524475e-229	0.0	0	0	1.0
S1046	0.0	3.33463331868e-229	0.0	0	0	1.0
S10478	0.0	2.82691426422e-229	0.0	0	0	1.0
S10480	0.0	2.73592395145e-229	0.0	0	0	1.0
S10484	0.0	3.18264915836e-229	0.0	0	0	1.0
S10492	0.0	2.1361724661e-229	0.0	0	0	1.0
S10496	0.0	3.35573345908e-229	0.0	0	0	1.0
S10510	0.0	2.24377518004e-229	0.0	0	0	1.0
S10513	0.0	2.23880384286e-229	0.0	0	0	1.0
S10516	0.0	2.00350780384e-229	0.0	0	0	1.0
S10534	0.0	2.97652317928e-229	0.0	0	0	1.0
S10535	0.0	2.13691293536e-229	0.0	0	0	1.0
