	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	0.081468142852	0.0825561693512	0.305198955994	0.802999592395	0.0596310602499	0
mix_2	0.0266628729999	0.0888745555394	0.216171639814	0.854288277699	0.000572035847383	0
mix_3	0.243397771018	0.445790645792	0.315486121118	0.197441208546	0.00282221548596	0
mix_4	0.361924032443	0.216056488891	0.440345575541	0.495886008976	0.0241161922365	0
mix_5	0.260960764713	0.19502997318	0.539164033215	0.403947553275	0.0536396999763	0
mix_6	0.233419378899	0.184899822154	0.401466789536	0.666093519644	0.0332130053015	0
mix_7	0.448367632567	0.253974410125	0.424301491589	0.338641239311	0.0421050685094	0
mix_8	0.366789300057	0.194514586878	0.148071220636	0.638079717716	0.0	0
mix_9	0.108621729092	0.135619292941	0.399604804377	0.707338591531	0.0803138054731	0
mix_10	0.430934359534	0.242357128867	0.261239795803	0.370737767882	0.0348757350073	0
mix_11	0.076569473847	0.146376812121	0.176562444307	0.858614870269	0.034242965418	0
mix_12	0.0399408853342	0.17021643621	0.236317129821	0.701035910741	0.00383205367207	0
mix_13	0.574781087547	0.213356231024	0.283917197157	0.363865488115	0.0875157445078	0
mix_14	0.481131951914	0.19180768592	0.30436252734	0.342153004737	0.041354269751	0
mix_15	0.435255574966	0.176236694209	0.427210653826	0.173108928878	0.147669802722	0
mix_16	0.317996476723	0.360345816737	0.320094826091	0.390765664772	0.00923229899653	0
mix_17	0.464348984942	0.197801677177	0.209363367303	0.0314430434119	0.0218752439485	0
mix_18	0.0858691000828	0.077993706947	0.155498705249	0.946860813355	0.0132878303636	0
mix_19	0.331732651463	0.189474749043	0.303415540595	0.628922801721	0.0489369188293	0
mix_20	0.120781316043	0.257604515432	0.403279466346	0.0371184123916	0.0230016172677	0
mix_21	0.361840654236	0.274784165	0.373235484243	0.335738875289	0.0386950316473	0
mix_22	0.437376035987	0.148842907103	0.294602736547	0.589177719391	0.103324813858	0
mix_23	0.441490544337	0.246576067488	0.215727841271	0.592349578501	0.00489455929272	0
mix_24	0.0434429236235	0.0315537942967	0.146109761025	0.93365007733	0.0425939538993	0
mix_25	0.0862193910987	0.339854654647	0.199643328764	0.536890677003	0.00424938450089	0
mix_26	0.0682360147616	0.240994725111	0.402003882271	0.0653964694514	0.104225470377	0
mix_27	0.431041514641	0.128163227054	0.0894702059733	0.805799963163	0.118999029392	0
mix_28	0.177556553046	0.280614840843	0.345625263544	0.0590579569967	0.0869206045563	0
mix_29	0.238214099424	0.208154101229	0.421568421459	0.612758360039	0.0420837140047	0
mix_30	0.299141522817	0.207189519668	0.414429449445	0.598131630275	0.0278182466031	0
mix_31	0.220190718814	0.355916949818	0.23900061453	0.614531561186	0.0016151671482	0
mix_32	0.267764607387	0.272283198497	0.386529999059	0.446541520907	0.0404693799971	0
mix_33	0.307120736805	0.2232996358	0.308467089246	0.6958674676	0.0163070325847	0
mix_34	0.0641351289415	0.124409573712	0.188158198456	0.815508721656	0.0342243725976	0
mix_35	0.16081546473	0.165279212764	0.374577529373	0.775463653065	0.0325525057994	0
mix_36	0.434670522794	0.405288851893	0.212143543672	0.292254467342	0.0105720258397	0
mix_37	0.401342738906	0.431335524053	0.143171270406	0.338883012722	0.0161295261553	0
mix_38	0.159936000922	0.378675887867	0.413950185082	0.131686435367	0.0420666402037	0
mix_39	0.451175170002	0.151458429474	0.421298671767	0.188148199754	0.0888387940468	0
mix_40	0.334461980545	0.298297100671	0.204014629311	0.630107231489	0.00674994589623	0
mix_41	0.102661812427	0.102571078507	0.270684589076	0.783195547324	0.0523958366001	0
mix_42	0.372823438414	0.293387219752	0.373246166802	0.0699893521922	0.0252955051823	0
mix_43	0.0466732159453	0.1374974147	0.479849830192	0.344079967102	0.0554858077861	0
mix_44	0.105779205235	0.379882349705	0.343208815576	0.344345286397	0.0556870393189	0
mix_45	0.0166228070626	0.346014796374	0.144081341733	0.400598313377	0.0	0
mix_46	0.204007724644	0.229677411643	0.518692104228	0.183658581411	0.0561867169787	0
mix_47	0.32564203825	0.299055088249	0.216717686635	0.626363251338	0.0127319205177	0
mix_48	0.379095907049	0.0682450596946	0.10355007943	0.763952834776	0.164077626204	0
mix_49	0.363427477351	0.107758627714	0.324722389697	0.683536864371	0.0588829389544	0
mix_50	0.317061729794	0.437955996296	0.192442533604	0.176596642452	0.00791900467407	0
mix_51	0.379794217783	0.195395602057	0.136871755314	0.840673035892	0.125543524583	0
mix_52	0.488378247734	0.116577007663	0.518666957059	0.104628224189	0.0207134425861	0
mix_53	0.386168148422	0.108578076926	0.283745091318	0.719883601175	0.0244037783152	0
mix_54	0.381422571338	0.216314823378	0.415009462912	0.0994455758564	0.0357009332906	0
mix_55	0.374499515226	0.0760996726474	0.3443503737	0.734581603439	0.021946917413	0
