	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	0.0447848618951	0.0	0.220449411754	0.607960895706	0.126804830645	0
mix_2	0.0404984150753	0.0393541922479	0.157049091307	0.733141525461	0.0299567759087	0
mix_3	0.360754914374	0.300987298358	0.196577841624	0.117444751608	0.0242351940351	0
mix_4	0.416085919451	0.0466858252553	0.251390691885	0.279849650939	0.00598791247029	0
mix_5	0.288164454293	0.0	0.365942624477	0.239797445352	0.106095475879	0
mix_6	0.243107829896	0.0238333395706	0.274999875142	0.458058955391	0.0	0
mix_7	0.512103375882	0.0289773234099	0.264586925475	0.138406503466	0.0559258717673	0
mix_8	0.409159672941	0.112025862237	0.0167803900013	0.462034074821	0.0	0
mix_9	0.080766459679	0.0229575957908	0.294712455029	0.46514625134	0.136417238162	0
mix_10	0.585975444967	0.136891440113	0.0726986240344	0.204434490885	0.0	0
mix_11	0.0839945379335	0.0614623256667	0.139276204829	0.683926197899	0.0313407336714	0
mix_12	0.0300025747177	0.137043336764	0.18623002302	0.642653061149	0.00407100434954	0
mix_13	0.587810691177	0.0	0.208092018859	0.12490622805	0.0791910619144	0
mix_14	0.622141032944	0.0724677553289	0.126605379638	0.178785832089	0.0	0
mix_15	0.452804077729	0.0	0.219446316804	0.0446862782825	0.283063327184	0
mix_16	0.377423226107	0.21341567204	0.177806749413	0.23135435244	0.0	0
mix_17	0.732786820513	0.137838810906	0.12937436858	0.0	0.0	0
mix_18	0.091897312287	0.0496931341617	0.11222410468	0.746185448872	0.0	0
mix_19	0.378788889284	0.0	0.2214828318	0.399728278916	0.0	0
mix_20	0.241901335153	0.275690137368	0.349256857487	0.0115194333135	0.121632236679	0
mix_21	0.478222972015	0.129111725595	0.204025639954	0.188639662437	0.0	0
mix_22	0.411383777291	0.0	0.191324035595	0.29526072295	0.102031464165	0
mix_23	0.481572003784	0.114638818891	0.0673434117751	0.33644576555	0.0	0
mix_24	0.0245058281671	0.0	0.127651175718	0.762990590001	0.0848524061143	0
mix_25	0.0977650496613	0.336631047664	0.0631822411856	0.502421661489	0.0	0
mix_26	0.106894506792	0.189914653646	0.29665404267	0.0398228471236	0.366713949768	0
mix_27	0.413034214713	0.0	0.0246276871485	0.453160668226	0.109177429912	0
mix_28	0.378569304195	0.238728662155	0.28289254691	0.0	0.0998094867404	0
mix_29	0.205838510338	0.0457466923395	0.271586919084	0.415092053746	0.0617358244933	0
mix_30	0.314849489438	0.038544463059	0.257875273296	0.386293875913	0.00243689829393	0
mix_31	0.197409988721	0.213231448592	0.12894868722	0.460409875468	0.0	0
mix_32	0.315107398316	0.111072540172	0.263348511842	0.295117700977	0.0153538486936	0
mix_33	0.324095316173	0.0484682637547	0.18693290363	0.440503516442	0.0	0
mix_34	0.0274126802154	0.0440631109396	0.189947482786	0.673029647852	0.0655470782075	0
mix_35	0.1663754291	0.0	0.287933570135	0.525438582319	0.0202524184466	0
mix_36	0.541304787463	0.188730996129	0.11956975385	0.150394462559	0.0	0
mix_37	0.517339306902	0.218566275091	0.0670762400694	0.197018177937	0.0	0
mix_38	0.218161639587	0.258324438139	0.261374811736	0.0588811058022	0.203258004735	0
mix_39	0.503364485913	0.0	0.272503089007	0.0478431622902	0.176289262789	0
mix_40	0.342830352912	0.137830775189	0.0898666440778	0.429472227821	0.0	0
