	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_66	0.2212	0.0	0.0	0.0149	0.5905	0.1734
Mix_67	0.3563	0.0	0.0223	0.346	0.2328	0.0425
Mix_68	0.0619	0.0	0.0	0.2151	0.32	0.403
Mix_69	0.3126	0.0	0.0	0.1405	0.5127	0.0341
Mix_70	0.0283	0.0	0.0	0.1739	0.3771	0.4206
Mix_71	0.0935	0.0	0.0994	0.1416	0.6387	0.0267
Mix_72	0.0065	0.0	0.0	0.3404	0.0532	0.6
Mix_73	0.0	0.0	0.164	0.0798	0.7275	0.0287
Mix_74	0.238	0.0	0.1674	0.2705	0.3216	0.0026
Mix_75	0.0779	0.0	0.2154	0.0588	0.5526	0.0952
Mix_76	0.0793	0.0	0.1867	0.0357	0.6539	0.0445
Mix_77	0.0455	0.0	0.0112	0.3593	0.5302	0.0538
Mix_78	0.0	0.0	0.0	0.0	0.7704	0.2296
Mix_79	0.0	0.0	0.4514	0.2568	0.2918	0.0
Mix_80	0.091	0.0	0.0	0.1859	0.3574	0.3657
Mix_81	0.087	0.0	0.0794	0.2567	0.5502	0.0267
Mix_82	0.1834	0.0	0.0135	0.0	0.7267	0.0764
Mix_83	0.2159	0.0	0.0	0.2321	0.5119	0.0401
Mix_84	0.0777	0.0	0.0	0.2541	0.4142	0.2541
Mix_85	0.1267	0.0	0.0924	0.0044	0.6365	0.1399
Mix_86	0.0054	0.0	0.1299	0.2804	0.5657	0.0186
Mix_87	0.447	0.0	0.1907	0.2938	0.0639	0.0045
Mix_88	0.2406	0.0	0.0	0.126	0.0516	0.5818
Mix_89	0.0	0.0	0.0713	0.3179	0.5791	0.0318
Mix_90	0.1355	0.0	0.3959	0.0	0.4337	0.0349
Mix_91	0.4465	0.0	0.0003	0.0578	0.3602	0.1352
Mix_92	0.1311	0.0	0.1966	0.2149	0.4123	0.045
Mix_93	0.0374	0.0	0.0	0.306	0.0	0.6566
Mix_94	0.2814	0.0	0.0	0.1278	0.1573	0.4336
Mix_95	0.0598	0.0	0.0424	0.1358	0.4458	0.3161
Mix_96	0.0	0.0	0.0	0.1514	0.4769	0.3718
Mix_97	0.1514	0.0	0.1266	0.2997	0.4062	0.016
Mix_98	0.3476	0.0	0.0	0.5375	0.0	0.115
Mix_99	0.0	0.0	0.0	0.0	0.417	0.583
Mix_100	0.1133	0.0	0.0577	0.3792	0.3978	0.052
