	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil	Other
S10001	0.538046226129	0.442394228033	0.0195595458383	0	0	0
S10006	0.517902981585	0.482097018415	0.0	0	0	0
S1001	0.490846345429	0.483745117061	0.02540853751	0	0	0
S10010	0.543037874986	0.4351374458	0.0218246792138	0	0	0
S10011	0.499291952649	0.468717877937	0.0319901694139	0	0	0
S10014	0.520880763772	0.472745281876	0.00637395435219	0	0	0
S10026	0.507990102057	0.492009897943	0.0	0	0	0
S10032	0.492767332375	0.459049663034	0.0481830045911	0	0	0
S10036	0.524133735353	0.475866264647	0.0	0	0	0
S10042	0.508709857761	0.472309509985	0.018980632254	0	0	0
S10044	0.51304632843	0.48695367157	0.0	0	0	0
S10049	0.509407251033	0.490592748967	0.0	0	0	0
S10057	0.492140503728	0.495601559733	0.0122579365392	0	0	0
S10062	0.50648500268	0.466432529087	0.0270824682327	0	0	0
S10066	0.558371175817	0.423900206217	0.0177286179661	0	0	0
S10067	0.492097707042	0.507902292958	0.0	0	0	0
S1007	0.510348648922	0.475820158293	0.0138311927855	0	0	0
S10073	0.500449353963	0.499550646037	0.0	0	0	0
S10077	0.508433861455	0.444999204679	0.0465669338664	0	0	0
S10080	0.502180866443	0.451284995585	0.0465341379717	0	0	0
S10082	0.501815730609	0.498184269391	0.0	0	0	0
S10087	0.508139448168	0.491860551832	0.0	0	0	0
S10089	0.544986665756	0.455013334244	0.0	0	0	0
S1009	0.473602110911	0.518467896819	0.00792999226965	0	0	0
S10090	0.549228137623	0.450771862377	0.0	0	0	0
S10093	0.499402179545	0.458420316537	0.0421775039185	0	0	0
S10094	0.514611874729	0.466324614861	0.01906351041	0	0	0
S1010	0.504103986632	0.4575255613	0.0383704520689	0	0	0
S10111	0.493164750602	0.506835249398	0.0	0	0	0
S10116	0.451142337956	0.504789424074	0.0440682379701	0	0	0
S10119	0.494041991297	0.505958008703	0.0	0	0	0
S10121	0.522266645238	0.477733354762	0.0	0	0	0
S10130	0.537670703606	0.444731838129	0.0175974582647	0	0	0
S10140	0.539591370479	0.455793271676	0.00461535784465	0	0	0
S10142	0.487755687377	0.512244312623	0.0	0	0	0
S10150	0.559507390702	0.401705727342	0.0387868819556	0	0	0
S10155	0.502705335035	0.485825203977	0.0114694609877	0	0	0
S1016	0.531563975014	0.467943426736	0.00049259824912	0	0	0
S10163	0.510717264588	0.441036030776	0.0482467046354	0	0	0
S10167	0.491489011437	0.486411252307	0.0220997362557	0	0	0
S10168	0.492602935714	0.507397064286	0.0	0	0	0
S10173	0.478356558026	0.520705069829	0.000938372144783	0	0	0
S10175	0.525415889585	0.474584110415	0.0	0	0	0
S10179	0.470912343571	0.520400976112	0.0086866803165	0	0	0
S10186	0.449218162027	0.532389278561	0.0183925594122	0	0	0
S1019	0.503481781486	0.49419698723	0.00232123128457	0	0	0
S10190	0.483292331332	0.512936071024	0.00377159764388	0	0	0
S10195	0.535346243085	0.455609650259	0.00904410665615	0	0	0
S10196	0.511270220002	0.482622058884	0.00610772111323	0	0	0
S10200	0.524525240826	0.461056436071	0.0144183231029	0	0	0
S10201	0.599117898973	0.400472789344	0.000409311683127	0	0	0
S10202	0.51519200985	0.45927832158	0.0255296685709	0	0	0
S10205	0.516475414998	0.483524585002	0.0	0	0	0
S10211	0.494989422643	0.480475856983	0.0245347203746	0	0	0
S10221	0.496631698522	0.485035254592	0.0183330468858	0	0	0
S10222	0.549843789939	0.450156210061	0.0	0	0	0
S10226	0.531948965962	0.468051034038	0.0	0	0	0
S10227	0.525270516761	0.457614596586	0.0171148866528	0	0	0
S10228	0.52118969284	0.471650124281	0.00716018287884	0	0	0
S10232	0.45493455997	0.535408187036	0.00965725299396	0	0	0
S10248	0.501649379001	0.498350620999	0.0	0	0	0
S10249	0.524514959617	0.402827525529	0.0726575148541	0	0	0
S1025	0.497151521447	0.502848478553	0.0	0	0	0
S10266	0.5380142791	0.425029403895	0.0369563170044	0	0	0
S10269	0.542208771905	0.457791228095	0.0	0	0	0
S10272	0.544057328993	0.455942671007	0.0	0	0	0
S10273	0.532137622378	0.467862377622	0.0	0	0	0
S10274	0.514097272279	0.478217412988	0.0076853147327	0	0	0
S1028	0.510184033136	0.489815966864	0.0	0	0	0
S10280	0.511619153202	0.471036613888	0.0173442329091	0	0	0
S10283	0.468706923924	0.520803320043	0.0104897560327	0	0	0
S1029	0.51138363469	0.485603733317	0.00301263199307	0	0	0
S10292	0.49298627817	0.50701372183	0.0	0	0	0
S10294	0.484895089674	0.515104910326	0.0	0	0	0
S10302	0.502958886641	0.491018317332	0.00602279602645	0	0	0
S10303	0.508419126853	0.474910098964	0.0166707741828	0	0	0
S10323	0.524652410755	0.464372668998	0.0109749202461	0	0	0
S10326	0.52795946271	0.47204053729	0.0	0	0	0
S10328	0.510915745829	0.489084254171	0.0	0	0	0
S10329	0.507845736088	0.492154263912	0.0	0	0	0
S10336	0.515803306431	0.469287099526	0.0149095940428	0	0	0
S10340	0.526531285278	0.473468714722	0.0	0	0	0
S10347	0.513990088056	0.465367651834	0.0206422601108	0	0	0
