	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	0.0328985566837	2.83842910431e-06	1.42192226896e-08	1.42812454979e-10	3.66205417943e-06	0.967089920149
Mix_2	0.0335693054775	5.80903504543e-07	8.98845430458e-07	3.16737757978e-07	0.000288626587477	0.966139654716
Mix_3	0.0354765682994	3.71663803755e-06	6.81898008e-09	3.79026527822e-06	5.83668088127e-10	0.964513064815
Mix_4	0.0347180190209	1.2293690876e-06	6.24329807898e-06	9.14633703516e-08	8.73093680501e-05	0.965127511405
Mix_5	0.0356351172835	4.49840827829e-09	2.30841600812e-09	5.44307851229e-05	0.000156398015019	0.964147735036
Mix_6	0.0337993768084	1.31177205373e-05	6.19907049216e-06	5.89231777291e-06	2.1979236895e-07	0.966175186421
Mix_7	0.0363937974414	3.08815950379e-08	3.53900622279e-06	3.04924069545e-06	3.155989322e-05	0.963568020255
Mix_8	0.0350342721195	5.40028331752e-07	4.36706682307e-06	1.0371545529e-06	2.3962867027e-08	0.964912007141
Mix_9	0.0352315138682	2.9658525507e-05	3.00843483251e-05	1.37345538561e-08	3.33122251842e-09	0.964694934067
Mix_10	0.0358351792142	1.47884409798e-06	3.47184356432e-07	2.53660696844e-08	1.36515411913e-06	0.964161474444
Mix_11	0.0342219117981	1.60417192589e-08	3.09982669552e-06	2.23054358543e-05	0.000183903129838	0.965566429117
Mix_12	0.0334682867175	6.47913165261e-07	2.2378421449e-05	1.80086533882e-05	1.50994634639e-10	0.966490066822
Mix_13	0.0365707886061	5.38304005551e-06	7.75156828006e-06	5.45353764638e-07	4.23402787659e-09	0.963414925828
Mix_14	0.0360983815682	2.03283055568e-07	4.74167387339e-09	1.62099913777e-05	2.95453896592e-06	0.963878084265
Mix_15	0.0350658497807	1.28213537473e-06	5.32784113727e-08	4.18759116132e-05	9.64061578399e-05	0.964794092507
Mix_16	0.0357005552987	5.10641965478e-06	1.01772613988e-09	1.58265710489e-05	1.32717809521e-06	0.964276961557
Mix_17	0.0357162907357	2.55045150513e-06	2.85822302744e-08	3.56059092628e-08	8.80676701767e-08	0.964265743125
Mix_18	0.0342844499546	5.16378164259e-05	3.25961977166e-10	2.32965033655e-05	3.24541969572e-06	0.965637075962
Mix_19	0.0342501695217	3.35839321824e-05	8.56853010591e-05	3.73398850575e-08	9.40080260709e-10	0.96562818889
Mix_20	0.035211889074	6.46145860891e-06	7.76903983273e-10	2.91974592055e-06	2.49082534277e-07	0.964778470618
Mix_21	0.0346334208334	6.75445117649e-05	6.95435506288e-09	2.6040698473e-05	4.17252787388e-08	0.96527286858
Mix_22	0.0341048823721	2.05498773079e-06	1.42277380325e-05	4.01586522929e-07	1.57177747521e-09	0.96586257818
Mix_23	0.0354023138738	1.88525162434e-05	1.82906636491e-06	2.01828332255e-08	1.56655325721e-05	0.96456131858
Mix_24	0.0347320453567	5.11544833593e-08	2.7637877719e-06	1.4419411158e-09	2.42450430846e-05	0.96523852686
Mix_25	0.0371034213862	2.64651379168e-07	8.33521549453e-06	3.28968067259e-08	1.38993403453e-05	0.96287404115
Mix_26	0.0364649417504	1.86842667064e-06	7.187195895e-07	4.94327834124e-09	1.25636388685e-07	0.963527517486
Mix_27	0.0367314164202	7.48585988514e-07	6.15878746104e-06	4.70775563208e-06	1.52997547224e-08	0.963256951527
Mix_28	0.0341949810158	5.93871513911e-06	3.51376741816e-10	4.06313055842e-05	2.36290462823e-07	0.965757259557
Mix_29	0.0365639568058	1.82780620777e-05	1.03638750542e-10	1.91303166215e-05	4.46752631627e-07	0.963398136529
Mix_30	0.036587257395	8.82925671581e-06	2.1113211264e-08	4.7214309442e-07	1.62718186694e-06	0.963401789245
Mix_31	0.0355680507218	4.80920198979e-06	1.34571122912e-06	6.72976709597e-10	3.52866790371e-06	0.964422197145
Mix_32	0.0344591974428	6.50905401036e-08	9.26280132623e-09	2.62977964259e-05	0.000101842540601	0.96541212229
Mix_33	0.0347555851813	9.9442312722e-06	1.87117988846e-08	8.97027327101e-06	4.98283299545e-06	0.965216746585
Mix_34	0.033966576459	1.14335543146e-05	2.02508200522e-09	8.78657708344e-08	2.01479928475e-06	0.966000175914
Mix_35	0.0350169771381	3.30244981143e-06	2.57967006842e-08	5.66436709719e-07	2.12862199403e-07	0.9649704365
Mix_36	0.0357530346371	7.23758654669e-06	5.19648948666e-10	8.73231929901e-06	5.4265634579e-09	0.964230398419
Mix_37	0.0352739290934	2.23168410415e-06	2.44846608637e-07	7.69596308682e-10	4.29738358998e-06	0.96471851903
Mix_38	0.033652000985	4.71683343432e-06	2.40722643158e-05	3.42702994491e-06	1.42102456829e-08	0.966315198568
Mix_39	0.0345089635938	4.31348284225e-07	4.41731492045e-06	4.96065756459e-06	1.24852175902e-05	0.965468741581
Mix_40	0.0360819853488	9.59232417426e-07	2.43770788058e-05	1.36829688385e-05	1.00919366078e-07	0.963867542621
Mix_41	0.0340063679585	1.86264398249e-07	1.09346651206e-05	4.21413129955e-10	0.000134502156964	0.965847825419
Mix_42	0.0368880358508	5.42686161811e-06	7.69809432969e-07	6.42908025545e-09	1.73586697717e-06	0.963091132189
Mix_43	0.0353245781926	1.01740312071e-06	1.39825798835e-07	2.76337114349e-09	5.12581642181e-06	0.964663943542
Mix_44	0.0326681899929	2.92119902054e-08	1.13288113249e-10	1.67224236014e-05	0.000188565861718	0.967116563946
Mix_45	0.0358467035316	4.48696539129e-06	1.75980384472e-11	1.74696987992e-05	5.23906659496e-06	0.9641256269
Mix_46	0.0368077363427	9.84171223047e-07	4.6473475013e-06	5.67010586376e-08	2.33661389199e-05	0.963157229424
Mix_47	0.0344131323158	7.77037281853e-06	1.3574332432e-07	5.69905230833e-08	3.91158892349e-06	0.965574981448
Mix_48	0.0351837754302	1.5585108427e-06	5.09723817922e-10	1.38523545285e-05	1.8604783485e-05	0.964781821002
Mix_49	0.034980795298	5.77949386911e-07	3.06658826148e-08	1.49290812622e-06	4.65427277179e-06	0.964990184254
Mix_50	0.0361952205371	1.56152739492e-05	7.71456713938e-06	1.54688976552e-09	1.90980057999e-08	0.963775979258
Mix_51	0.0350339478251	1.68348668663e-08	2.36767656887e-10	1.13893857284e-06	1.38978063952e-07	0.964940328027
Mix_52	0.035822070297	1.31941328221e-06	1.32190126917e-09	1.11302431623e-05	3.17222406019e-06	0.964161617986
Mix_53	0.0351911054994	1.65823877301e-06	3.84446629594e-06	1.28047919657e-06	6.42554222788e-08	0.964802045484
Mix_54	0.0326378436323	3.25518337681e-07	1.02119930688e-05	4.38262070191e-10	2.04720274043e-09	0.967348619242
Mix_55	0.0346644695916	8.43691092557e-06	1.87083101405e-09	1.94178575328e-05	8.10844756574e-06	0.965299564549
Mix_56	0.0358444040718	7.07428455525e-06	1.51276635426e-06	7.43939844093e-09	2.10937539908e-07	0.964146781558
Mix_57	0.0327348185235	2.20698437877e-06	2.13813834163e-09	2.75240240515e-06	1.04068369733e-06	0.967257823937
Mix_58	0.0352020092527	8.70082792808e-06	1.57223583952e-09	2.04695943806e-11	1.87031686767e-07	0.964785757567
Mix_59	0.0346784857376	1.86434994502e-07	1.06052781838e-07	1.18116350045e-05	9.11869507894e-06	0.965300287138
Mix_60	0.0384140108018	4.13606372289e-05	6.65957102254e-09	8.99178015982e-05	2.93539482007e-05	0.961423125543
Mix_61	0.0355836788085	3.12316573429e-06	1.29478912499e-09	2.85089149959e-09	4.34771787449e-06	0.964407184499
Mix_62	0.0363093838757	1.36649990399e-05	4.04205645461e-12	6.52883784724e-05	4.15434806596e-06	0.963604673976
Mix_63	0.0326987927532	3.42630083292e-06	1.7663642784e-05	2.11020400811e-06	2.5829604241e-05	0.967244892483
Mix_64	0.0343638043948	4.62276684344e-05	7.48704158235e-05	2.07988667303e-05	3.67559754485e-11	0.965494295488
Mix_65	0.0350761890582	3.00829589176e-06	4.7108232999e-06	9.92335562756e-08	1.90456331336e-05	0.964896943924
Mix_66	0.0358384996551	1.03859399224e-07	3.49492533511e-07	2.58679028505e-06	2.56394926712e-05	0.964127929923
Mix_67	0.0343121857704	5.83111988707e-06	6.73028514508e-08	4.34373738779e-08	4.95071049074e-07	0.965680125088
Mix_68	0.0360203286878	2.82894633305e-05	1.52197171261e-08	3.22806881639e-09	2.18627064551e-05	0.963928375491
Mix_69	0.0364849517991	1.88173927857e-07	9.65033687875e-07	1.72821965767e-07	2.8948521904e-06	0.963506819235
Mix_70	0.0355435044589	1.13128497735e-05	9.48420266036e-08	5.20748280313e-06	1.04624224168e-05	0.964428009533
Mix_71	0.0361242544556	1.43010955786e-07	4.33640137503e-09	8.59852079367e-07	1.93915965385e-06	0.963870232616
Mix_72	0.0343086314253	2.1129812196e-06	3.23493524808e-07	7.75706605574e-08	1.24955096236e-06	0.965671161387
Mix_73	0.0346763351016	1.2813113678e-05	1.19240032409e-05	1.11594107905e-09	8.42579421983e-06	0.965290488655
Mix_74	0.0344988471262	1.89546714307e-06	1.8116643981e-07	2.6295459882e-08	0.000223534716414	0.965275514491
Mix_75	0.0343538173772	7.40735112943e-06	5.1268966928e-06	1.10651158868e-09	6.34117846909e-05	0.965555691751
Mix_76	0.0354531721823	8.52584234413e-07	2.59386335699e-06	1.46182701229e-06	5.90094050159e-06	0.96453599474
Mix_77	0.0328406593517	7.40279890026e-08	2.18317992583e-05	8.97895633625e-06	0.000124986859048	0.966988800712
Mix_78	0.0356964978965	1.42768973749e-06	3.2113442345e-10	2.85450956719e-05	7.02294729494e-05	0.964177107291
Mix_79	0.032703957236	2.07466229955e-07	5.76700928125e-11	1.55372336934e-05	5.90390997765e-05	0.967213937246
Mix_80	0.034172587264	1.15156306053e-05	3.20094226195e-10	4.54517265729e-05	2.13087630741e-07	0.965762007015
Mix_81	0.0350208529381	8.4750899001e-06	5.17835719928e-06	3.03707682827e-07	7.5044534755e-06	0.964957684038
Mix_82	0.0372418904999	7.61024125391e-07	1.68579909026e-05	8.00125432303e-08	6.09889139776e-05	0.962679421011
Mix_83	0.0350156557522	1.53222205487e-08	9.5152904749e-07	1.84305047301e-05	0.000143999811332	0.964820622988
Mix_84	0.0354954013034	1.40857814048e-05	2.38461154185e-09	1.74026146048e-05	3.71417074386e-07	0.96445007765
Mix_85	0.0353218874382	1.35386499099e-06	5.80780326095e-05	6.2468387758e-06	6.12714181448e-11	0.96460596456
Mix_86	0.0343546883333	4.81961446354e-07	3.83735651654e-09	4.69118956594e-05	0.000146654322249	0.965451191003
Mix_87	0.0352998404484	1.85528546624e-06	6.90714024162e-09	1.28701936066e-05	2.01345644527e-05	0.96466528372
Mix_88	0.036812546024	8.99300619841e-08	2.41165614064e-06	1.33679193563e-06	1.74347303747e-06	0.963181855551
Mix_89	0.0327022948355	1.57986306115e-05	6.34175655911e-05	4.33310199718e-07	3.14684644811e-10	0.967216225343
Mix_90	0.0344462180887	6.87582899588e-07	1.75544404221e-08	9.04418193294e-07	3.69196322071e-06	0.9655484792
