	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	582.812779334	663.190307129	1289.53113462	1454.39339652	908.563187082	776.906321366	0	5855.98700328
mix_2	591.077274377	598.985412214	1160.9342513	1542.62128578	920.063725754	720.34824128	0	5791.16441427
mix_3	546.017371955	514.433844908	977.904873212	1532.87679684	1106.75934268	829.56483014	0	5665.39577749
mix_4	630.559393959	766.504505812	1292.09647613	1322.26347385	894.695396538	696.827522829	0	5898.80340904
mix_5	594.82482131	653.596983235	1181.11699688	1348.61634088	1017.33473684	738.797996303	0	5789.26617661
mix_6	619.755444397	738.425945135	1290.01289028	1357.47977572	927.471179382	686.61198655	0	5865.1859225
mix_7	580.542435041	584.635486895	1096.43845592	1410.14853586	1056.4784082	755.304489846	0	5710.58943468
mix_8	553.504138065	570.788515004	1137.61102378	1510.30978516	1033.63255793	739.912714091	0	5690.49989128
mix_9	657.325743646	823.221067653	1380.8272116	1296.38070046	843.009543016	685.046701674	0	5988.84555981
mix_10	627.823324135	715.499110156	1143.01040673	1414.66574552	919.846564702	810.528680202	0	5886.33843738
mix_11	626.717536875	711.437120891	1322.01673581	1432.01616026	802.51093995	788.157366536	0	6028.0794602
mix_12	591.772830074	704.26012411	1216.98808684	1372.60922811	992.382370021	731.238060812	0	5792.57131799
mix_13	629.527723434	808.215446068	1259.22104455	1462.15734751	843.265883039	736.608500131	0	5877.26434741
mix_14	656.379141194	813.39447313	1317.66531389	1317.9777194	819.598951255	773.446031205	0	6024.59212729
mix_15	582.838535718	638.070810548	1182.33862502	1445.83220127	1011.10460027	717.353815841	0	5727.29150222
mix_16	546.891575949	475.448886398	944.157015638	1528.19063067	1175.0633396	750.88163602	0	5552.59887477
mix_17	550.32528397	509.027133101	952.099131836	1529.94009687	1146.67812107	735.95049033	0	5541.10217965
mix_18	628.89439289	740.154816134	1129.33638429	1525.67936321	856.236903247	787.464074326	0	5886.01671063
mix_19	534.157494815	520.991587985	1004.46661437	1560.47299562	1117.74209561	808.480893602	0	5645.57119519
mix_20	628.566684983	724.831223037	1259.64932043	1458.78351182	883.616781309	688.547894069	0	5839.38639782
mix_21	574.956944848	641.679381758	1065.91825789	1500.95181749	1060.30604029	726.45127383	0	5639.71969225
mix_22	624.34046701	746.213945219	1287.64154333	1327.92389875	871.281479146	809.220100129	0	6010.42530194
mix_23	630.090973181	769.253712657	1299.0867172	1447.37052271	818.609127462	748.054774084	0	5970.50691843
mix_24	587.349954903	659.418230607	1168.57678661	1411.93463992	1026.21764708	709.784528683	0	5733.72989679
mix_25	650.281578722	815.180568142	1347.86441159	1364.1135675	829.955173359	694.906172924	0	5973.24979186
mix_26	564.486501395	623.029441376	1025.70182579	1522.86895555	1068.33087043	792.061861406	0	5667.98215067
mix_27	623.654828056	734.729148769	1338.25766294	1399.84785549	867.02274333	743.964977883	0	5957.07505597
mix_28	616.780950876	710.224680245	1244.57136822	1405.21632876	940.39524607	708.672804169	0	5833.08880278
mix_29	606.247719984	690.884511386	1274.29006269	1420.16498439	872.464779876	778.208789818	0	5922.72939851
mix_30	636.484506811	787.830684229	1310.44814998	1346.73863453	877.208721531	706.597366382	0	5921.5747031
mix_31	610.487169203	726.798429597	1230.26905172	1436.08375823	900.568708854	766.904942236	0	5874.37555391
mix_32	672.505026204	865.137456444	1340.28332736	1274.48124574	750.601136999	809.029644056	0	6140.56443222
mix_33	599.888346326	726.730830376	1168.36853076	1487.37136111	941.595674185	792.539663991	0	5807.34736559
mix_34	569.719294575	583.214188893	1009.13612606	1565.15700597	1007.59811277	837.732685525	0	5766.76776201
mix_35	606.560055905	730.953953147	1261.00694669	1360.56763819	925.631620015	750.178539558	0	5887.69427285
mix_36	605.869583463	691.55889057	1183.18950239	1375.20601701	961.782542472	789.117998824	0	5844.90016147
mix_37	552.773019746	561.557785162	1049.69746991	1501.68592169	1101.8052436	755.075373405	0	5627.45060758
mix_38	562.585331597	575.00924082	1102.88659236	1470.62846724	1071.92995171	777.285837704	0	5708.48111964
mix_39	617.659549717	713.435723659	1262.01568107	1400.0974023	912.893025934	700.122475241	0	5853.39218923
mix_40	611.701596071	710.542626914	1193.30917869	1358.32612611	949.425808198	803.825646322	0	5864.75500002
mix_41	564.179908429	598.223709214	1041.24568408	1526.6832159	1046.21929223	819.800046649	0	5728.15303646
mix_42	690.619664015	869.359263056	1292.13262164	1341.20879702	741.997213912	714.176529011	0	6081.77198542
mix_43	601.371101231	643.210280477	1052.01597445	1493.90049202	993.455221567	807.036158557	0	5782.14169647
mix_44	632.677147153	735.304650142	1271.72319753	1456.92969795	829.398915687	746.387959158	0	5927.86023283
mix_45	600.899103208	643.98789149	1192.04053369	1373.23782767	971.596874347	740.570470766	0	5825.17325792
mix_46	571.850123965	660.979218332	1113.421279	1461.6508442	1003.40187897	843.639963813	0	5810.34678273
mix_47	507.392316744	392.396739176	821.090635116	1679.620213	1227.65692365	750.594528177	0	5460.32818491
mix_48	650.607991728	778.001861348	1195.12982822	1425.93171074	824.264578664	797.504949416	0	5986.08414553
mix_49	620.450922255	727.296478654	1253.50680707	1296.06108182	844.929233068	909.926922258	0	6114.42849081
mix_50	618.747717873	729.704854154	1274.29815946	1353.37158104	910.936660352	716.193545519	0	5882.05337826
mix_51	563.9453849	567.128929116	980.434070249	1520.65072225	1098.32284518	794.844018386	0	5647.10867473
mix_52	576.637797919	610.869479762	1051.98787036	1511.79258142	1025.91848311	806.659759695	0	5749.72952156
mix_53	620.026914598	626.04439284	1077.32318271	1521.67364668	925.270827424	812.645045064	0	5849.37402071
mix_54	616.359298599	716.652417831	1203.86439289	1411.6501492	959.841600371	742.922156339	0	5828.50365318
mix_55	593.356458254	684.566892595	1103.26167211	1521.66296921	985.299126004	744.990462088	0	5727.02265316
mix_56	625.783197961	806.662804292	1287.3360699	1380.33255641	885.155320853	763.56129702	0	5937.82362401
mix_57	642.372741204	785.573289129	1332.03233217	1298.88686707	862.318095155	722.667371833	0	5983.35579527
mix_58	581.175570376	672.560656055	1203.64175715	1439.03882221	1003.03565061	722.626194364	0	5756.11310269
mix_59	584.292640422	574.821648025	1009.7423062	1481.62903467	1037.03833974	834.930684727	0	5776.83104452
mix_60	608.162916193	705.458933158	1163.74209448	1479.168256	949.150081002	765.754130441	0	5804.63600792
