	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	-0.0561661566338	0.0309274761528	0.0329929640802	0	0	0	0	0
mix_2	0.0	0.0	0.0	0	0	0	0	0
mix_3	0.0	0.0	0.0	0	0	0	0	0
mix_4	0.0	0.0430281263309	0.0296210305724	0	0	0	0	0
mix_5	0.0	0.0	6.8756733493e-05	0	0	0	0	0
mix_6	0.0	0.0256122727056	0.0356752173807	0	0	0	0	0
mix_7	0.0	0.0	0.0	0	0	0	0	0
mix_8	-0.0494425287011	0.0	0.0	0	0	0	0	0
mix_9	0.0	0.0546278976322	0.0500961076115	0	0	0	0	0
mix_10	0.0247269605632	0.0229159422645	0.0	0	0	0	0	0
mix_11	0.0	0.0204217974709	0.0158344940364	0	0	0	0	0
mix_12	0.0	0.0239127823295	0.0285706738981	0	0	0	0	0
mix_13	0.0	0.128057474776	0.0218231320211	0	0	0	0	0
mix_14	0.0	0.0434757022321	0.0181358326503	0	0	0	0	0
mix_15	0.0	0.0104689715716	0.0157766158489	0	0	0	0	0
mix_16	0.0	0.0	0.0	0	0	0	0	0
mix_17	0.0	0.0	0.0	0	0	0	0	0
mix_18	0.11808167909	0.118710789711	0.0	0	0	0	0	0
mix_19	-0.0254724279697	0.0	0.0	0	0	0	0	0
mix_20	0.0	0.0231190072576	0.0259412532083	0	0	0	0	0
mix_21	0.0	0.0857817736066	0.0	0	0	0	0	0
mix_22	0.0	0.0162847616082	0.0144375319903	0	0	0	0	0
mix_23	0.0	0.0241765901441	0.0301872104861	0	0	0	0	0
mix_24	0.0	0.0	0.011880735034	0	0	0	0	0
mix_25	0.0	0.0768322608208	0.0456906495615	0	0	0	0	0
mix_26	0.0	0.0402436293189	0.0	0	0	0	0	0
mix_27	0.0	0.0280091981915	0.0399488101403	0	0	0	0	0
mix_28	0.0	0.0145256991751	0.0256207584471	0	0	0	0	0
mix_29	0.0	0.0170843517687	0.0161882355413	0	0	0	0	0
mix_30	0.0	0.0612190062805	0.0365479350802	0	0	0	0	0
mix_31	0.0	0.0103542728348	0.00430871965785	0	0	0	0	0
mix_32	0.0	0.057464204725	0.0143065574475	0	0	0	0	0
mix_33	0.0	0.108546128133	0.0	0	0	0	0	0
mix_34	0.0	0.0	0.0	0	0	0	0	0
mix_35	0.0	0.0142844760333	0.021949494563	0	0	0	0	0
mix_36	0.0	0.0	0.0	0	0	0	0	0
