Tool	Reference	SampleName	CellType	Prediction	Answer	Error	SqError
Cibersort	10XImmune.tsv	Mix_1	B Cells	0	0.114803625	0.114803625	0.0131798723131
Cibersort	10XImmune.tsv	Mix_1	CD4 T Cells	0.343094000997	0.160552438	0.182541562997	0.0333214222214
Cibersort	10XImmune.tsv	Mix_1	NK Cells	0.144543948956	0.246870954	0.102327005044	0.0104708159613
Cibersort	10XImmune.tsv	Mix_1	Monocytes	0	0.391022874	0.391022874	0.152898887991
Cibersort	10XImmune.tsv	Mix_1	CD8 T Cells	0.161991788073	0.086750108	0.075241680073	0.00566131042021
Cibersort	10XImmune.tsv	Mix_2	B Cells	0	0.281553398	0.281553398	0.0792723159253
Cibersort	10XImmune.tsv	Mix_2	CD4 T Cells	0.420837473466	0.295646727	0.125190746466	0.0156727230007
Cibersort	10XImmune.tsv	Mix_2	NK Cells	0.132432212224	0.206702161	0.074269948776	0.00551602529119
Cibersort	10XImmune.tsv	Mix_2	Monocytes	0	0.196680238	0.196680238	0.0386831160197
Cibersort	10XImmune.tsv	Mix_2	CD8 T Cells	0.0919550564316	0.019417476	0.0725375804316	0.00526170057487
Cibersort	10XImmune.tsv	Mix_3	B Cells	0	0.09283461	0.09283461	0.00861826481385
Cibersort	10XImmune.tsv	Mix_3	CD4 T Cells	0.260173894943	0.07976566	0.180408234943	0.0325471312352
Cibersort	10XImmune.tsv	Mix_3	NK Cells	0.230460962631	0.309148265	0.078687302369	0.00619169155411
Cibersort	10XImmune.tsv	Mix_3	Monocytes	0	0.17260027	0.17260027	0.0297908532041
Cibersort	10XImmune.tsv	Mix_3	CD8 T Cells	0.25117556589	0.345651194	0.09447562811	0.00892564430678
Cibersort	10XImmune.tsv	Mix_4	B Cells	0	0.14825841	0.14825841	0.0219805561357
Cibersort	10XImmune.tsv	Mix_4	CD4 T Cells	0.353071412625	0.213456386	0.139615026625	0.0194923556595
Cibersort	10XImmune.tsv	Mix_4	NK Cells	0.234189736455	0.294730575	0.060540838545	0.00366519313173
Cibersort	10XImmune.tsv	Mix_4	Monocytes	0	0.1128312	0.1128312	0.0127308796934
Cibersort	10XImmune.tsv	Mix_4	CD8 T Cells	0.15156745242	0.23072343	0.07915597758	0.00626566878665
Cibersort	10XImmune.tsv	Mix_5	B Cells	0	0.426745778	0.426745778	0.182111959041
Cibersort	10XImmune.tsv	Mix_5	CD4 T Cells	0.283867909958	0.096759471	0.187108438958	0.0350095679293
Cibersort	10XImmune.tsv	Mix_5	NK Cells	0.212700545153	0.297124601	0.084424055847	0.00712742120566
Cibersort	10XImmune.tsv	Mix_5	Monocytes	0	0.057507987	0.057507987	0.00330716856879
Cibersort	10XImmune.tsv	Mix_5	CD8 T Cells	0.0900156728521	0.121862163	0.0318464901479	0.00101419893474
Cibersort	10XImmune.tsv	Mix_6	B Cells	0	0.194472362	0.194472362	0.0378194995819
Cibersort	10XImmune.tsv	Mix_6	CD4 T Cells	0.284933485116	0.007035176	0.277898309116	0.0772274702095
Cibersort	10XImmune.tsv	Mix_6	NK Cells	0.118169509376	0.191959799	0.073790289624	0.00544500684279
Cibersort	10XImmune.tsv	Mix_6	Monocytes	0	0.436180905	0.436180905	0.190253781887
Cibersort	10XImmune.tsv	Mix_6	CD8 T Cells	0.15432690561	0.170351759	0.01602485339	0.000256795926171
Cibersort	10XImmune.tsv	Mix_7	B Cells	0	0.186774942	0.186774942	0.0348848789591
Cibersort	10XImmune.tsv	Mix_7	CD4 T Cells	0.390769772229	0.231631864	0.159137908229	0.0253248738355
Cibersort	10XImmune.tsv	Mix_7	NK Cells	0.178605487782	0.190641918	0.012036430218	0.000144875652393
Cibersort	10XImmune.tsv	Mix_7	Monocytes	0	0.071925754	0.071925754	0.00517331408847
Cibersort	10XImmune.tsv	Mix_7	CD8 T Cells	0.171934125185	0.319025522	0.147091396815	0.021635879017
Cibersort	10XImmune.tsv	Mix_8	B Cells	0	0.247502775	0.247502775	0.0612576236327
Cibersort	10XImmune.tsv	Mix_8	CD4 T Cells	0.448601858987	0.293747688	0.154854170987	0.0239798142721
Cibersort	10XImmune.tsv	Mix_8	NK Cells	0.0541692377948	0.039955605	0.0142136327948	0.000202027357225
Cibersort	10XImmune.tsv	Mix_8	Monocytes	0	0.267110618	0.267110618	0.0713480822483
Cibersort	10XImmune.tsv	Mix_8	CD8 T Cells	0.0416423802112	0.151683315	0.110040934789	0.0121090073292
Cibersort	10XImmune.tsv	Mix_9	B Cells	0	0.246546547	0.246546547	0.0607851998376
Cibersort	10XImmune.tsv	Mix_9	CD4 T Cells	0.360478987878	0.194294294	0.166184693878	0.0276173524793
Cibersort	10XImmune.tsv	Mix_9	NK Cells	0.17426892015	0.234834835	0.06056591485	0.00366823004162
Cibersort	10XImmune.tsv	Mix_9	Monocytes	0	0.165765766	0.165765766	0.0274782891776
Cibersort	10XImmune.tsv	Mix_9	CD8 T Cells	0.0947040947993	0.158558559	0.0638544642007	0.00407739259836
Cibersort	10XImmune.tsv	Mix_10	B Cells	0	0.291297935	0.291297935	0.0848544869353
Cibersort	10XImmune.tsv	Mix_10	CD4 T Cells	0.258742643721	0.008849558	0.249893085721	0.0624465542912
Cibersort	10XImmune.tsv	Mix_10	NK Cells	0.135073641464	0.175884956	0.040811314536	0.00166556339416
Cibersort	10XImmune.tsv	Mix_10	Monocytes	0	0.269542773	0.269542773	0.0726533064765
Cibersort	10XImmune.tsv	Mix_10	CD8 T Cells	0.150151627947	0.254424779	0.104273151053	0.0108728900305
Cibersort	10XImmune.tsv	Mix_11	B Cells	0	0.228380315	0.228380315	0.0521575682795
Cibersort	10XImmune.tsv	Mix_11	CD4 T Cells	0.467884201581	0.411371237	0.056512964581	0.00319371516573
Cibersort	10XImmune.tsv	Mix_11	NK Cells	0.148595049324	0.209268992	0.060673942676	0.00368132731985
Cibersort	10XImmune.tsv	Mix_11	Monocytes	0	0.117056856	0.117056856	0.0137023075366
Cibersort	10XImmune.tsv	Mix_11	CD8 T Cells	0.0934383118973	0.033922599	0.0595157128973	0.00354212008167
Cibersort	10XImmune.tsv	Mix_12	B Cells	0	0.049975012	0.049975012	0.0024975018244
Cibersort	10XImmune.tsv	Mix_12	CD4 T Cells	0.326952234518	0.157921039	0.169031195518	0.0285715450582
Cibersort	10XImmune.tsv	Mix_12	NK Cells	0.184677872817	0.258870565	0.074192692183	0.00550455557336
Cibersort	10XImmune.tsv	Mix_12	Monocytes	0	0.330334833	0.330334833	0.109121101893
Cibersort	10XImmune.tsv	Mix_12	CD8 T Cells	0.182385123394	0.202898551	0.020513427606	0.000420800712147
Cibersort	10XImmune.tsv	Mix_13	B Cells	0	0.344918776	0.344918776	0.118968962037
Cibersort	10XImmune.tsv	Mix_13	CD4 T Cells	0.319429528817	0.111069135	0.208360393817	0.0434140537116
Cibersort	10XImmune.tsv	Mix_13	NK Cells	0.148047694441	0.173403853	0.025356158559	0.000642934776869
Cibersort	10XImmune.tsv	Mix_13	Monocytes	0	0.125425009	0.125425009	0.0157314328827
Cibersort	10XImmune.tsv	Mix_13	CD8 T Cells	0.106845600828	0.245183226	0.138337625172	0.0191372985382
Cibersort	10XImmune.tsv	Mix_14	B Cells	0	0.105327369	0.105327369	0.0110938546605
Cibersort	10XImmune.tsv	Mix_14	CD4 T Cells	0.342554720826	0.194794632	0.147760088826	0.0218330438499
Cibersort	10XImmune.tsv	Mix_14	NK Cells	0.272780076813	0.311102074	0.038321997187	0.0014685754684
