	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	0.63489660781	0.101236990673	0.0	0.0	0.0	0.00515835599921
mix_2	0.644681321746	0.0658505459431	0.0	0.0	0.0	0.00412329146354
mix_3	0.634123794518	0.258751383445	0.0	0.0	0.0	0.00288209661442
mix_4	0.6586482707	0.188153983862	0.0	0.0	0.0	0.00342082037796
mix_5	0.642314917956	0.213334353238	0.0	0.0	0.0	0.00310522929119
mix_6	0.652047832251	0.158235006382	0.0	0.0	0.0	0.00447175445526
mix_7	0.684209994847	0.193353576016	0.0	0.0	0.0	0.00393302632562
mix_8	0.704212074874	0.0778380349264	0.0	0.0	0.0	0.00457195973056
mix_9	0.616705797253	0.176955730529	0.0	0.0	0.0	0.00461898287664
mix_10	0.705352936132	0.162744657015	0.0	0.0	0.0	0.0043168103859
mix_11	0.648503601604	0.0686811564929	0.0	0.0	0.0	0.00441919307978
mix_12	0.616487820044	0.147156893901	0.0	0.0	0.0	0.00495233921925
mix_13	0.719007510356	0.156144863197	0.0	0.0	0.0	0.00391417213893
mix_14	0.716448489867	0.155939051773	0.0	0.0	0.0	0.00414749805072
mix_15	0.671797924839	0.211243664263	0.0	0.0	0.0	0.00358997221531
mix_16	0.651467950461	0.22206678102	0.0	0.0	0.0	0.00400612745702
mix_17	0.761352863737	0.159271246574	0.0	0.0	0.0	0.00486947618035
mix_18	0.68472806764	0.0187616460094	0.0	0.0	0.0	0.00430860728129
mix_19	0.676803378385	0.134776214946	0.0	0.0	0.0	0.00447652339753
mix_20	0.594424679537	0.310058909763	0.0	0.0	0.0	0.00712143432494
mix_21	0.670356790155	0.207283314721	0.0	0.0	0.0	0.00397262897517
mix_22	0.670482074962	0.142200676068	0.0	0.0	0.0	0.0041196497893
mix_23	0.694904545734	0.126355735957	0.0	0.0	0.0	0.00419971551354
mix_24	0.683239714215	0.00773316935757	0.0	0.0	0.0	0.00404305962902
mix_25	0.620323392687	0.200800804457	0.0	0.0	0.0	0.00422906797848
mix_26	0.573630891728	0.324424330088	0.0	0.0	0.0	0.00235882651009
mix_27	0.722016025227	0.0	0.0	0.0	0.0	0.00437124248927
mix_28	0.617762959519	0.285563743074	0.0	0.0	0.0	0.00224604492006
mix_29	0.645614259649	0.168528721793	0.0	0.0	0.0	0.0043964963261
mix_30	0.656846626659	0.164688015566	0.0	0.0	0.0	0.00418937917735
mix_31	0.644074611661	0.169418229846	0.0	0.0	0.0	0.00440396928151
mix_32	0.645015210349	0.207351381166	0.0	0.0	0.0	0.00326504252066
mix_33	0.672314993188	0.126769792392	0.0	0.0	0.0	0.0047584220815
mix_34	0.633922630079	0.0948723964209	0.0	0.0	0.0	0.00490300205458
