	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	0.00066976617416	0.0	0.000324478271982	0	0	0	0	0
mix_2	0.00227645189397	0.00176740091895	0.00191024317112	0	0	0	0	0
mix_3	0.00133947707964	0.00173232840273	0.00133630107384	0	0	0	0	0
mix_4	0.000863627915062	0.00147121896005	0.00165237347821	0	0	0	0	0
mix_5	0.000448935282859	0.00104651874425	0.0012512492575	0	0	0	0	0
mix_6	0.000568927197029	0.000977493860659	0.00130155379463	0	0	0	0	0
mix_7	0.00108620796271	0.00182904538245	0.00175752986003	0	0	0	0	0
mix_8	0.000412970785656	0.000526648674644	0.000797828281656	0	0	0	0	0
mix_9	0.000976772485669	0.00117159393583	0.00164972679644	0	0	0	0	0
mix_10	0.00217093867328	0.00205552560518	0.00177785772137	0	0	0	0	0
mix_11	0.00162372648424	0.0	0.000638823607419	0	0	0	0	0
mix_12	0.000367102883062	0.00128321028077	0.00139609143417	0	0	0	0	0
mix_13	0.0015658114077	0.00203737849477	0.00185423114089	0	0	0	0	0
mix_14	0.00138345146712	0.00100232482812	0.00129701138647	0	0	0	0	0
mix_15	0.00048000761534	0.00084352444489	0.00105817054772	0	0	0	0	0
mix_16	0.00101880073941	0.00205057206468	0.0014983554777	0	0	0	0	0
mix_17	0.000858369171181	0.00222049169374	0.00154782070391	0	0	0	0	0
mix_18	0.00250953179939	0.00251465411938	0.00194750538264	0	0	0	0	0
mix_19	0.000756753647334	0.000921327290557	0.000749318313487	0	0	0	0	0
mix_20	0.00174495542819	0.00168332904636	0.00178264492562	0	0	0	0	0
mix_21	0.00142028514806	0.00280652809747	0.00212703369108	0	0	0	0	0
mix_22	0.000232425645582	0.0	8.51117917588e-05	0	0	0	0	0
mix_23	0.00209697648671	0.00128616011455	0.00161347908907	0	0	0	0	0
mix_24	0.00103653718453	0.00218325610997	0.00202045075105	0	0	0	0	0
mix_25	0.00166756121898	0.00184513929897	0.00204864756708	0	0	0	0	0
mix_26	0.00141291308966	0.00243407845467	0.00174519738247	0	0	0	0	0
mix_27	0.000989121372586	4.48374463441e-05	0.000719835892927	0	0	0	0	0
mix_28	0.000863650796689	0.00110090213988	0.00130763059683	0	0	0	0	0
mix_29	0.000646471197614	0.0	0.000370937700604	0	0	0	0	0
mix_30	0.000998452696112	0.00139595855209	0.00160861501558	0	0	0	0	0
