	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	0.0	0.0	0.606837382577	0.115678214833	0.034619020101	0.0	0	0.331972387145
mix_2	0.0	0.0	0.550513348059	0.164613301593	0.0189895171558	0.0	0	0.364217556239
mix_3	0.0	0.0	0.451093009531	0.144092975506	0.12330096187	0.0	0	0.346339371193
mix_4	0.0	0.0	0.556201123161	0.0829381084208	0.0890105081225	0.0	0	0.362871441722
mix_5	0.0	0.0	0.518697484764	0.106519944301	0.125657930875	0.0	0	0.344297730908
mix_6	0.0	0.0	0.545768481046	0.107504053155	0.0859023119884	0.0	0	0.355414402762
mix_7	0.0	0.0	0.498198537495	0.115088918921	0.131914485175	0.0	0	0.34652368784
mix_8	0.0	0.0	0.529670691286	0.134101453652	0.0975474673957	0.0	0	0.335044769947
mix_9	0.0	0.0	0.655098197059	0.0563609707047	0.0536842731014	0.0	0	0.313806994932
mix_10	0.0	0.0	0.49073167742	0.102262743612	0.0613687747122	0.0	0	0.396600307689
mix_11	0.0	0.0	0.602911614655	0.11855374386	0.0	0.0	0	0.36829248352
mix_12	0.0	0.0	0.518129320203	0.105828269664	0.124637153068	0.0	0	0.334538124944
mix_13	0.0	0.0	0.550084905353	0.132980534213	0.0339022711794	0.0	0	0.340547014321
mix_14	0.0	0.0	0.565192362407	0.0809189088773	0.0371172065862	0.0	0	0.389504706186
mix_15	0.0	0.0	0.519058684551	0.120669591957	0.100383264715	0.0	0	0.355283533843
mix_16	0.0	0.0	0.423302575477	0.143753735796	0.142675442914	0.0	0	0.36560884854
mix_17	0.0	0.0	0.423158420598	0.147582392407	0.149266142015	0.0	0	0.350690178164
mix_18	0.0	0.0	0.494242341997	0.149382317219	0.0109940254757	0.0	0	0.386400347923
mix_19	0.0	0.0	0.467001297326	0.156014599808	0.119031338345	0.0	0	0.323503243053
mix_20	0.0	0.0	0.548194225716	0.128477036168	0.0260202554515	0.0	0	0.377338219272
mix_21	0.0	0.0	0.450037022205	0.132718604186	0.129970307575	0.0	0	0.347899561008
mix_22	0.0	0.0	0.568914359442	0.0867765521759	0.0602576761898	0.0	0	0.367696201042
mix_23	0.0	0.0	0.58890640425	0.12387251984	0.0	0.0	0	0.365935871718
mix_24	0.0	0.0	0.498456114977	0.112594780661	0.128418384416	0.0	0	0.347170758488
mix_25	0.0	0.0	0.590718927818	0.0899201280053	0.0398770454356	0.0	0	0.359573719826
mix_26	0.0	0.0	0.448649355939	0.137268392106	0.122108805791	0.0	0	0.338331392865
mix_27	0.0	0.0	0.597332908218	0.102228775333	0.0268119702085	0.0	0	0.361523604502
mix_28	0.0	0.0	0.534999844458	0.106973048152	0.0827102700182	0.0	0	0.357092478538
mix_29	0.0	0.0	0.597533351317	0.104625309205	0.0366558876135	0.0	0	0.344492334865
mix_30	0.0	0.0	0.56556995201	0.0865491904046	0.0725989452881	0.0	0	0.352809907344
mix_31	0.0	0.0	0.550942845356	0.107932228519	0.0588991625218	0.0	0	0.352665898572
