	Neutrophils	Lymphocyte	Monocytes	Other
S10001	0.273171464759	0.338952037961	0.0	0.38787649728
S10006	0.273095787045	0.346188009841	0.0	0.380716203114
S1001	0.256479586437	0.358113388171	0.0	0.385407025392
S10010	0.283240621861	0.336637344792	0.0	0.380122033348
S10011	0.262934280949	0.356529711304	0.0	0.380536007748
S10014	0.263255832312	0.356363118728	0.0	0.38038104896
S10026	0.267279168052	0.351041709485	0.0	0.381679122463
S10032	0.255886121971	0.354754860775	0.00384058779537	0.385518429458
S10036	0.285427636093	0.3316634421	0.0	0.382908921806
S10042	0.264215969654	0.356983588486	0.0	0.37880044186
S10044	0.265750676354	0.35283046385	0.0	0.381418859796
S10049	0.261453936099	0.35432691079	0.0	0.384219153111
S10057	0.250727295674	0.3641359332	0.0	0.385136771126
S10062	0.263485102673	0.353291321757	0.0	0.38322357557
S10066	0.290801084164	0.325058401748	0.0	0.384140514088
S10067	0.252288056891	0.371161216937	0.0	0.376550726172
S1007	0.266362198781	0.35003853535	0.0	0.383599265869
S10073	0.254661384797	0.3753849909	0.0	0.369953624303
S10077	0.25825478986	0.348954489198	0.0	0.392790720942
S10080	0.263441085923	0.359181943903	0.0	0.377376970175
S10082	0.260610850356	0.361239534428	0.0	0.378149615216
S10087	0.256338960231	0.363831574758	0.0	0.37982946501
S10089	0.278795328372	0.350021315039	0.0	0.371183356589
S1009	0.240734127226	0.384472638311	0.0	0.374793234463
S10090	0.279228829932	0.340527932558	0.0	0.38024323751
S10093	0.272598514715	0.343882181764	0.0	0.383519303522
S10094	0.265538220974	0.35296894871	0.0	0.381492830316
S1010	0.262267958203	0.358610751713	0.0	0.379121290084
S10111	0.25223660788	0.368535036111	0.0	0.379228356009
S10116	0.224458896066	0.384756734272	0.0	0.390784369662
S10119	0.257733903896	0.36993690441	0.0	0.372329191694
S10121	0.265153576253	0.360789974897	0.0	0.37405644885
S10130	0.282255063079	0.345521220538	0.0	0.372223716382
S10140	0.279329086374	0.336074344275	0.0	0.384596569351
S10142	0.242710979645	0.37726452264	0.0	0.380024497715
S10150	0.295002212196	0.325980962113	0.0	0.379016825692
S10155	0.259844153308	0.367655977867	0.0	0.372499868825
S1016	0.272921931528	0.347707847365	0.0	0.379370221106
S10163	0.259863145431	0.34434794826	0.0	0.395788906309
S10167	0.255520334817	0.366011811277	0.0	0.378467853907
S10168	0.245758463884	0.380870527553	0.0	0.373371008564
S10173	0.245010172027	0.385807530394	0.0	0.369182297579
S10175	0.267506923877	0.357133711928	0.0	0.375359364195
S10179	0.238830356661	0.373008860764	0.0	0.388160782575
S10186	0.22658664418	0.386408796655	0.00122827926526	0.3857762799
S1019	0.256153975936	0.367009530377	0.0	0.376836493688
S10190	0.253258156918	0.363745820664	0.0	0.382996022418
S10195	0.281971967964	0.332100760246	0.0	0.38592727179
S10196	0.262628981729	0.357049040466	0.0	0.380321977805
S10200	0.269614069409	0.354118635428	0.0	0.376267295163
S10201	0.303807959608	0.306495901164	0.0	0.389696139229
S10202	0.2595007943	0.363835801314	0.0	0.376663404386
S10205	0.260027104684	0.357107953246	0.0	0.38286494207
S10211	0.265760289604	0.342261219831	0.0	0.391978490566
S10221	0.26012583181	0.358294503526	0.0	0.381579664664
S10222	0.285364568813	0.332985706141	0.0	0.381649725046
S10226	0.273072120123	0.352489597036	0.0	0.374438282842
S10227	0.271487158723	0.343110368806	0.0	0.385402472471
S10228	0.269167342858	0.356172045861	0.0	0.374660611281
S10232	0.235935582015	0.39263804069	0.0	0.371426377296
S10248	0.26758753876	0.352542151823	0.0	0.379870309417
S10249	0.273031296847	0.329957982843	0.00470311000738	0.392307610303
S1025	0.250460394768	0.373547591045	0.0	0.375992014187
S10266	0.276498962348	0.336665022254	0.0	0.386836015398
S10269	0.277022968973	0.347916928797	0.0	0.37506010223
S10272	0.289105631873	0.334811196755	0.0	0.376083171372
S10273	0.267852326436	0.358577295517	0.0	0.373570378047
S10274	0.268849193956	0.354107967511	0.0	0.377042838534
S1028	0.274645694737	0.346923162216	0.0	0.378431143047
