	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	0.456718252215	0.0791954569912	0.0	0.0	0.0	0.0523231573299
mix_2	0.460626442179	0.0499775350265	0.0	0.0	0.0	0.0377062200662
mix_3	0.493226051365	0.216892513514	0.0	0.0	0.0	0.0394540988244
mix_4	0.497884514259	0.15331284392	0.0	0.0	0.0	0.0403228567462
mix_5	0.487047011408	0.174156207975	0.0	0.0	0.0	0.0357377492009
mix_6	0.484631923843	0.12709942196	0.0	0.0	0.0	0.0558410413415
mix_7	0.527587753338	0.159733034032	0.0	0.0	0.0	0.0523513516874
mix_8	0.522061478484	0.0609819310178	0.0	0.0	0.0	0.05682005443
mix_9	0.454842114996	0.14162339823	0.0	0.0	0.0	0.0570931784926
mix_10	0.541790990842	0.133910872022	0.0	0.0	0.0	0.0581943228169
mix_11	0.464038451165	0.0524335419463	0.0	0.0	0.0	0.0417970823837
mix_12	0.44898061303	0.116350150524	0.0	0.0	0.0	0.0589121051922
mix_13	0.554596918445	0.128718748024	0.0	0.0	0.0	0.0519707443422
mix_14	0.551373428314	0.128432218186	0.0	0.0	0.0	0.0554889984372
mix_15	0.522688909777	0.168396916631	0.0	0.0	0.0124619586219	0.0524301092998
mix_16	0.499915520122	0.18280988655	0.0	0.0	0.0	0.0531389110853
mix_17	0.592064174093	0.134353954043	0.0	0.0	0.0	0.0855420190112
mix_18	0.486786221055	0.0123232349075	0.0	0.000804019346336	0.0	0.0413238481016
mix_19	0.504231892565	0.108241239057	0.0	0.0	0.0	0.0558263252426
mix_20	0.466067038082	0.260294069579	0.0	0.0	0.0	0.111246944693
mix_21	0.516094274674	0.171013941514	0.0	0.0	0.0	0.0530206646715
mix_22	0.501426628339	0.114899163544	0.0	0.0	0.0	0.0494482312798
mix_23	0.520869190338	0.101747470368	0.0	0.0	0.0	0.051983347476
mix_24	0.482181841943	0.00315756325217	0.0	0.003540316796	0.0	0.037543812576
mix_25	0.462142615023	0.161748950137	0.0	0.0	0.0	0.052604465251
mix_26	0.450302699253	0.261905247411	0.0	0.0	0.0117254778722	0.034001027001
mix_27	0.520854129018	0.0	0.0	0.0	0.0	0.0401567148776
mix_28	0.487392433969	0.240878940515	0.0	0.0	0.0	0.0305302076299
mix_29	0.48076474849	0.135736054851	0.0	0.0	0.0	0.0547398738184
mix_30	0.49091542329	0.132926073122	0.0	0.0	0.0	0.0517788258815
mix_31	0.479344024004	0.136346439564	0.0	0.0	0.0	0.0549242235443
mix_32	0.488012525787	0.169066817822	0.0	0.0	0.0	0.0380628864529
mix_33	0.497911451678	0.101087377248	0.0	0.0	0.0	0.0601715541167
mix_34	0.454775372723	0.0736935079064	0.0	0.0	0.0	0.0488572618455
mix_35	0.467007446577	0.124843495384	0.0	0.0	0.0	0.0598182019307
mix_36	0.528186660454	0.160319215886	0.0	0.0	0.0	0.0512598070822
mix_37	0.523861604013	0.158033872385	0.0	0.0	0.0	0.0537191292674
mix_38	0.474952897731	0.240249482099	0.0	0.0	0.0	0.0313400928089
mix_39	0.534332101226	0.172029977415	0.0	0.0	0.0	0.0400931707307
mix_40	0.494739195676	0.116396654947	0.0	0.0	0.0	0.0551050563034
mix_41	0.4597248789	0.100159608128	0.0	0.0	0.0	0.0555220820359
mix_42	0.53309220336	0.191469533046	0.0	0.0	0.0	0.0264413881983
mix_43	0.452251376877	0.210861562839	0.0	0.0	0.0	0.0346324941781
mix_44	0.469556047573	0.215849257097	0.0	0.0	0.0	0.0511630873964
mix_45	0.455100239533	0.182718109901	0.0	0.0	0.0	0.0468792370262
mix_46	0.491784226876	0.215049410468	0.0	0.0	0.0	0.0414209482095
mix_47	0.498297839944	0.113712206756	0.0	0.0	0.0	0.0554966076379
mix_48	0.510827627593	0.0	0.0	0.000575428600505	0.0	0.0339907529094
mix_49	0.502687408039	0.0720322030029	0.0	0.0	0.0	0.0546722364069
mix_50	0.515234005501	0.19716514829	0.0	0.0	0.0	0.0375263780164
mix_51	0.512054253293	0.0372097251734	0.0	0.0	0.0	0.0523030406926
mix_52	0.545977401026	0.170816338935	0.0	0.0	0.0	0.0325793142456
mix_53	0.508282770473	0.0633240891498	0.0	0.0	0.0	0.0544682177524
mix_54	0.523835988747	0.193015133957	0.0	0.0	0.0	0.125345206366
