	Neutrophils	Lymphocyte	Monocytes	Other
S10001	6.750316	23.16265	12.44157	0
S10006	6.685536	23.594466	12.199014	0
S1001	6.68095	23.46217	12.228734	0
S10010	6.830016	23.129576	12.33716	0
S10011	6.693152	23.121256	12.310732	0
S10014	6.669388	23.242114	12.183786	0
S10026	6.703118	23.46214	12.02905	0
S10032	6.738704	23.359942	12.30698	0
S10036	6.596916	23.223908	12.04481	0
S10042	6.75293	23.57429	12.355712	0
S10044	6.772618	23.831516	12.209536	0
S10049	6.73416	23.706776	12.154868	0
S10057	6.540742	23.136038	12.348846	0
S10062	6.79115	23.550356	12.276192	0
S10066	6.90729	23.000338	12.449626	0
S10067	6.623074	23.56136	12.09447	0
S1007	6.649266	23.43416	12.371668	0
S10073	6.696602	23.645654	12.255746	0
S10077	6.741878	23.135534	12.424656	0
S10080	6.801586	23.493138	12.576162	0
S10082	6.716894	23.42719	12.2253	0
S10087	6.729042	23.536476	12.179264	0
S10089	6.716306	23.021164	12.295314	0
S1009	6.683734	23.60627	12.37214	0
S10090	6.658634	23.167032	12.184986	0
S10093	6.628186	23.411056	12.314248	0
S10094	6.85076	23.481202	12.332536	0
S1010	6.711242	23.533636	12.539816	0
S10111	6.714204	23.600216	12.063202	0
S10116	6.531422	23.475098	12.407362	0
S10119	6.635462	23.459584	12.193914	0
S10121	6.708556	23.093526	12.128476	0
S10130	6.769236	23.247654	12.435708	0
S10140	6.859788	23.21645	12.225368	0
S10142	6.642532	23.559784	12.161852	0
S10150	6.809042	23.095204	12.416252	0
S10155	6.688344	23.586166	12.323028	0
S1016	6.695108	23.056772	12.172482	0
S10163	6.72701	23.384144	12.65352	0
S10167	6.651554	23.64737	12.401522	0
S10168	6.626126	23.466022	12.042714	0
S10173	6.57192	23.448654	12.222126	0
S10175	6.756696	23.433288	12.209692	0
S10179	6.732174	24.102158	12.210592	0
S10186	6.53212	23.661942	12.098718	0
S1019	6.6311	23.37832	12.205186	0
S10190	6.624708	23.879438	12.159612	0
S10195	6.775648	23.492246	12.320814	0
S10196	6.776654	23.867934	12.372276	0
S10200	6.785288	23.230914	12.218124	0
S10201	6.8673	22.782286	12.3917	0
S10202	6.694452	23.140646	12.300792	0
S10205	6.733626	23.754776	12.272262	0
S10211	6.5846	23.338932	12.13622	0
S10221	6.741902	23.918616	12.337256	0
S10222	6.677504	23.078888	12.164412	0
S10226	6.786166	23.380426	12.149744	0
S10227	6.837078	23.224366	12.30413	0
S10228	6.73175	23.409628	12.16921	0
S10232	6.491582	23.399964	12.143056	0
S10248	6.659964	23.3813	11.883102	0
S10249	6.788072	23.088598	12.458308	0
S1025	6.674274	23.613222	12.206972	0
S10266	6.755136	23.105566	12.504648	0
S10269	6.75653	23.180392	12.185766	0
S10272	6.73164	23.172276	12.15482	0
S10273	6.773026	23.25567	12.19119	0
S10274	6.73188	23.576778	12.35929	0
S1028	6.652882	23.456592	12.106926	0
S10280	6.790002	23.817824	12.222998	0
S10283	6.671668	23.677774	12.083558	0
S1029	6.747648	23.448996	12.209366	0
S10292	6.616228	23.341222	12.127034	0
S10294	6.610004	23.721646	11.984654	0
S10302	6.666788	23.51723	12.328566	0
S10303	6.658134	23.116982	12.294786	0
S10323	6.737382	23.289046	12.321078	0
S10326	6.758828	23.413636	12.23403	0
S10328	6.705422	23.505114	12.263738	0
S10329	6.73404	23.599934	12.255412	0
S10336	6.736568	23.194424	12.2402	0
S10340	6.750376	23.261956	12.133758	0
S10347	6.59248	22.891722	12.165418	0
S10353	6.717348	23.39587	12.303796	0
S10356	6.67236	23.204234	12.348874	0
S10358	6.795342	23.278804	12.253182	0
S10365	6.741294	23.127238	12.198886	0
S1037	6.573334	23.638452	12.153308	0
S10373	6.69009	23.78898	12.319706	0
S10374	6.554694	23.290306	12.100938	0
S10375	6.72261	23.56073	12.425274	0
S10377	6.478072	23.606292	12.333672	0
S10378	6.693064	23.874818	12.288642	0
S10390	6.54463	22.754782	12.328712	0
S10391	6.589558	23.463292	12.311718	0
S10393	6.641098	23.56297	12.082568	0
S10400	6.77497	23.21615	12.422588	0
S10401	6.686806	23.26991	12.4755	0
S10406	6.765412	23.087672	12.307252	0
S10408	6.752694	23.422626	12.550692	0
S10409	6.649178	24.036568	12.245442	0
S10418	6.669652	22.80391	12.282786	0
S10431	6.701892	23.24363	12.222932	0
S10438	6.726172	23.622698	12.324648	0
S10439	6.740586	23.581526	12.44886	0
S10441	6.85384	23.290536	12.473548	0
S10442	6.767688	23.518878	12.426842	0
S1046	6.855548	23.139594	12.272118	0
S10478	6.886406	22.943404	12.543944	0
S10480	6.50732	23.263348	12.022454	0
S10484	6.739144	23.239432	12.464288	0
S10492	6.675886	24.05531	12.412308	0
S10496	6.700316	23.739368	12.07193	0
S10510	6.531158	23.18	12.083648	0
S10513	6.719986	23.260012	12.327226	0
S10516	6.708602	23.242574	12.312728	0
S10534	6.713014	23.407858	12.089162	0
S10535	6.58267	23.53548	11.991292	0
S10537	6.785824	23.349886	12.441428	0
S1054	6.659098	23.302114	12.286478	0
S10543	6.73124	23.586026	12.258654	0
S10546	6.546334	23.291636	12.02142	0
S1055	6.785842	22.833684	12.28294	0
S10551	6.687802	23.03878	12.374592	0
S10552	6.789084	23.137884	12.440988	0
S10555	6.710994	23.936524	12.309816	0
S10559	6.729248	23.179426	12.240882	0
S1056	6.70014	23.4981	12.203164	0
S10563	6.793176	23.190956	12.356748	0
S10574	6.713768	23.626574	12.166542	0
S10576	6.680558	23.232266	12.218128	0
S10578	6.732888	23.081386	12.215118	0
S10579	6.77924	23.274298	12.104454	0
S10582	6.785794	23.443034	12.12323	0
S1059	6.790764	23.49579	12.3701	0
S10599	6.746272	23.508702	12.296058	0
S10611	6.770276	23.254954	12.192354	0
S10614	6.892822	23.159896	12.346494	0
S10624	6.691326	23.096566	12.201194	0
S10632	6.637178	23.00367	12.252352	0
S10634	6.701038	23.409858	12.051292	0
S10638	6.74352	23.301556	12.28589	0
S10644	6.643802	23.609564	12.127114	0
S10649	6.897294	23.22523	12.117814	0
S10652	6.75695	23.133296	12.140404	0
S10654	6.705186	23.551398	12.050978	0
S10655	6.728988	23.275294	12.035668	0
S10656	6.76489	24.002104	12.19758	0
S10657	6.63912	23.439506	12.47628	0
S10658	6.750764	23.755112	12.144304	0
S10660	6.511936	23.383782	12.21794	0
S10661	6.68524	23.566056	12.14387	0
S10676	6.798728	23.421312	12.191394	0
S1068	6.71088	23.368136	12.112724	0
S10681	6.63261	23.04672	12.116382	0
S10686	6.630748	23.030034	12.269388	0
S10688	6.761574	23.64389	12.04637	0
S10690	6.67685	23.290354	12.442948	0
S10698	6.627274	23.289244	12.039844	0
S107	6.723078	23.746522	12.29675	0
S10703	6.636226	23.552818	11.994992	0
S10726	6.706844	23.57104	12.260772	0
S10729	6.719892	23.540164	12.444374	0
S10733	6.700884	23.44171	12.15779	0
S10734	6.633992	23.43246	12.322944	0
S10735	6.715684	23.446512	12.307406	0
S10740	6.797396	23.244792	12.565104	0
S10745	6.863906	23.121194	12.329738	0
S10748	6.698158	23.279942	12.291202	0
S10753	6.88185	23.689464	12.508394	0
S10756	6.722242	23.560216	12.12443	0
S10757	6.626892	23.742208	12.019196	0
S1076	6.723844	23.28268	12.400288	0
S10764	6.750098	23.18985	12.506686	0
S10767	6.583636	23.82404	12.35715	0
S10776	6.820966	23.249018	12.230306	0
S10778	6.827672	23.600758	12.374908	0
S10784	6.900232	23.028212	12.404028	0
S10787	6.68193	23.239776	12.287944	0
S10800	6.745976	23.48522	12.161226	0
S10805	6.75023	23.397886	12.44779	0
S10813	6.732028	23.200446	12.120348	0
S10814	6.600182	23.075612	12.086946	0
S10815	6.758834	23.519724	12.078234	0
S10817	6.55389	23.37539	12.115644	0
S1083	6.685458	23.502852	12.168774	0
S10835	6.705986	23.272184	12.2632	0
S10838	6.747266	23.484494	12.020172	0
S10844	6.666352	23.114592	12.06601	0
S10845	6.803572	23.325138	12.259296	0
S10846	6.584312	23.684892	12.193096	0
S10853	6.75927	23.2434	12.200192	0
S10854	6.665	23.54108	12.123374	0
S10865	6.708046	23.442816	12.429824	0
S10866	6.695954	23.573784	12.17675	0
S10869	6.864862	23.215402	12.409362	0
S10873	6.757908	23.26523	12.321782	0
S10876	6.671256	23.541032	12.121068	0
S10883	6.73809	23.475622	12.420302	0
S10885	6.738918	23.615216	12.469274	0
S10893	6.721104	23.184726	12.182786	0
S10895	6.827284	23.336028	12.28292	0
S10902	6.643236	23.295508	12.110772	0
S10903	6.794532	23.758284	12.549376	0
S1092	6.882208	23.20946	12.165404	0
S10925	6.749988	23.321486	12.213746	0
S10927	6.882244	23.313666	12.382664	0
S10936	6.692166	23.667866	12.163006	0
S10945	6.843138	23.261632	12.347698	0
S10947	6.61	23.058736	12.259596	0
S10949	6.682842	23.75373	12.134244	0
S1095	6.698034	22.949206	12.410542	0
S10961	6.800904	23.354544	12.28534	0
S10969	6.705082	23.466466	12.143636	0
S10972	6.70455	23.245352	12.268862	0
S10973	6.8314	23.330254	12.472144	0
S10978	6.825196	23.419094	12.25876	0
S10979	6.731792	23.641376	12.337684	0
S10986	6.709384	22.981714	12.290162	0
S10989	6.700694	23.275328	12.025706	0
S10995	6.748014	23.65466	12.18579	0
S11005	6.645122	23.596708	12.376206	0
S11008	6.788458	23.409188	12.241638	0
S11010	6.535358	22.916388	11.956852	0
S11013	6.745668	23.179036	12.177362	0
S11016	6.719196	23.711982	12.319184	0
S11017	6.719264	23.303246	12.502846	0
S11020	6.757874	23.430082	12.470416	0
S11027	6.750064	23.388008	12.44946	0
S11035	6.720388	23.321206	12.072814	0
S11041	6.735042	23.15012	12.035782	0
S1106	6.782552	23.456696	12.292184	0
S11071	6.499444	23.922742	12.223504	0
S11076	6.723332	23.409198	12.141516	0
S11078	6.760832	23.217514	12.338944	0
S11081	6.695886	23.413228	12.377168	0
S11086	6.770798	23.325902	12.236662	0
S1109	6.783832	23.624544	12.572742	0
S11096	6.844564	23.341084	12.39601	0
S11100	6.629536	23.100386	12.17268	0
S11107	6.757606	23.194218	12.31378	0
S11109	6.76066	23.274774	12.287584	0
S1111	6.638318	24.052154	12.050558	0
S11119	6.716554	23.236572	12.158672	0
S11127	6.669894	23.856756	12.250356	0
S11136	6.558116	23.129846	12.216212	0
S11147	6.80017	23.348282	12.199518	0
S11150	6.834588	23.364092	12.213626	0
S11152	6.763998	23.319958	12.287956	0
S1116	6.711852	24.122226	12.311022	0
S11163	6.708906	23.522606	12.015904	0
S11164	6.811682	23.092492	12.32896	0
S11166	6.43716	22.806032	12.196868	0
S11173	6.743072	23.481306	12.136906	0
S11174	6.576736	23.169376	12.028852	0
S11182	6.770776	23.683732	12.190332	0
S11188	6.792784	23.31074	12.25026	0
S11189	6.76084	23.441684	12.155344	0
S1119	6.542588	23.49585	12.18749	0
S11195	6.735322	23.718434	12.487046	0
S11197	6.617112	23.0968	12.104978	0
S11198	6.92966	22.959596	12.441758	0
S11211	6.704166	23.198414	12.434426	0
S11214	6.614754	23.6252	12.205812	0
S11216	6.80409	23.3878	12.45529	0
S11224	6.775426	23.19269	12.100642	0
S11236	6.721288	23.288962	12.211752	0
S11241	6.639614	23.459312	12.273246	0
S11243	6.689382	23.274568	12.28052	0
