	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	0.203776612246	0.06687276108	0.0544106585063	0.148569508379	0.176024143505	0.223712473585
mix_2	0.114146699225	0.0439238876697	0.0919469766756	0.215349596451	0.236151694762	0.211217720295
mix_3	0.200945466477	0.154597749039	0.119933221387	0.120025676603	0.158642748237	0.226725611171
mix_4	0.286693490048	0.130028143882	0.0987923929492	0.0597567660146	0.241820275643	0.175899223649
mix_5	0.241839350948	0.115304598207	0.0768486517413	0.115263935479	0.182772653884	0.238947183837
mix_6	0.256485559195	0.096629952942	0.0786655679425	0.0707610528717	0.283518003797	0.14164140305
mix_7	0.383396147973	0.0983788536815	0.0973992767819	0.0752693814393	0.245918078042	0.098044300864
mix_8	0.330400675664	0.0898956602218	0.0101194947099	0.147923235629	0.210236960472	0.194704380718
mix_9	0.258167240483	0.044834167267	0.168067557846	0.0938660958644	0.24181008962	0.138712606628
mix_10	0.215813525868	0.0263452783838	0.114732627241	0.144889498515	0.133678376931	0.294245356322
mix_11	0.222798624296	0.04392959636	0.0512108719529	0.178117628819	0.180960761331	0.244584869596
mix_12	0.295283994036	0.0886666500069	0.0320624435957	0.0926476875866	0.258843863838	0.217370676859
mix_13	0.320169163181	0.0911160689786	0.101951029119	0.000997272974583	0.234482063638	0.236973126374
mix_14	0.324072193327	0.114349298728	0.103388203184	0.068467612978	0.169914898934	0.190269480846
mix_15	0.390944791894	0.0564877458495	0.103131539364	0.00864086874057	0.225294092034	0.14430674244
mix_16	0.267663449113	0.0564912552935	0.138847497362	0.0654227119676	0.229514408524	0.23925286842
mix_17	0.358714595238	0.0774760797108	0.147776886918	0.00371722833184	0.189924355896	0.193200488149
mix_18	0.13957668879	0.0631257348915	0.0917993544464	0.151955552726	0.168768816772	0.265022023473
mix_19	0.105561345193	0.0531708064566	0.0516406028401	0.101058044237	0.102683569693	0.340295764645
mix_20	0.342523527214	0.131505194937	0.124513852891	0.000234099072946	0.279872989183	0.10348036623
mix_21	0.324211381645	0.137292525347	0.127586200953	0.0168989043809	0.27676348071	0.11628394196
mix_22	0.374505535538	0.122087739405	0.106069512435	0.0573642135661	0.252946134887	0.079235865975
mix_23	0.306178952005	0.0439140190899	0.125506513875	0.125177778972	0.202864311477	0.168127880346
mix_24	0.129072617337	0.0732403014521	0.0656085883189	0.228914626658	0.187008778168	0.19121071006
mix_25	0.0957556124092	0.0698151957196	0.0576003934134	0.107003106536	0.114121796703	0.340686547203
mix_26	0.171177955906	0.13897614406	0.213072913276	0.00434935554806	0.30886869477	0.157120811036
mix_27	0.304842246455	0.0259092859164	0.0772033795171	0.111644261596	0.281838903962	0.166846785398
mix_28	0.105410085688	0.0546620232885	0.0532492550169	0.101155401165	0.105407502685	0.342644571167
mix_29	0.107948018175	0.0525674553899	0.053050199152	0.105150010453	0.0908591136975	0.349086861267
mix_30	0.103185795996	0.0518491175702	0.0523762389089	0.102074093757	0.0976214880062	0.348507521749
mix_31	0.100676340805	0.0504525309219	0.0507396937782	0.0998566634392	0.100736787683	0.350446298747
mix_32	0.267517907945	0.10321042837	0.0949131997983	0.0641627257348	0.229428508395	0.206491052804
mix_33	0.101827130504	0.0506463123094	0.0521376889699	0.0984139174511	0.0991109417734	0.347804782001
mix_34	0.326177752356	0.0723508848284	0.0297215752064	0.147750132598	0.1981541929	0.211891595217
mix_35	0.201420665903	0.12114424095	0.0933601539333	0.159965803129	0.160203962461	0.260042592178
mix_36	0.295485004187	0.0852763925431	0.160508983145	0.0549086816554	0.179318372372	0.134328542848
mix_37	0.386471305683	0.115082231585	0.0298229784449	0.0997691358424	0.206139824732	0.103768014867
mix_38	0.31981085872	0.0558806680296	0.182293971359	0.00134890573525	0.232635832672	0.197549459583
mix_39	0.30816608877	0.0745095148823	0.13510430248	0.0141873800354	0.206568896843	0.197669999116
mix_40	0.117012788974	0.0511867422288	0.0595946298392	0.0951123269923	0.100030159365	0.326889206442
mix_41	0.208156585891	0.116143389063	0.0714634446486	0.169029050045	0.233963714611	0.167297735888
mix_42	0.441250413244	0.182324182433	0.157397380421	0.00527355064234	0.151280510784	0.0595621366019
mix_43	0.187022705655	0.166249375065	0.130711411724	0.0312132366933	0.290870794329	0.180323927307
mix_44	0.313415538665	0.074240127331	0.138417892777	0.0733443638605	0.175662280073	0.205610645477
mix_45	0.240342102569	0.144828684902	0.151335708586	0.0610228754223	0.259211053427	0.116979085367
mix_46	0.297756969639	0.119563800618	0.181129516093	0.0340820929834	0.243291793717	0.123868400637
mix_47	0.103081377856	0.0517300381789	0.0512035050977	0.0991886446629	0.100755238583	0.345893131086
mix_48	0.276812745914	0.0749388730315	0.0353824540983	0.177698083303	0.214235062079	0.200203392434
mix_49	0.251348154919	0.089702504647	0.0179633912767	0.0830782524679	0.185729233797	0.289440676261
mix_50	0.100643824405	0.0503597829946	0.0502116255169	0.0995088004834	0.10031503776	0.349641095661
mix_51	0.22329240881	0.0875903434575	0.0512868134338	0.102242981042	0.215895445579	0.259567358832
mix_52	0.110558219426	0.0508829049366	0.0522268901476	0.0995620959997	0.104917299072	0.34355223929
mix_53	0.100739712212	0.0502735169357	0.0493802549244	0.100051167206	0.099515598605	0.350376482431
mix_54	0.365173704113	0.0445685706738	0.131947414983	0.00576444213628	0.18471884002	0.216391992981
mix_55	0.244504106181	0.108881452093	0.0874168616386	0.0689647543704	0.350639521146	0.133812362823
mix_56	0.102317984312	0.0521313267957	0.0505744733399	0.0988196635464	0.0986844364791	0.349439912047
mix_57	0.102643725	0.0649905303987	0.0868588544563	0.15134217405	0.129040718427	0.303517267025
mix_58	0.242324650214	0.0247157342371	0.161289669684	0.108372095743	0.185224968211	0.190846690396
mix_59	0.100467015562	0.0503980276712	0.0503187020203	0.0994306979378	0.100342697444	0.349773106039
mix_60	0.290833542448	0.0670743986904	0.0828441179451	0.0908666115411	0.145574617714	0.188846497587
mix_61	0.153752044983	0.0629058859973	0.0637972501103	0.118715742204	0.147932604909	0.303126755554
mix_62	0.319837179407	0.0700018677754	0.131941911157	0.004926903029	0.168828828514	0.279184775708
mix_63	0.128164710955	0.0841063036172	0.148034613976	0.118552735486	0.345723032087	0.150495653035
mix_64	0.202429507189	0.174232987277	0.0345506868862	0.163411703693	0.173184615962	0.203681119873
mix_65	0.301637955744	0.133424807887	0.0577004949411	0.110800520482	0.180265423691	0.189742728266
mix_66	0.195588642942	0.0621830204191	0.0884479548878	0.141108980134	0.207202515975	0.256045075391
mix_67	0.383252020999	0.142115645832	0.154097084123	0.00116423329524	0.157540803533	0.150727973162
mix_68	0.235065424735	0.101855646181	0.143092130331	0.0244085138619	0.223894867523	0.25160174325
mix_69	0.274641633755	0.0870847425603	0.0693104402303	0.153078930192	0.218280918254	0.191881436084
mix_70	0.338902227975	0.118335601687	0.0750318129057	0.0802482048711	0.224914048008	0.156016161402
mix_71	0.156803926296	0.0786890999397	0.0740982203883	0.137631871192	0.0923137268872	0.264073396182
mix_72	0.417902963198	0.161468841231	0.107434517838	0.00918638870807	0.141463034712	0.154471313993
mix_73	0.101591530298	0.0503397944313	0.0495365008797	0.101124340029	0.100260782642	0.348260073662
mix_74	0.26486082337	0.077343540319	0.121297959945	0.0134661563534	0.304348666699	0.21787449487
mix_75	0.101328007859	0.0506458984038	0.0493886574725	0.101059464737	0.10051500034	0.349900592417
mix_76	0.171773112231	0.0747815023486	0.193858625569	0.0602471745658	0.241099609619	0.234900895648
mix_77	0.101499328469	0.0504902388273	0.0505931209921	0.100377038937	0.100982038705	0.349021886262
mix_78	0.254832127641	0.0256947500768	0.102070587924	0.158108217349	0.178762752713	0.201440940669
mix_79	0.222569183713	0.0779135306937	0.121323808684	0.142075985126	0.240694305328	0.157259071721
mix_80	0.347140962193	0.130316730854	0.0768706429722	0.0526574273677	0.213637718584	0.150884200786
mix_81	0.18026272442	0.128977180747	0.0780137319171	0.111646924399	0.131472347512	0.245432418352
mix_82	0.110182445688	0.0534391441488	0.0526285323752	0.101525112672	0.102643011588	0.334718917934
mix_83	0.225312123109	0.0830029094859	0.0230703822183	0.183401705458	0.161656058915	0.255550322804
mix_84	0.173803352835	0.0760402804065	0.0808083661371	0.135681734187	0.0959924581381	0.274297278932
mix_85	0.102056546498	0.0518010885725	0.0505011158943	0.0989677637292	0.0985188749798	0.350042506518
mix_86	0.136968745559	0.0673837443706	0.0602439954422	0.0589141954458	0.127472766113	0.339454623523
mix_87	0.283306892624	0.0963629204956	0.111199786207	0.13687300308	0.217109889788	0.106577745262
mix_88	0.329990775708	0.134720212089	0.0639943790813	0.0186709684129	0.221073707658	0.213387381866
mix_89	0.264078045599	0.144778394765	0.145208412826	0.0275402577957	0.20939732877	0.208368099683
mix_90	0.211841607248	0.0476127345742	0.112000302504	0.0626624789824	0.366288271404	0.198403107875
mix_91	0.291740885483	0.10975613165	0.0816503099493	0.195786551835	0.202431833995	0.107533832694
mix_92	0.344112004197	0.0248428822484	0.145829008905	0.051921318313	0.246161976757	0.172188521428
mix_93	0.198598094003	0.142375524407	0.0408729924411	0.242881796262	0.166675011995	0.208224314832
mix_94	0.108682716656	0.0746439744635	0.0506559990074	0.0963074062196	0.163560305994	0.384031065685
mix_95	0.222321402663	0.0915536466363	0.068510596564	0.171997021232	0.225553534341	0.194133008809
mix_96	0.306431111736	0.0268972439077	0.103458611172	0.122639998773	0.276570182354	0.148101517365
mix_97	0.184324783795	0.0823119197502	0.0657103861041	0.124737216954	0.117056765774	0.221500219343
mix_98	0.194732556156	0.151337511825	0.149351146395	0.0777517702217	0.247189618216	0.170875231703
mix_99	0.10129609104	0.0526031099506	0.0505705535238	0.0989901955505	0.101182461476	0.348964733094
mix_100	0.1043098356	0.0535276580205	0.0504330155926	0.0962211341741	0.0939109685733	0.354662587721
