	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	327.975830903	546.067283512	285.330376703	318.436164403	291.305772207	9411.08018266
Mix_2	371.843513301	572.87451611	277.371710368	206.237663205	310.271561838	9324.17826134
Mix_3	312.148498258	594.204525986	313.461470262	217.445100421	406.597772496	9877.95405119
Mix_4	327.591007419	602.375979185	311.02862556	180.72085984	396.50234624	9649.33508606
Mix_5	404.962392215	566.278826876	293.217892199	154.752762108	274.397979109	9727.05890537
Mix_6	365.922448727	519.825801312	264.392177327	349.562241587	258.52190021	9664.51799042
Mix_7	343.722881123	620.259086024	291.255673951	155.431862885	450.143567918	9795.34106946
Mix_8	379.986802578	590.929633526	237.432904901	235.133356459	378.194241177	9459.32838016
Mix_9	361.490539946	583.119906262	289.591639289	200.21355722	346.53412703	9615.25470007
Mix_10	386.27558706	544.744372472	258.682047782	251.655892035	305.022079975	9788.03251082
Mix_11	358.588500209	613.550690497	294.205417691	173.538432752	375.780359875	9432.69393076
Mix_12	302.286232297	570.567358869	300.107031856	286.265516971	351.617582891	9516.13726506
Mix_13	399.408247023	583.524665632	273.727927654	180.130521462	350.153946603	9858.1557033
Mix_14	309.999833257	622.855717999	321.405847904	148.114467598	457.786855454	9798.13040254
Mix_15	339.992262981	638.266077313	284.334091238	183.02936966	447.40064938	9648.22219895
Mix_16	369.736226772	601.763423456	257.853899339	211.445956197	403.161964069	9674.15951566
Mix_17	347.364605473	632.082586798	282.930141628	176.201531369	458.842729182	9784.05188688
Mix_18	350.030275453	646.771861686	270.814653525	186.093312311	460.51170939	9474.60881822
Mix_19	318.440656123	552.956079623	290.63032421	297.131440785	345.737741971	9762.09181494
Mix_20	377.831143942	572.162882468	257.787323754	246.146134158	340.338266296	9651.70394728
Mix_21	374.894087483	565.046516129	245.370480286	286.770800498	337.776559015	9710.97472968
Mix_22	326.504264073	554.222282871	276.471362225	323.294524397	336.95760551	9723.36421596
Mix_23	408.436899874	585.798186486	260.162793742	188.326272246	319.765070856	9547.34695164
Mix_24	307.422958881	656.990089975	264.313852082	224.647214789	541.771678663	9681.86725655
Mix_25	391.953886225	604.202243429	271.638218635	145.082775744	386.658076926	9824.47823354
Mix_26	367.847370185	625.619109808	267.195027534	166.809153182	458.664610247	9829.16757826
Mix_27	391.992231554	579.410734267	223.955384712	259.039228473	407.249133564	10037.0494426
Mix_28	357.251572094	564.387263198	267.191242715	271.330890145	334.222866853	9545.38299924
Mix_29	383.890708267	624.719408924	259.601283529	162.791399006	438.486201552	9852.04667536
Mix_30	335.890200673	602.217686199	316.308722883	155.856930619	410.280428649	9962.04774359
Mix_31	371.86446754	601.426517588	265.161957974	200.183862717	385.999439235	9666.02635431
Mix_32	348.506163647	642.092315549	260.747382029	213.301021405	452.26912734	9540.11559996
Mix_33	321.841457443	610.555433019	274.231774388	231.626644046	445.434718384	9593.19612668
Mix_34	369.092471355	530.86676089	262.940793815	321.028899128	278.980046785	9713.12233289
Mix_35	343.419488812	592.683686671	302.783744729	180.689582388	360.631444084	9483.94553437
Mix_36	363.437696151	592.08906778	281.35867398	195.695306284	375.908231466	9710.21590655
Mix_37	315.585750597	583.043696377	313.630027086	224.942217133	383.185759138	9846.65976143
Mix_38	307.465244111	583.615138184	293.259571453	263.800389349	375.754262814	9414.0648495
Mix_39	408.281673269	557.693293039	222.133710051	307.036911237	289.108374687	9636.75996106
Mix_40	348.994351115	581.062026984	309.604469498	189.614136803	355.3142388	9901.5483353
Mix_41	336.511826325	574.851245166	315.422025229	219.993758535	314.558700019	9546.89662778
Mix_42	378.240379323	641.837153784	256.193131546	166.130524076	474.894034759	9933.58959552
Mix_43	371.573725798	542.759015913	269.887081988	251.547721682	300.999457193	9686.16710428
