	Neutrophils	Lymphocyte	Monocytes	Other
S10001	0.495209743421	0.422396539454	0.122365652873	0
S10006	0.476920626091	0.430520068891	0.127618549839	0
S1001	0.372288829687	0.395442516098	0.265107232907	0
S10010	0.539306732178	0.314073983793	0.181540634878	0
S10011	0.408636195394	0.421902674567	0.204520374859	0
S10014	0.435052226362	0.390636848546	0.205113802755	0
S10026	0.405633110995	0.416339416146	0.211735843308	0
S10032	0.377618729095	0.391462308345	0.268320014562	0
S10036	0.442758658278	0.356871539783	0.228795626846	0
S10042	0.418812377031	0.393237211563	0.221242734091	0
S10044	0.428077346122	0.433853225079	0.172231288908	0
S10049	0.42157110667	0.462573179296	0.152428671914	0
S10057	0.389058596954	0.442249916196	0.200155147269	0
S10062	0.411502072028	0.39361976081	0.231485105796	0
S10066	0.576050243917	0.309045529601	0.147468688341	0
S10067	0.368978298976	0.526435395696	0.139749005771	0
S1007	0.438923228067	0.398384329338	0.195290730202	0
S10073	0.391437482077	0.471107177355	0.171129377179	0
S10077	0.419245488009	0.37498752621	0.240275109825	0
S10080	0.415110953263	0.347930688402	0.270042083856	0
S10082	0.383732311439	0.463064132423	0.187850691573	0
S10087	0.372852453775	0.500388896948	0.161680000126	0
S10089	0.556074272717	0.398639156815	0.0804840215649	0
S1009	0.312251074362	0.528000028318	0.195906357241	0
S10090	0.535912748249	0.466349987264	0.0308561137412	0
S10093	0.399933137426	0.287199763227	0.345188310866	0
S10094	0.46368009321	0.382216759936	0.189712103695	0
S1010	0.397660916831	0.413424046216	0.224659929216	0
S10111	0.376531325435	0.521587425644	0.137626141185	0
S10116	0.251260208995	0.537368729237	0.245879185812	0
S10119	0.371877215809	0.481243400715	0.180970049555	0
S10121	0.447347445645	0.468163023771	0.11725817993	0
S10130	0.509014784441	0.343052833517	0.183985619576	0
S10140	0.542760345568	0.36312827741	0.128964566374	0
S10142	0.343347777471	0.525744065462	0.165967401887	0
S10150	0.596494894798	0.230188075839	0.202916385935	0
S10155	0.366587531458	0.478845234801	0.189179613359	0
S1016	0.510877362574	0.376719808849	0.14635279003	0
S10163	0.410374647564	0.411094048227	0.211684575095	0
S10167	0.378915083596	0.402157544431	0.252635742422	0
S10168	0.375952581384	0.542789165681	0.116729978127	0
S10173	0.31011814243	0.559496642461	0.165478812414	0
S10175	0.475222712298	0.414300572719	0.144150751593	0
S10179	0.298569792703	0.532610230304	0.206428843395	0
S10186	0.2186220215	0.601540978176	0.214587047134	0
S1019	0.40070781393	0.475860025743	0.159041117169	0
S10190	0.300285685632	0.514837253957	0.217995909665	0
S10195	0.514355339262	0.347975619261	0.17341393374	0
S10196	0.435211907149	0.421753128796	0.178300670155	0
S10200	0.501195880726	0.339676281459	0.19377497325	0
S10201	0.701892076524	0.249650317181	0.0800596193704	0
S10202	0.435979274543	0.418507417169	0.180160443723	0
S10205	0.421460926219	0.462321697116	0.152340555264	0
S10211	0.401769896353	0.39341615502	0.236998158945	0
S10221	0.415386764439	0.415547050991	0.205397838585	0
S10222	0.532802664203	0.354950717305	0.147133888594	0
S10226	0.479071645229	0.387198684582	0.16878891501	0
S10227	0.480094709504	0.3746637491	0.180369422356	0
S10228	0.47446821932	0.413916015096	0.147190192867	0
S10232	0.237967465689	0.589742440529	0.205686482012	0
S10248	0.397279651751	0.493227495561	0.141505794069	0
S10249	0.482791709067	0.266928716947	0.286716095186	0
S1025	0.377966752852	0.476673031612	0.180969172377	0
S10266	0.485923438895	0.37114467435	0.176189425561	0
S10269	0.531436259285	0.410376953652	0.092277453142	0
S10272	0.567808972173	0.31584521649	0.14656504443	0
S10273	0.481214444571	0.43892476908	0.114368910393	0
S10274	0.438667400333	0.367740352947	0.228204626339	0
S1028	0.418517695657	0.418282132962	0.195349361315	0
S10280	0.426933122832	0.491544293025	0.119622014087	0
S10283	0.292831006238	0.534506897614	0.2061973338	0
S1029	0.415567563313	0.482441808303	0.138427149584	0
S10292	0.389483053514	0.522810324251	0.122353757669	0
S10294	0.376892918983	0.501586339821	0.158229473343	0
S10302	0.39782298939	0.427955704269	0.206234247722	0
S10303	0.412743022309	0.477070841026	0.143443675472	0
S10323	0.457963385024	0.389636141406	0.190219726559	0
S10326	0.448727196071	0.390004166238	0.198394841749	0
S10328	0.442990620764	0.484047736724	0.110225460252	0
S10329	0.396122841049	0.470967949081	0.169791504425	0
S10336	0.479768436112	0.406838039523	0.148178321053	0
S10340	0.477578073099	0.464610092479	0.0927331852712	0
S10347	0.423570185345	0.410312544178	0.197025088432	0
S10353	0.438138196193	0.41592163855	0.179197704063	0
S10356	0.382790700812	0.476255977154	0.176834157183	0
S10358	0.493317915068	0.387233581248	0.157126671207	0
S10365	0.493308417401	0.367264111722	0.172823420705	0
S1037	0.302095637572	0.587877149788	0.144398032281	0
S10373	0.412009356515	0.462900871904	0.159460591221	0
S10374	0.400653867479	0.391512655903	0.237328744167	0
S10375	0.434126249253	0.359020405887	0.242873065851	0
S10377	0.311602682575	0.411670509663	0.307844035921	0
S10378	0.387699601396	0.468432472796	0.179373737266	0
S10390	0.42951472899	0.456586246478	0.142810913015	0
S10391	0.386051388237	0.397162355535	0.252804830308	0
S10393	0.350252365457	0.4306425434	0.252223940398	0
S10400	0.43368949237	0.348392411449	0.251453333833	0
S10401	0.398114216991	0.405355730937	0.23355251109	0
S10406	0.505387248101	0.275205951009	0.252525650144	0
S10408	0.464128608013	0.395704141123	0.177986503853	0
S10409	0.286350128536	0.492564877879	0.255800290516	0
S10418	0.65615666901	0.286972435549	0.0902668452687	0
S10431	0.434708664054	0.377730099029	0.220749932459	0
S10438	0.418791688628	0.427256308258	0.192608899975	0
S10439	0.384570753869	0.363480955357	0.287351760961	0
S10441	0.497501908043	0.342002069362	0.195521071084	0
S10442	0.420683806575	0.397172244289	0.220696180498	0
S1046	0.541909712543	0.35472919972	0.137416998519	0
S10478	0.566135756382	0.247903225583	0.221432743226	0
S10480	0.348726100108	0.5901833767	0.0961159995698	0
S10484	0.436598887594	0.354289510691	0.244583326907	0
S10492	0.25991843198	0.489985537885	0.285704986976	0
S10496	0.387136355656	0.495146554087	0.153256987981	0
S10510	0.416367293186	0.358615258402	0.26021489951	0
S10513	0.422108291118	0.371429183187	0.239997763348	0
S10516	0.434667635179	0.400262332234	0.202196236646	0
S10534	0.416314108208	0.456816694053	0.160265147567	0
S10535	0.332898819486	0.470277241179	0.230358932554	0
S10537	0.380782534384	0.395573020881	0.258978855806	0
S1054	0.375500832784	0.452477259426	0.207115505096	0
S10543	0.459149934072	0.450953161375	0.125231315624	0
S10546	0.427817623279	0.414639796401	0.191878108271	0
