	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	160.320229126	441.937438338	619.32096247	0	0	0	0	0
mix_2	169.866765008	434.071758402	595.471582696	0	0	0	0	0
mix_3	172.559289559	390.000061141	571.985292827	0	0	0	0	0
mix_4	173.290347657	462.537897345	618.473987364	0	0	0	0	0
mix_5	173.966742906	423.767315491	604.303276386	0	0	0	0	0
mix_6	169.956799023	460.530753239	623.300503819	0	0	0	0	0
mix_7	175.295565773	409.067998292	589.131805558	0	0	0	0	0
mix_8	172.296832385	413.022306236	590.109922682	0	0	0	0	0
mix_9	167.784126603	489.965684585	630.207159579	0	0	0	0	0
mix_10	173.663670015	435.98276545	594.738588267	0	0	0	0	0
mix_11	171.864415305	450.723118744	633.99290009	0	0	0	0	0
mix_12	170.236500766	444.923295824	597.990041464	0	0	0	0	0
mix_13	163.92714218	490.623402424	586.102695858	0	0	0	0	0
mix_14	172.704001801	475.278976462	626.112028765	0	0	0	0	0
mix_15	166.596321255	433.127448715	599.36264621	0	0	0	0	0
mix_16	172.478019925	397.625620675	569.050395427	0	0	0	0	0
mix_17	174.474604423	403.114880354	568.150569696	0	0	0	0	0
mix_18	169.46240063	455.289466517	577.484734805	0	0	0	0	0
mix_19	172.667754298	394.145433088	567.451001065	0	0	0	0	0
mix_20	166.285071167	464.246961654	619.535879453	0	0	0	0	0
mix_21	169.896003492	432.854718195	566.741418414	0	0	0	0	0
mix_22	170.047311473	452.845155373	613.022353959	0	0	0	0	0
mix_23	164.327804831	464.820736968	622.131211372	0	0	0	0	0
mix_24	168.27367788	437.980608908	599.686100757	0	0	0	0	0
mix_25	164.281509507	485.253785015	632.300276856	0	0	0	0	0
mix_26	170.242570984	421.100459926	560.503021829	0	0	0	0	0
mix_27	167.36119987	461.731774526	627.344394213	0	0	0	0	0
mix_28	168.390302785	451.671065896	612.432244956	0	0	0	0	0
mix_29	167.684923075	441.617592134	619.06061748	0	0	0	0	0
mix_30	168.321631397	470.621500084	615.484088905	0	0	0	0	0
mix_31	167.162726784	450.009427315	602.050219157	0	0	0	0	0
mix_32	174.50063674	479.554239098	613.718670003	0	0	0	0	0
mix_33	165.544352714	449.375072123	584.124273495	0	0	0	0	0
mix_34	171.135796064	409.414625876	567.577394602	0	0	0	0	0
mix_35	170.991064386	452.352874545	610.609787837	0	0	0	0	0
mix_36	172.197985631	429.248449417	599.474107906	0	0	0	0	0
mix_37	170.814165081	411.968938468	577.592090128	0	0	0	0	0
mix_38	171.22385315	413.550979388	592.414839927	0	0	0	0	0
mix_39	169.799380932	452.343902477	612.262991446	0	0	0	0	0
mix_40	175.575102561	437.927419808	593.932418324	0	0	0	0	0
mix_41	168.737286871	411.434951648	567.179846678	0	0	0	0	0
mix_42	176.312924169	494.716681476	611.161055806	0	0	0	0	0
mix_43	171.818019643	424.325531753	567.76875715	0	0	0	0	0
mix_44	169.270991379	460.636220027	611.540912038	0	0	0	0	0
mix_45	171.419016572	420.819404606	614.950536036	0	0	0	0	0
mix_46	171.488146062	421.335441454	584.826777972	0	0	0	0	0
mix_47	181.420341739	392.195480934	542.876843889	0	0	0	0	0
mix_48	172.200460574	461.410387969	595.822957686	0	0	0	0	0
mix_49	179.056216305	424.043324196	609.591269291	0	0	0	0	0
mix_50	174.483096246	459.569154078	619.659729244	0	0	0	0	0
mix_51	171.790010498	410.757568274	556.526408491	0	0	0	0	0
mix_52	168.80558442	418.352055499	576.756484317	0	0	0	0	0
mix_53	176.409281236	426.389848251	591.416012082	0	0	0	0	0
mix_54	166.82786696	453.174241982	602.293450759	0	0	0	0	0
mix_55	170.053734062	441.127680778	570.362562327	0	0	0	0	0
mix_56	166.986020589	464.85938178	606.666696788	0	0	0	0	0
mix_57	171.746982648	465.485713766	629.914152303	0	0	0	0	0
mix_58	166.381577934	442.466143052	601.843468092	0	0	0	0	0
mix_59	176.727677133	405.800486538	573.194323326	0	0	0	0	0
mix_60	168.516211986	450.670513695	585.310280358	0	0	0	0	0
mix_61	173.811301274	429.956826241	601.190968454	0	0	0	0	0
mix_62	171.876666769	405.936298466	584.968639116	0	0	0	0	0
mix_63	166.116820619	448.669151683	599.946823482	0	0	0	0	0
mix_64	179.449521337	382.088183828	556.492048215	0	0	0	0	0
mix_65	166.941761387	408.675716047	569.1108103	0	0	0	0	0
mix_66	177.354540955	418.228449369	593.509518369	0	0	0	0	0
mix_67	169.113151822	429.838993846	620.160383401	0	0	0	0	0
mix_68	168.700564372	427.788025454	578.942428878	0	0	0	0	0
mix_69	172.029073714	453.430750566	613.178857459	0	0	0	0	0
mix_70	172.718641391	416.479344727	561.854588067	0	0	0	0	0
mix_71	166.58096304	419.004116867	584.016449789	0	0	0	0	0
mix_72	168.150130101	404.554815629	577.713866071	0	0	0	0	0
mix_73	173.483589391	419.725707835	569.122363456	0	0	0	0	0
mix_74	168.065645478	500.752147185	624.83261794	0	0	0	0	0
mix_75	166.320612808	445.607905694	591.543074792	0	0	0	0	0
mix_76	169.021662637	412.930315448	596.840510178	0	0	0	0	0
mix_77	168.610694154	451.748137318	610.380321787	0	0	0	0	0
mix_78	166.037999272	430.750975855	580.534860106	0	0	0	0	0
mix_79	172.829064855	384.196731059	578.431846407	0	0	0	0	0
mix_80	172.765840209	428.29391453	588.279559499	0	0	0	0	0
mix_81	174.190530048	404.500760559	566.98118023	0	0	0	0	0
mix_82	183.078103703	377.968282412	544.976014058	0	0	0	0	0
mix_83	176.797660735	430.231474891	560.425326485	0	0	0	0	0
mix_84	170.198952287	417.944555839	594.001978072	0	0	0	0	0
mix_85	171.700054234	397.029844433	568.687972171	0	0	0	0	0
mix_86	169.56668183	437.827168315	601.516856462	0	0	0	0	0
mix_87	171.055172276	506.810825125	650.20211233	0	0	0	0	0
mix_88	170.255659354	456.997178098	614.787576602	0	0	0	0	0
mix_89	172.709566198	397.205796145	568.919184946	0	0	0	0	0
mix_90	173.911326326	495.75219584	634.746930611	0	0	0	0	0
mix_91	170.486544564	448.413635604	609.266600979	0	0	0	0	0
mix_92	165.737261037	457.154955596	602.197933182	0	0	0	0	0
mix_93	186.747380275	393.92192566	550.51416297	0	0	0	0	0
mix_94	167.316169847	481.647393591	619.633889423	0	0	0	0	0
mix_95	164.109811301	469.255930477	604.634238666	0	0	0	0	0
mix_96	167.736481036	430.547758788	596.239698217	0	0	0	0	0
mix_97	177.96239976	466.286051283	623.341591626	0	0	0	0	0
mix_98	174.371672071	450.384492771	592.479545113	0	0	0	0	0
mix_99	189.458398405	371.487170652	561.706103413	0	0	0	0	0
mix_100	171.29210298	442.713048571	594.632199802	0	0	0	0	0
