	Neutrophils	Lymphocyte	Monocytes	Other
S10001	0.39236272897	0.584118338395	0.023518932635	0
S10006	0.387809413399	0.605179721578	0.00701086502348	0
S1001	0.375737577951	0.602705979572	0.0215564424772	0
S10010	0.40124855932	0.5797067145	0.0190447261804	0
S10011	0.377697193161	0.59668169209	0.0256211147488	0
S10014	0.387426218945	0.599229492404	0.0133442886517	0
S10026	0.385245598723	0.608219004633	0.00653539664358	0
S10032	0.376914470567	0.588953663381	0.0341318660522	0
S10036	0.391562435257	0.602126592754	0.00631097198994	0
S10042	0.384066179518	0.596689649648	0.0192441708337	0
S10044	0.38974409222	0.609067352524	0.00118855525576	0
S10049	0.387405201791	0.612594798209	0.0	0
S10057	0.370547650918	0.608249275351	0.0212030737312	0
S10062	0.382707314028	0.595945599547	0.0213470864244	0
S10066	0.406927342603	0.576456082729	0.0166165746682	0
S10067	0.378226631027	0.621773368973	0.0	0
S1007	0.381539387377	0.597174724561	0.0212858880622	0
S10073	0.380226242196	0.613625191209	0.00614856659422	0
S10077	0.379775830287	0.582006625426	0.038217544287	0
S10080	0.379844190124	0.584584595269	0.0355712146073	0
S10082	0.380625266654	0.612271927679	0.00710280566729	0
S10087	0.383626175931	0.608628212928	0.00774561114098	0
S10089	0.396343988417	0.591633706484	0.0120223050991	0
S1009	0.36468907845	0.619324800321	0.0159861212286	0
S10090	0.399255979413	0.597961877211	0.00278214337605	0
S10093	0.376928499583	0.5891238331	0.0339476673168	0
S10094	0.387203833423	0.593453377602	0.0193427889749	0
S1010	0.379099966498	0.590557017595	0.0303430159066	0
S10111	0.377723238675	0.616822746531	0.00545401479435	0
S10116	0.353385812073	0.612683932454	0.0339302554729	0
S10119	0.375601300525	0.615009961631	0.0093887378435	0
S10121	0.388706900216	0.601729917411	0.00956318237302	0
S10130	0.393690282578	0.585542053816	0.0207676636067	0
S10140	0.399452174559	0.584992125534	0.0155556999075	0
S10142	0.372786091119	0.615526615181	0.011687293699	0
S10150	0.406473149696	0.56252633382	0.0310005164848	0
S10155	0.380213914235	0.606735329009	0.0130507567553	0
S1016	0.392493290918	0.599331438718	0.008175270364	0
S10163	0.381695508375	0.579334538208	0.0389699534172	0
S10167	0.374574417273	0.602299739346	0.0231258433817	0
S10168	0.377754902617	0.621867269797	0.000377827585209	0
S10173	0.367798664938	0.62162852436	0.0105728107026	0
S10175	0.390074052138	0.597218596285	0.0127073515767	0
S10179	0.36669446416	0.620213539333	0.013091996507	0
S10186	0.353879889747	0.6266924376	0.0194276726532	0
S1019	0.378055294315	0.607986702605	0.0139580030799	0
S10190	0.371594025038	0.614169959706	0.0142360152553	0
S10195	0.395641580903	0.590067278257	0.0142911408395	0
S10196	0.385681659191	0.604274890038	0.0100434507713	0
S10200	0.392054485029	0.593746041272	0.0141994736989	0
S10201	0.423066783702	0.5616178193	0.015315396998	0
S10202	0.384895228953	0.591854938224	0.0232498328233	0
S10205	0.390076981047	0.604644213783	0.00527880516934	0
S10211	0.375057372744	0.600083222869	0.0248594043876	0
S10221	0.378806024532	0.604003632033	0.0171903434354	0
S10222	0.399191083989	0.587535824379	0.0132730916318	0
S10226	0.394821501451	0.596795843991	0.00838265455816	0
S10227	0.391007137753	0.589779832052	0.019213030195	0
S10228	0.388211437965	0.599473007225	0.0123155548099	0
S10232	0.355298242368	0.624553950149	0.020147807483	0
S10248	0.384500222644	0.615499777356	0.0	0
S10249	0.391629933226	0.561585115938	0.0467849508361	0
S1025	0.378152027503	0.612955378059	0.00889259443767	0
S10266	0.394164412712	0.574132516984	0.0317030703041	0
S10269	0.397274566889	0.592408150939	0.0103172821713	0
S10272	0.401588849777	0.597957874646	0.000453275577191	0
S10273	0.394792945827	0.595819646927	0.00938740724684	0
S10274	0.386202382572	0.601588614446	0.012209002982	0
S1028	0.387297668723	0.605918286275	0.00678404500266	0
S10280	0.384639125706	0.5962602245	0.0191006497946	0
S10283	0.364803515239	0.620185996872	0.0150104878897	0
S1029	0.382054171593	0.601714342024	0.0162314863831	0
S10292	0.376692256405	0.622858394208	0.000449349386134	0
S10294	0.374803377784	0.621324279426	0.00387234278973	0
S10302	0.379907246915	0.607106300599	0.0129864524866	0
S10303	0.381856094166	0.599535819048	0.0186080867866	0
S10323	0.388287636388	0.592544219181	0.019168144431	0
S10326	0.392782801072	0.597163137347	0.0100540615808	0
S10328	0.382886675937	0.607068610222	0.0100447138417	0
S10329	0.382123527164	0.607273562648	0.0106029101881	0
S10336	0.384533287982	0.594191978404	0.0212747336134	0
S10340	0.393537985445	0.605509708555	0.000952305999779	0
S10347	0.379234325107	0.593562711685	0.0272029632075	0
S10353	0.385682828427	0.596342787102	0.0179743844708	0
S10356	0.379428879836	0.598191087781	0.0223800323828	0
S10358	0.393731386349	0.587939326825	0.0183292868263	0
S10365	0.397235098206	0.589324785908	0.0134401158855	0
S1037	0.365308216689	0.630916476144	0.00377530716634	0
S10373	0.377412553211	0.610600353863	0.0119870929257	0
S10374	0.381729485205	0.604513233799	0.0137572809959	0
S10375	0.379737501369	0.59483968314	0.0254228154908	0
S10377	0.362569360761	0.605196203405	0.0322344358343	0
S10378	0.38068776188	0.613072875398	0.00623936272226	0
S10390	0.378431787076	0.591270835699	0.0302973772253	0
S10391	0.372472655685	0.596204423604	0.0313229207114	0
S10393	0.376077105292	0.608831324441	0.0150915702668	0
S10400	0.38297712193	0.584966067501	0.032056810569	0
S10401	0.377805471851	0.586041561525	0.0361529666239	0
S10406	0.39911023518	0.583677695089	0.0172120697307	0
S10408	0.385504122093	0.584082763302	0.0304131146053	0
S10409	0.365262315354	0.612621224726	0.0221164599199	0
S10418	0.40873676242	0.573414346847	0.0178488907329	0
S10431	0.383563757423	0.60177265665	0.0146635859276	0
S10438	0.378734889382	0.604967284959	0.0162978256596	0
S10439	0.376524371083	0.59212143083	0.0313541980874	0
