	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	0.113391903008	0.350609938598	0.0793701030109	0.360657070145	0.286724772535	0.0508041513525
mix_2	0.0471319286954	0.315573210498	0.0855886634644	0.421498566887	0.272709384331	0.0357117736832
mix_3	0.171115810449	0.524713035254	0.0744324322796	0.0948775977233	0.118039442224	0.0300872456717
mix_4	0.245474359086	0.394146121013	0.0779672626289	0.174015641951	0.189002564267	0.0172660628912
mix_5	0.259464420384	0.348821705745	0.117793237404	0.178393375118	0.174648643551	0.0404853008997
mix_6	0.235191032876	0.333059489577	0.112923783832	0.242566694863	0.220717883065	0.0239245322541
mix_7	0.325580186546	0.406553648854	0.0837386729885	0.132456409781	0.17173662929	0.0236561005725
mix_8	0.26053831414	0.362988469015	0.0518643544906	0.234947390263	0.189726265502	0.0259254585909
mix_9	0.12850629071	0.423956229902	0.0811343184133	0.271200314298	0.252640169611	0.0270588117779
mix_10	0.297918945185	0.35304015438	0.105487813609	0.144458085236	0.149875736277	0.0162204566155
mix_11	0.111505982881	0.334032109268	0.0464132776628	0.355033943295	0.224083579466	0.0400894345899
mix_12	0.034447264193	0.407563300125	0.117701103588	0.324415497234	0.238081411659	0.0336823276659
mix_13	0.441461756468	0.254018458885	0.109166719572	0.136501681304	0.164729937903	0.031518934223
mix_14	0.347339470574	0.344705968138	0.12580223526	0.154368193313	0.168118887158	0.0164261116473
mix_15	0.322351581378	0.200092273689	0.183813299044	0.102268505127	0.155285784505	0.0304605918754
mix_16	0.183161607659	0.490423545141	0.0757863253139	0.14011718837	0.164473073654	0.0239801594043
mix_17	0.290848987966	0.229604555353	0.130805803156	0.0126934436232	0.0716793936233	0.00781788912742
mix_18	0.123231086365	0.263939971714	0.0776462449794	0.424279369558	0.250195185224	0.03073784752
mix_19	0.269295995517	0.349474098199	0.112624127731	0.216483349328	0.208253008875	0.0227652862191
mix_20	0.129213757	0.317585210499	0.135169017666	0.00504318644954	0.0787868600335	0.0370725028108
mix_21	0.256631087406	0.359561498201	0.143055355098	0.161075211662	0.147722293354	0.0507094888184
mix_22	0.331108957278	0.256768191431	0.0931712194906	0.233970960376	0.227794529349	0.0172410127202
