	Neutrophils	Lymphocyte	Monocytes	Other
S11525	0.1292	0.4736	0.0993	0.2981
S11531	0.1646	0.428	0.1182	0.2891
S11532	0.125	0.4737	0.107	0.2943
S1154	0.1583	0.397	0.1438	0.3008
S11542	0.196	0.4093	0.0573	0.3374
S11543	0.1816	0.3959	0.1427	0.2798
S11546	0.2127	0.3989	0.1236	0.2647
S1155	0.1875	0.3808	0.1196	0.3121
S1156	0.0924	0.5179	0.0713	0.3185
S11568	0.2134	0.382	0.1019	0.3027
S11576	0.1157	0.474	0.1498	0.2604
S11584	0.2363	0.3349	0.1317	0.297
S11586	0.1728	0.4284	0.1168	0.2821
S11590	0.1815	0.4099	0.1374	0.2714
S11592	0.1487	0.4419	0.0745	0.3349
S11593	0.1817	0.4245	0.1134	0.2807
S11599	0.1668	0.3846	0.0821	0.3665
S1160	0.1408	0.4503	0.0898	0.319
S11610	0.201	0.3808	0.0904	0.3279
S11615	0.1687	0.4249	0.1336	0.2727
S11629	0.1948	0.3893	0.1357	0.2802
S11631	0.0935	0.4337	0.2046	0.2681
S1164	0.1778	0.3849	0.1329	0.3044
S11642	0.1708	0.3783	0.0934	0.3576
S11656	0.1512	0.4272	0.0693	0.3524
S11663	0.1697	0.4507	0.0958	0.2839
S11667	0.1508	0.461	0.1121	0.2761
S11668	0.1824	0.4259	0.112	0.2797
S1167	0.1454	0.4446	0.1143	0.2958
S11673	0.1535	0.4193	0.0783	0.349
S11682	0.2128	0.3885	0.1291	0.2697
S11693	0.1492	0.4569	0.0863	0.3076
S11696	0.1574	0.4322	0.1377	0.2727
S11699	0.1681	0.4208	0.159	0.2526
S117	0.1698	0.393	0.063	0.3741
S1170	0.1669	0.4341	0.1156	0.2834
S11709	0.2037	0.4086	0.1226	0.265
S11713	0.063	0.5276	0.1203	0.289
S11717	0.1598	0.4374	0.072	0.3309
S1173	0.2027	0.3721	0.0914	0.3339
S11731	0.2293	0.3114	0.1588	0.3005
S11732	0.2075	0.3994	0.108	0.2851
S11733	0.1251	0.4889	0.1021	0.2838
S11734	0.1937	0.3752	0.1211	0.3101
S11735	0.1899	0.4243	0.1268	0.259
S11737	0.1497	0.4309	0.0572	0.3623
S11745	0.2007	0.3956	0.0855	0.3182
S11760	0.1936	0.3877	0.0673	0.3515
S11761	0.0685	0.5634	0.0449	0.323
S11769	0.2503	0.3133	0.1215	0.3149
S11783	0.1486	0.4476	0.1341	0.2696
S11784	0.1825	0.4278	0.1281	0.2617
S11786	0.2104	0.4019	0.1106	0.2769
S11797	0.185	0.42	0.1069	0.2882
S11799	0.1686	0.4018	0.1091	0.3207
S118	0.2005	0.4018	0.1132	0.2847
S11800	0.1572	0.3925	0.1583	0.2921
S11802	0.1958	0.3972	0.0943	0.3125
S11806	0.2298	0.3535	0.0749	0.3418
S11807	0.1017	0.5442	0.0739	0.2803
S11810	0.1319	0.4703	0.1084	0.2894
S11811	0.2174	0.3562	0.1432	0.2832
S11812	0.1933	0.401	0.0856	0.3201
S11820	0.2074	0.3803	0.1243	0.288
S11822	0.2308	0.3437	0.1309	0.2945
S11823	0.2095	0.38	0.0644	0.346
S11826	0.1948	0.4071	0.0863	0.3119
S1183	0.1295	0.4368	0.0776	0.3561
S1184	0.1422	0.4405	0.1433	0.274
S11842	0.1307	0.466	0.1078	0.2954
S11843	0.2149	0.3924	0.1287	0.2642
S11844	0.135	0.4291	0.1645	0.2714
S11850	0.1473	0.4544	0.0902	0.3082
S11853	0.1993	0.4229	0.079	0.2987
S11857	0.2054	0.3844	0.0952	0.3151
S11858	0.1993	0.3611	0.106	0.3336
S11860	0.1806	0.4263	0.1091	0.2838
S11864	0.1125	0.3758	0.2049	0.307
S11870	0.1677	0.4078	0.134	0.2904
S11875	0.1863	0.4281	0.1011	0.2846
S11877	0.1631	0.3697	0.0788	0.3884
S11878	0.1378	0.4396	0.1251	0.2976
S11882	0.1344	0.4147	0.1093	0.3417
S11883	0.1862	0.3463	0.1075	0.3601
S11884	0.1705	0.373	0.2068	0.2496
S11886	0.2056	0.3877	0.0856	0.3211
S11897	0.1975	0.4002	0.1194	0.2827
S1190	0.1502	0.4051	0.1636	0.2811
S11903	0.2533	0.3551	0.1096	0.2819
S11905	0.2164	0.2867	0.1481	0.3489
S11907	0.1639	0.405	0.1088	0.3222
S11914	0.2139	0.3155	0.111	0.3597
S11917	0.1772	0.4272	0.081	0.3148
S11928	0.1589	0.4026	0.1003	0.3383
S11929	0.185	0.4314	0.1056	0.278
S1193	0.1176	0.4071	0.1795	0.2959
S11930	0.115	0.4606	0.1129	0.3114
S11934	0.1508	0.4979	0.065	0.2864
S11939	0.226	0.3527	0.153	0.2683
S11944	0.155	0.482	0.0873	0.2757
S11945	0.1954	0.4164	0.0448	0.3433
S11957	0.2019	0.4309	0.1085	0.2589
S11958	0.2004	0.3978	0.1021	0.2997
S1196	0.2229	0.3491	0.1066	0.3217
S11960	0.1676	0.4254	0.0905	0.3165
S11965	0.1536	0.4364	0.1008	0.3092
S11967	0.2118	0.4144	0.0865	0.2873
S1197	0.1847	0.3687	0.0948	0.3517
S11973	0.1409	0.5174	0.0741	0.2678
S11974	0.1652	0.313	0.2159	0.3057
S11980	0.1938	0.3703	0.1542	0.2818
S11985	0.1742	0.3987	0.135	0.2921
S11987	0.2222	0.3657	0.0948	0.3172
S11993	0.2097	0.4096	0.114	0.2668
S12001	0.201	0.362	0.1405	0.2965
S12004	0.1499	0.4294	0.1122	0.3085
S12006	0.1525	0.4992	0.0726	0.276
S12010	0.1401	0.4714	0.0763	0.3123
S12011	0.1648	0.4153	0.1374	0.2824
S12012	0.1912	0.3655	0.0842	0.3591
S12022	0.168	0.4339	0.1022	0.2958
S12043	0.1905	0.3897	0.1474	0.2724
S12052	0.1594	0.4394	0.0921	0.309
S12056	0.2085	0.4089	0.1061	0.2765
S12057	0.2035	0.3598	0.136	0.3008
S12058	0.2088	0.3385	0.0751	0.3775
S12061	0.1756	0.4152	0.1263	0.283
S12064	0.1265	0.4649	0.1311	0.2775
S12073	0.2365	0.369	0.0781	0.3165
S12076	0.1601	0.4032	0.109	0.3279
S12079	0.1959	0.3845	0.0924	0.327
S12089	0.1832	0.3625	0.1287	0.3255
S12098	0.1748	0.4104	0.1143	0.3004
S1210	0.1987	0.4167	0.1193	0.2654
S12101	0.1685	0.3901	0.0734	0.3679
S12105	0.1336	0.4733	0.1296	0.2635
S12106	0.1737	0.3987	0.087	0.3407
S1212	0.1771	0.4713	0.1042	0.2474
S12120	0.1838	0.3964	0.1528	0.2668
S12129	0.173	0.4225	0.1156	0.2891
S12137	0.2145	0.3581	0.1404	0.2871
S12140	0.1344	0.4258	0.1377	0.302
S12159	0.1494	0.4886	0.0976	0.2645
S12170	0.2096	0.3739	0.115	0.3015
S12178	0.1476	0.4677	0.1061	0.2788
S12179	0.1557	0.4952	0.0899	0.2591
S1218	0.1554	0.4646	0.0818	0.2983
S12182	0.1425	0.4378	0.0842	0.3356
S12196	0.1773	0.4158	0.1028	0.3041
S12198	0.2013	0.4048	0.1013	0.2928
S1220	0.1572	0.3995	0.1434	0.3001
S12200	0.1917	0.3962	0.1176	0.2943
S12202	0.1885	0.3755	0.106	0.3301
S12206	0.1615	0.41	0.1323	0.2963
S12208	0.1082	0.4668	0.1625	0.2625
S12215	0.1332	0.4468	0.1314	0.2885
S12221	0.1348	0.5418	0.0896	0.2338
S12228	0.159	0.4278	0.1242	0.289
S12231	0.2135	0.365	0.0989	0.3225
S12240	0.1306	0.465	0.0715	0.3331
S12241	0.1248	0.4091	0.1742	0.2921
S12244	0.1568	0.3686	0.1324	0.3422
S12245	0.1745	0.4108	0.1186	0.2961
S12249	0.1278	0.4781	0.1118	0.2821
S12251	0.1636	0.3373	0.1729	0.3263
S12261	0.1618	0.4093	0.0845	0.3444
S12264	0.1249	0.4234	0.1556	0.2962
S12265	0.1828	0.3688	0.1575	0.2908
S12271	0.1878	0.3701	0.1696	0.2724
S12276	0.1225	0.5245	0.0911	0.262
S12278	0.1524	0.3463	0.2084	0.2928
S12279	0.1813	0.4124	0.1332	0.2729
S12282	0.1854	0.3728	0.1425	0.2993
S12285	0.1628	0.4334	0.1139	0.2898
S12291	0.1909	0.4027	0.1138	0.2926
S12294	0.1899	0.3809	0.1224	0.3067
S12308	0.1829	0.396	0.1279	0.2932
S12335	0.1442	0.3668	0.153	0.3361
S12344	0.1458	0.4204	0.1347	0.299
S12347	0.1808	0.3726	0.1503	0.2964
S12348	0.1561	0.4581	0.088	0.2979
S12354	0.1004	0.5849	0.0668	0.2478
S1236	0.2036	0.4234	0.089	0.284
S12365	0.1316	0.4254	0.1236	0.3194
S12366	0.223	0.3637	0.1413	0.272
S12374	0.2149	0.4002	0.125	0.26
S12385	0.1764	0.4161	0.1304	0.2773
S1239	0.1743	0.3452	0.1795	0.301
S12391	0.1886	0.4212	0.0971	0.2931
S12394	0.2356	0.3819	0.0946	0.288
S12406	0.2208	0.3695	0.1304	0.2791
S1241	0.2247	0.3546	0.0921	0.3287
S12410	0.1511	0.4443	0.0928	0.3118
S12417	0.2325	0.3537	0.0952	0.3186
S12419	0.2174	0.3706	0.1145	0.2975
S12428	0.1621	0.4197	0.118	0.3002
S12431	0.1973	0.4184	0.1217	0.2624
S12432	0.1264	0.4775	0.1349	0.2611
S12436	0.1843	0.4004	0.0988	0.3164
S12437	0.2001	0.3682	0.1365	0.2951
S12439	0.1832	0.4026	0.1322	0.282
S12440	0.1817	0.4287	0.0977	0.2918
S12441	0.1762	0.3431	0.1839	0.2971
S12447	0.2069	0.3914	0.0987	0.303
S12450	0.234	0.3407	0.1129	0.3123
S12452	0.1378	0.4351	0.149	0.2783
S1246	0.1517	0.406	0.1391	0.3033
S12463	0.167	0.4079	0.1386	0.2865
S12464	0.1069	0.5275	0.0834	0.2823
S12488	0.0997	0.5073	0.0933	0.2997
S12489	0.2096	0.3752	0.1071	0.3079
S12496	0.1458	0.4409	0.0872	0.3259
S12500	0.1851	0.3657	0.1646	0.2845
S12501	0.144	0.437	0.1178	0.3013
S1251	0.175	0.4103	0.1018	0.313
S12516	0.1225	0.4712	0.1369	0.2696
S1252	0.183	0.4093	0.1069	0.3009
S12524	0.2036	0.3605	0.1239	0.3119
S12527	0.1869	0.3875	0.1154	0.3101
S12535	0.2455	0.3404	0.1155	0.2985
S12540	0.1967	0.363	0.1458	0.2944
S12548	0.1616	0.3974	0.1605	0.2805
S12556	0.1874	0.3825	0.1544	0.2759
S12563	0.1921	0.3747	0.1509	0.2821
S12568	0.0884	0.5732	0.0665	0.2721
S12569	0.1297	0.4464	0.1233	0.3007
S12570	0.1749	0.3981	0.1479	0.2792
S12577	0.2065	0.3777	0.1164	0.2995
S12582	0.183	0.3156	0.2339	0.2677
S12583	0.1828	0.4068	0.1453	0.265
S12585	0.1756	0.4445	0.089	0.291
S12590	0.1575	0.3912	0.0609	0.3904
S12596	0.1602	0.4237	0.1321	0.2838
S12597	0.1922	0.3675	0.1537	0.2867
S12604	0.1514	0.4622	0.095	0.2914
S12605	0.1601	0.419	0.1222	0.2988
S12608	0.1452	0.3965	0.132	0.3262
S12617	0.1738	0.4245	0.1072	0.2943
S12618	0.1425	0.435	0.1342	0.2884
S12624	0.1706	0.4256	0.1089	0.2948
S12628	0.1651	0.4319	0.1049	0.2981
S12637	0.1633	0.4067	0.1248	0.3052
S12655	0.1259	0.4627	0.135	0.2764
S12658	0.2069	0.354	0.1259	0.3132
S1266	0.1543	0.488	0.1026	0.2551
S12665	0.1114	0.543	0.1004	0.2454
S12666	0.179	0.39	0.1109	0.3203
S12667	0.1506	0.4391	0.123	0.2872
S12675	0.1248	0.5265	0.0557	0.293
S12682	0.1776	0.3811	0.1343	0.3071
S12691	0.188	0.3831	0.1222	0.3069
S12704	0.1673	0.4351	0.1318	0.2658
S12706	0.168	0.4412	0.0576	0.3332
S12707	0.1589	0.3586	0.1533	0.3293
S12721	0.1526	0.4909	0.0758	0.2808
S12722	0.1845	0.396	0.1235	0.2961
S12731	0.2294	0.319	0.1032	0.3482
S12734	0.1073	0.4906	0.1148	0.2873
S12735	0.1629	0.3483	0.1568	0.332
S12736	0.2011	0.3436	0.1403	0.315
S12742	0.2125	0.3805	0.1548	0.2521
S12754	0.1946	0.4047	0.1029	0.2976
S12760	0.1879	0.4239	0.0677	0.3207
S12773	0.1645	0.3742	0.1263	0.3351
S12775	0.184	0.4549	0.0858	0.2753
S12776	0.3594	0.2193	0.156	0.2654
S12779	0.1336	0.4377	0.1447	0.2841
S12781	0.162	0.4445	0.1199	0.2736
S12785	0.1552	0.4533	0.1362	0.2553
S12790	0.1195	0.471	0.1181	0.2913
S12794	0.1953	0.4197	0.0834	0.3019
S12796	0.1995	0.376	0.1035	0.321
S12798	0.0961	0.5477	0.0944	0.2617
