	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_72	169.1111	357.6228	692.02	2101.9695	144.3338	0
mix_73	151.7581	309.5156	660.2382	2694.4818	153.4333	0
mix_74	139.899	308.2024	678.13	2583.3144	143.7367	0
mix_75	137.5238	229.4361	660.196	3015.491	130.5682	0
mix_76	125.7353	354.1586	692.2412	2396.468	153.927	0
mix_77	128.4618	431.0711	712.3897	1943.4717	164.4871	0
mix_78	131.2249	260.7173	669.4097	2946.5365	135.0633	0
mix_79	121.5668	254.3549	682.3554	2941.4257	130.8926	0
mix_80	142.8293	334.0558	690.8589	2295.5215	141.3935	0
mix_81	130.527	358.7434	706.6183	2276.9537	146.3957	0
mix_82	137.6597	278.6165	686.0649	2777.5754	134.7656	0
mix_83	134.851	236.7219	666.5334	2994.9112	132.5907	0
mix_84	133.5504	330.1876	695.6406	2395.2042	139.5916	0
mix_85	129.1491	343.0658	700.1292	2339.1187	143.1993	0
mix_86	125.9794	401.5525	708.1244	2176.437	158.9039	0
mix_87	125.0037	313.4171	699.3113	2533.8282	134.7922	0
mix_88	133.4719	353.4941	696.0952	2333.9659	149.6127	0
mix_89	131.3019	405.3993	709.9255	2018.1761	159.0989	0
mix_90	124.0101	298.6394	705.3494	2595.123	135.7564	0
mix_91	132.7102	243.1837	659.6226	3063.5874	135.158	0
mix_92	129.5834	294.6839	693.0241	2587.4463	133.8678	0
mix_93	120.6038	186.7804	681.7236	3614.5805	123.5477	0
mix_94	118.8199	230.3695	680.3659	3211.4156	134.2612	0
mix_95	141.8151	238.3478	649.0564	3081.7578	137.5641	0
mix_96	135.4859	254.773	657.3025	3028.163	142.8085	0
mix_97	128.6578	271.0379	684.8623	2821.0688	134.3145	0
mix_98	132.8198	280.6353	682.3836	2796.1091	132.908	0
mix_99	132.1829	462.7067	733.9626	1759.2289	165.1917	0
mix_100	129.9897	304.5934	690.8957	2587.0709	136.6141	0
