	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_77	0.0978	0.5116	0.1247	0.0427	0.198	0
mix_78	0.1737	0.148	0.0687	0.4314	0.1486	0
mix_79	0.0593	0.2198	0.0838	0.5336	0.0677	0
mix_80	0.2991	0.3034	0.1161	0.2525	0.0052	0
mix_81	0.1437	0.4687	0.0965	0.2472	0.0174	0
mix_82	0.2237	0.2021	0.095	0.3896	0.0588	0
mix_83	0.1785	0.1294	0.0434	0.489	0.1287	0
mix_84	0.1986	0.3549	0.0987	0.287	0.0302	0
mix_85	0.1451	0.4068	0.116	0.2787	0.0274	0
mix_86	0.0736	0.4737	0.0819	0.1201	0.2248	0
mix_87	0.1092	0.3851	0.0948	0.3784	0.0	0
mix_88	0.1788	0.3215	0.0867	0.1905	0.1995	0
mix_89	0.1563	0.426	0.1322	0.0932	0.1682	0
mix_90	0.1008	0.3109	0.1114	0.4297	0.0237	0
mix_91	0.1596	0.1162	0.0387	0.4506	0.2054	0
mix_92	0.1567	0.3135	0.0753	0.3961	0.029	0
mix_93	0.0439	0.0843	0.0527	0.726	0.05	0
mix_94	0.0374	0.1026	0.0746	0.5281	0.2279	0
mix_95	0.2216	0.071	0.0298	0.4031	0.244	0
mix_96	0.1828	0.078	0.0325	0.3486	0.3354	0
mix_97	0.139	0.2116	0.0898	0.4572	0.0733	0
mix_98	0.1967	0.243	0.0643	0.423	0.045	0
mix_99	0.1165	0.6346	0.1195	0.0161	0.0833	0
mix_100	0.1677	0.3129	0.0754	0.3606	0.055	0
