	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	0.00855769686921	0.0801900181661	0.403330915953	0	0	0	0	0.462330758304
mix_2	0.0232360504648	0.0928899671011	0.281964887131	0	0	0	0	0.5594858162
mix_3	0.0128944128772	0.128181835517	0.162554597994	0	0	0	0	0.648546535377
mix_4	0.0192124192141	0.264406651173	0.29475744218	0	0	0	0	0.3873555433
mix_5	0.0171361320188	0.154925619373	0.286532089301	0	0	0	0	0.503696999163
mix_6	0.019292215569	0.204878156771	0.322000734929	0	0	0	0	0.420288863597
mix_7	0.0168146838414	0.123060409793	0.245157520765	0	0	0	0	0.576681841056
mix_8	0.0122534148269	0.0792215558063	0.28206419422	0	0	0	0	0.592564658891
mix_9	0.0199867020702	0.253870046375	0.369015878868	0	0	0	0	0.320617751606
mix_10	0.0236621456337	0.311292306822	0.183196031436	0	0	0	0	0.435402652815
mix_11	0.0230312049269	0.109670726748	0.408030881399	0	0	0	0	0.405078365836
mix_12	0.00865424918497	0.222218457331	0.276738131841	0	0	0	0	0.460950989834
mix_13	0.010524774768	0.354739793315	0.235889515224	0	0	0	0	0.362270377943
mix_14	0.0226923417975	0.309644334227	0.307066929132	0	0	0	0	0.311015789173
mix_15	0.0160204842473	0.143398769443	0.28478763257	0	0	0	0	0.520840238534
mix_16	0.0227635179286	0.0977285470908	0.143335117054	0	0	0	0	0.697494174089
mix_17	0.0176445458763	0.150809112078	0.129692815133	0	0	0	0	0.669076127832
mix_18	0.0167079433126	0.379582620783	0.114515908446	0	0	0	0	0.446243703494
mix_19	0.00667343186001	0.110656363923	0.192958006256	0	0	0	0	0.649668680378
mix_20	0.0228123766932	0.226637858925	0.278598003724	0	0	0	0	0.438731859579
mix_21	0.0106868866955	0.262278348572	0.133695860025	0	0	0	0	0.565387526172
mix_22	0.0135068522941	0.201393396889	0.350818991126	0	0	0	0	0.389022786012
mix_23	0.0209866912716	0.236355400423	0.321809833737	0	0	0	0	0.376178957208
mix_24	0.0154930834929	0.191495555235	0.247170750093	0	0	0	0	0.512187274859
mix_25	0.0216217587089	0.287134108094	0.321696754765	0	0	0	0	0.333694756529
mix_26	0.0087856573938	0.263240712751	0.118642591243	0	0	0	0	0.570182017801
mix_27	0.0383200256688	0.372520524852	0.169069222147	0	0	0	0	7.28740342426e-10
mix_28	0.0185509265926	0.202737392941	0.297453596141	0	0	0	0	0.44669298778
mix_29	0.015294473683	0.118106667077	0.371347622261	0	0	0	0	0.450995522584
mix_30	0.0169206067307	0.273665192493	0.305343763952	0	0	0	0	0.368696661302
mix_31	0.0117815565134	0.256065618339	0.264731303926	0	0	0	0	0.427782503733
mix_32	0.0226250042605	0.356004636941	0.308714514518	0	0	0	0	0.25607249212
mix_33	0.0110417173777	0.319270454869	0.185712612691	0	0	0	0	0.44261038479
mix_34	0.0142534471198	0.22246028958	0.106938310506	0	0	0	0	0.611713461064
mix_35	0.0100937393347	0.227460518737	0.303288462418	0	0	0	0	0.421716327803
mix_36	0.014139244514	0.202196517776	0.276613796411	0	0	0	0	0.466027796938
mix_37	0.0128218114278	0.147736084187	0.185783744845	0	0	0	0	0.618863891461
mix_38	0.0144272520995	0.110268434494	0.256039854674	0	0	0	0	0.577574760322
mix_39	0.0183642540646	0.198968431861	0.308084061833	0	0	0	0	0.439258506193
mix_40	0.0117761713622	0.27291456482	0.239523965166	0	0	0	0	0.433305768608
mix_41	0.0125219524873	0.235314720934	0.141074481829	0	0	0	0	0.567820983202
mix_42	0.0261357287776	0.423062258282	0.20992222515	0	0	0	0	0.300508623398
mix_43	0.0187846591453	0.282198692663	0.115798485708	0	0	0	0	0.538227098192
mix_44	0.0249419745282	0.212033007702	0.297428895221	0	0	0	0	0.421023088629
