	B Cells	Monocytes	NK Cells	Neutrophils	CD4 T Cells	CD8 T Cells	Other
A	0.0554355335681	0.825616981881	0.244662411409	0.0270462163231	0.534189159579	0.0	0
B	0.0723442339307	0.798846369412	0.255680041265	0.0218175552088	0.555833625253	0.0	0
C	0.0	0.20991584878	0.111393139986	0.0	1.11591711676	0.219382057999	0
D	0.00232203065013	0.223229297167	0.106558112495	0.0	1.09476057012	0.238999603062	0
E	0.0	0.360719705641	0.259052180293	0.0	0.797413014047	0.261385151087	0
F	0.0120561920657	0.570080417295	0.624209409351	0.0303385290591	0.465081142307	0.0	0
G	0.0173720085048	1.06362246044	0.168123103101	0.231491851279	0.225819369996	0.0	0
H	0.0	1.40693090022	0.124635122223	0.0	0.143759863523	0.0	0
I	0.0	1.39884035957	0.119503435079	0.0	0.153356310954	0.0	0
J	0.0185483113377	0.094463937923	0.113443105837	0.0	1.15804592739	0.241720470997	0
K	0.0	0.0793768048884	0.246725845887	0.0	0.866972759481	0.448529691651	0
L	0.0	0.23511860005	0.136407675816	0.0	1.05441094889	0.236903106338	0
