	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	1.44368018739e-06	6.02163656516e-06	2.78569122887e-06	3.09612263442e-06	2.69654809178e-06	0
Mix_2	2.28477844273e-06	9.46665736975e-06	1.46126364962e-06	1.19893994382e-06	4.5971481603e-06	0
Mix_3	1.61974470573e-06	7.45974471668e-06	4.45789606078e-06	2.83605303969e-07	6.05283640657e-06	0
Mix_4	1.70517981622e-06	9.17353838536e-06	3.78338815893e-06	3.47303812669e-08	6.14945234647e-06	0
Mix_5	3.07805152478e-06	5.8440229017e-06	3.51626455644e-06	0.0	5.02303707781e-06	0
Mix_6	2.23249779927e-06	3.70391470358e-06	1.96126528046e-06	3.22794799367e-06	2.48513852831e-06	0
Mix_7	1.99071428684e-06	1.06771240867e-05	1.92285018865e-06	0.0	7.01782734854e-06	0
Mix_8	2.24569458938e-06	1.11468104013e-05	0.0	1.72785284412e-06	5.18509302742e-06	0
Mix_9	2.29346405384e-06	8.55234257552e-06	2.45183792739e-06	6.51499115783e-07	5.41001273801e-06	0
Mix_10	2.84125160102e-06	5.95434152119e-06	1.76323248225e-06	1.331324315e-06	4.75853841878e-06	0
Mix_11	1.81716200273e-06	1.17524306574e-05	1.32549229965e-06	5.23132231798e-07	5.64456907129e-06	0
Mix_12	1.183664202e-06	7.89474298373e-06	3.38473358929e-06	2.10149404796e-06	4.5083627307e-06	0
Mix_13	2.82188337096e-06	7.9241662424e-06	1.57683465693e-06	2.57988992257e-07	5.72405672359e-06	0
Mix_14	1.51886826231e-06	9.60241497804e-06	4.15410781748e-06	0.0	7.09016897108e-06	0
Mix_15	1.61194437001e-06	1.23654169115e-05	6.44070625173e-07	5.41050876324e-07	6.42643453752e-06	0
Mix_16	2.26701799194e-06	1.04980244218e-05	1.97713156192e-08	9.53775062876e-07	6.03918006274e-06	0
Mix_17	1.85847375103e-06	1.13605290051e-05	9.95575964234e-07	2.55905228289e-07	6.76892099573e-06	0
Mix_18	1.35085461203e-06	1.42927775671e-05	0.0	9.44593570619e-07	6.03975503928e-06	0
Mix_19	1.76068129101e-06	5.7799684425e-06	3.48169542565e-06	1.90380265687e-06	4.53097051149e-06	0
Mix_20	2.51713930413e-06	8.40992921928e-06	5.7490083032e-07	1.52139228328e-06	4.98651687728e-06	0
Mix_21	2.40957845742e-06	8.02699747324e-06	0.0	2.194686168e-06	4.53325634919e-06	0
Mix_22	1.70642066967e-06	6.2737113368e-06	2.26835653374e-06	2.64006942132e-06	4.05388613387e-06	0
Mix_23	2.74794233231e-06	9.43192004454e-06	1.47612069899e-07	9.02993239433e-07	4.91556432809e-06	0
