	B Cells	Monocytes	NK Cells	Neutrophils	CD4 T Cells	CD8 T Cells	Other
A	0.065695788194	1.22070244477	0.0	0.0	1.37018596967	0.141737413535	0
B	0.015550025146	1.11078973673	0.0	0.0	1.39159219993	0.284251051965	0
C	0.0	0.573706349211	0.0	0.200535223444	1.3390388014	0.651745087703	0
D	0.0	0.686191608234	0.0	0.0	1.38118779561	0.702379129071	0
E	0.0	0.613086924186	0.0	0.114078892772	1.42219304368	0.644985645979	0
F	0.0	0.44513474867	0.0	0.0	1.60238466704	0.777286709791	0
G	0.0477591160041	0.774563667065	0.0	1.07313543183	0.928741699597	0.0	0
H	0.20558776405	1.47491405994	0.0	0.123868485719	0.978812034317	0.0	0
I	0.232433053033	1.55783227168	0.0	0.0801659845912	0.924437290579	0.0	0
J	0.0	0.216672351709	0.0	0.0	1.33918711902	1.17844506201	0
K	0.0	0.0390878598602	0.0	0.0	1.64733943268	1.05824431623	0
L	0.0	0.678177624208	0.0	0.135208104517	1.32182491545	0.643080124053	0
