	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_56	0.1423	0.3121	0.0782	0.4674	0.0	0
mix_57	0.0264	0.1844	0.0	0.7527	0.0366	0
mix_58	0.2126	0.2226	0.0687	0.4209	0.0752	0
mix_59	0.0362	0.0422	0.0806	0.8083	0.0327	0
mix_60	0.3735	0.0848	0.0727	0.469	0.0	0
mix_61	0.3451	0.5346	0.0887	0.0316	0.0	0
mix_62	0.313	0.4724	0.0271	0.1127	0.0749	0
mix_63	0.0476	0.1288	0.0242	0.7895	0.0098	0
mix_64	0.2193	0.1171	0.0	0.6636	0.0	0
mix_65	0.1884	0.159	0.0108	0.4834	0.1582	0
mix_66	0.2445	0.0032	0.0	0.7204	0.0319	0
mix_67	0.4989	0.2517	0.079	0.0752	0.0951	0
mix_68	0.0902	0.1937	0.3171	0.2272	0.1718	0
mix_69	0.2105	0.1004	0.0	0.6891	0.0	0
mix_70	0.4443	0.0	0.0	0.4465	0.1092	0
mix_71	0.2763	0.0033	0.0	0.7204	0.0	0
mix_72	0.6545	0.1785	0.0	0.1669	0.0	0
mix_73	0.4695	0.0542	0.0112	0.3635	0.1016	0
mix_74	0.3044	0.1623	0.0	0.5188	0.0145	0
mix_75	0.2173	0.0177	0.0	0.7589	0.0061	0
mix_76	0.076	0.2367	0.1701	0.4174	0.0998	0
mix_77	0.1085	0.521	0.2782	0.0545	0.0378	0
mix_78	0.1906	0.0485	0.0233	0.7183	0.0193	0
mix_79	0.0554	0.0976	0.0161	0.8308	0.0	0
mix_80	0.3637	0.1492	0.1012	0.386	0.0	0
mix_81	0.1519	0.3433	0.0891	0.4157	0.0	0
mix_82	0.2509	0.0604	0.054	0.6347	0.0	0
mix_83	0.1867	0.0338	0.0	0.7639	0.0155	0
mix_84	0.2298	0.2133	0.0778	0.4791	0.0	0
mix_85	0.1531	0.2402	0.1197	0.487	0.0	0
mix_86	0.0743	0.4912	0.1428	0.2339	0.0578	0
mix_87	0.106	0.2308	0.046	0.6171	0.0	0
mix_88	0.2588	0.2465	0.093	0.356	0.0458	0
mix_89	0.2149	0.3652	0.2475	0.1478	0.0245	0
mix_90	0.0877	0.1462	0.0802	0.6858	0.0	0
mix_91	0.1752	0.032	0.0	0.7586	0.0342	0
mix_92	0.1677	0.1832	0.0042	0.645	0.0	0
mix_93	0.0475	0.0146	0.0	0.9379	0.0	0
mix_94	0.0315	0.0227	0.0206	0.8806	0.0445	0
mix_95	0.2611	0.0032	0.0	0.6895	0.0462	0
mix_96	0.2314	0.0076	0.0	0.6624	0.0986	0
mix_97	0.1403	0.0914	0.0336	0.7333	0.0014	0
mix_98	0.2094	0.1277	0.0	0.6629	0.0	0
mix_99	0.1199	0.6915	0.1886	0.0	0.0	0
mix_100	0.1856	0.1904	0.0189	0.6051	0.0	0
