	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	2771.0224	52115.755	1371.5163	10819.7635	2518.5135	0
mix_2	2729.4936	50263.0295	1301.0086	11580.0734	2224.8856	0
mix_3	3292.6959	59562.3506	1573.1879	6775.7684	2390.7106	0
mix_4	3292.0248	57232.5136	1455.4106	8705.2773	2394.6385	0
mix_5	3159.9348	57342.3706	1519.9194	8382.8018	2652.4241	0
mix_6	3036.5276	55398.1722	1425.3446	9478.7005	2326.2637	0
mix_7	3488.0216	58575.1303	1464.8719	7703.0522	2524.9139	0
mix_8	3284.2434	54306.9026	1292.6224	10425.1586	1968.2493	0
mix_9	2848.4223	54601.1323	1446.4363	9662.7072	2592.3161	0
mix_10	3617.5113	58225.3384	1389.356	8162.4751	2044.7484	0
mix_11	2796.083	50735.2319	1321.5863	11452.7403	2224.7241	0
mix_12	2751.4331	53352.5739	1386.6096	10169.312	2190.6065	0
mix_13	3695.7638	58131.0352	1423.3762	8172.2073	2590.7362	0
mix_14	3703.4783	58218.203	1395.4187	8178.247	2129.4846	0
mix_15	3505.7623	58473.3853	1577.055	7032.0292	3167.4825	0
mix_16	3281.78	58591.8134	1485.1923	7674.0926	2290.1716	0
mix_17	4263.3543	60269.1813	1512.6471	6313.5541	2202.4722	0
mix_18	2788.6355	49829.4761	1264.1923	11871.2032	2116.7513	0
mix_19	3206.1877	55443.1685	1379.2053	9577.149	2262.5594	0
mix_20	3144.4312	60290.9131	1781.8903	5040.8031	2751.5359	0
mix_21	3398.0607	58598.5138	1483.8307	7611.7088	2241.4368	0
mix_22	3309.7771	55377.7916	1414.2568	9544.9673	2586.8513	0
mix_23	3382.9134	55941.0386	1353.3497	9671.6544	2078.4952	0
mix_24	2677.566	48770.4102	1268.7634	12229.6234	2367.063	0
mix_25	2901.6375	56333.2958	1445.3048	9036.9953	2058.0835	0
mix_26	2938.098	59627.2499	1767.7794	5397.2775	3432.8462	0
mix_27	3246.5526	50304.0272	1257.9768	12116.3269	2467.5906	0
mix_28	3347.1543	60028.2891	1696.1198	5616.0224	2717.2745	0
mix_29	2997.2098	55698.7931	1446.1349	9304.6809	2467.8444	0
mix_30	3117.3521	55933.6862	1426.644	9242.4852	2358.6578	0
mix_31	3014.6022	55755.9817	1421.2843	9338.1662	2210.8528	0
mix_32	3182.9661	57418.4218	1474.4063	8530.6481	2409.2036	0
mix_33	3146.3035	54899.6342	1369.087	9988.5032	2281.8517	0
mix_34	2734.6047	51664.5864	1343.9185	11147.8907	2358.1827	0
mix_35	2961.425	54436.6072	1426.5485	9802.3993	2369.9473	0
mix_36	3545.5186	58831.4342	1439.9058	7706.026	2264.108	0
mix_37	3494.2117	58720.7106	1425.9775	7935.2446	2144.7027	0
mix_38	3094.1416	59649.3946	1678.2067	6185.4751	2912.9217	0
mix_39	3587.7237	58850.6422	1546.9611	7172.8093	2894.1738	0
