	Neutrophils	Lymphocyte	Monocytes	Other
S10001	7.16947586207	38.9384947436	13.6800660784	66.7602092433
S10006	7.17038275862	39.7140388461	13.7472415686	66.6017833253
S1001	7.21231034483	40.4436032051	14.0766294118	66.9345749974
S10010	7.68845517241	39.6910220513	14.1999523529	67.3741018841
S10011	7.17123103448	39.3686171795	14.0588801961	66.6093341381
S10014	7.10487586207	39.9092610257	13.5517433333	66.6462251258
S10026	7.47347586207	40.997050641	13.9756429412	66.8944082139
S10032	7.27910689655	40.5522775641	14.4999619608	67.7928675097
S10036	7.15354482759	39.9975982051	13.3700378431	66.5402177071
S10042	7.49926896552	40.7497196154	14.1121594118	68.1259341948
S10044	7.58556551724	41.6947578205	13.9828880392	68.4980816734
S10049	7.17782758621	41.5303885897	13.9251884314	67.3521411197
S10057	6.70689310345	39.2669579487	13.4901921569	65.694518347
S10062	7.29082758621	40.7417020513	14.2302317647	67.5353821127
S10066	7.70631034483	39.0016930769	14.1043831373	67.8832058856
S10067	6.98302758621	41.7959835898	13.7482617647	66.3743722523
S1007	6.91221724138	39.707814359	13.7408527451	66.8831955422
S10073	7.22294827586	41.4026434615	13.9344372549	67.0879607027
S10077	7.05530689655	39.394250641	13.8071188235	67.0307613266
S10080	7.22513793103	40.2623714102	14.41311	68.3444135766
S10082	7.34515172414	41.445209359	13.8753719608	67.6895443055
S10087	7.09113448276	41.5093332051	13.9407498039	67.2470048828
S10089	7.11931034483	39.1462178205	13.4281088235	65.8840449289
S1009	6.96600689655	41.4748620513	13.8588652941	67.6845726586
S10090	7.04825862069	38.8058778205	13.4126527451	65.5235925392
S10093	7.24422068966	38.6910420513	13.9025919608	66.6809175891
S10094	7.40209655172	40.1572379487	14.1839501961	67.8424221929
S1010	7.08796551724	41.0654541026	14.1712927451	67.5640811799
S10111	7.19245172414	41.8648730769	13.9699417647	67.7080277653
S10116	6.59146551724	40.6473491026	13.7427215686	66.4688285105
S10119	6.90618965517	40.7310578205	13.7031221569	67.1043275889
S10121	7.11472413793	40.5284174359	13.6371284314	66.2051368369
S10130	7.2145137931	39.0272082051	13.8260947059	66.6260031979
S10140	7.62659310345	39.8047474359	14.1846017647	68.2528666358
S10142	6.79620344828	41.1149089743	13.77063	66.6353894552
S10150	7.68166206897	38.0908	14.03346	66.8020523402
S10155	7.16511034483	41.5407826923	14.0770576471	67.6714356842
