	B Cells	Monocytes	NK Cells	Neutrophils	CD4 T Cells	CD8 T Cells	Other
A	0.13061192832	0.126765490401	0.119457117485	0	0.506232824098	0.116932639696	0
B	0.131115925584	0.126173885657	0.119295457244	0	0.506734030198	0.116680701316	0
C	0.120332591275	0.113390395938	0.118882621147	0	0.527280098469	0.12011429317	0
D	0.12061708783	0.1134809461	0.11878435965	0	0.526795580986	0.120322025435	0
E	0.122281850199	0.11787016287	0.120832574343	0	0.518033721215	0.120981691373	0
F	0.125891003769	0.124251341492	0.127121631746	0	0.50491740287	0.117818620123	0
G	0.132272290956	0.132718154201	0.119135925183	0	0.500322244432	0.115551385227	0
H	0.131129644426	0.135742023028	0.119162178828	0	0.498064611292	0.115901542427	0
I	0.131045821923	0.136541573109	0.119295740344	0	0.497342241244	0.11577462338	0
J	0.119342879982	0.107860974488	0.118595012391	0	0.5337159869	0.120485146239	0
K	0.119816004015	0.107385419907	0.121978747149	0	0.527392293046	0.123427535884	0
L	0.116970464319	0.113803711361	0.11930479346	0	0.529707043429	0.12021398743	0
